Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,45.243159,[240  35] ; [48 41],[217.58241758  57.41758242] ; [70.41758242 18.58241758],1
p9,1,0.0,30.096686,[244  29] ; [58 32],[227.12396694  45.87603306] ; [74.87603306 15.12396694],1
b1,1,7.8e-05,15.610341,[ 81 194] ; [48 44],[ 96.66212534 178.33787466] ; [32.33787466 59.66212534],1
n5,1,0.000154,14.320966,[215  59] ; [53 38],[201.18356164  72.81643836] ; [66.81643836 24.18356164],1
n4,1,0.000206,13.777302,[214  61] ; [52 38],[200.4109589  74.5890411] ; [65.5890411 24.4109589],1
a6,1,0.000273,13.24869,[204  71] ; [49 42],[190.09562842  84.90437158] ; [62.90437158 28.09562842],1
p2,1,0.000849,11.131994,[233  41] ; [63 28],[222.20273973  51.79726027] ; [73.79726027 17.20273973],1
p8,1,0.002973,8.823951,[124 146] ; [26 66],[111.87845304 158.12154696] ; [38.12154696 53.87845304],0
a3,1,0.013381,6.118052,[201  74] ; [54 37],[191.59836066  83.40163934] ; [63.40163934 27.59836066],0
p7,1,0.015812,5.823683,[150 116] ; [38 53],[140.07843137 125.92156863] ; [47.92156863 43.07843137],0
r3,1,0.021777,5.263548,[264  10] ; [83  9],[259.77595628  14.22404372] ; [87.22404372  4.77595628],0
p1,1,0.035987,4.397734,[ 11 262] ; [ 9 83],[ 14.95890411 258.04109589] ; [ 5.04109589 86.95890411],0
b2,1,0.041224,4.166776,[ 59 114] ; [ 8 36],[ 53.41474654 119.58525346] ; [13.58525346 30.41474654],0
b3,1,0.041224,4.166776,[ 59 114] ; [ 8 36],[ 53.41474654 119.58525346] ; [13.58525346 30.41474654],0
a5,1,0.04301,4.095019,[209  66] ; [60 32],[201.56675749  73.43324251] ; [67.43324251 24.56675749],0
n6,1,0.060347,3.527828,[234  40] ; [70 21],[228.20821918  45.79178082] ; [75.79178082 15.20821918],0
v2,1,0.061137,3.506259,[149 110] ; [40 47],[141.47687861 117.52312139] ; [47.52312139 39.47687861],0
s3,1,0.079745,3.070097,[192  77] ; [56 35],[185.31111111  83.68888889] ; [62.68888889 28.31111111],0
p12,1,0.082124,3.022367,[ 24 251] ; [ 3 89],[ 20.23160763 254.76839237] ; [ 6.76839237 85.23160763],0
d1,1,0.083546,2.994542,[160 115] ; [44 48],[152.86103542 122.13896458] ; [51.13896458 40.86103542],0
r4,1,0.098825,2.724398,[250  25] ; [78 14],[245.77656676  29.22343324] ; [82.22343324  9.77656676],0
s8,1,0.140135,2.176476,[140 133] ; [39 53],[133.88219178 139.11780822] ; [45.11780822 46.88219178],0
