Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.010163,6.606016,[ 8 23] ; [21 16],[13.22058824 17.77941176] ; [15.77941176 21.22058824],0
d5,1,0.010657,6.521682,[10 21] ; [24 14],[15.27536232 15.72463768] ; [18.72463768 19.27536232],0
d1,1,0.013982,6.040444,[ 4 27] ; [15 23],[ 8.53623188 22.46376812] ; [10.46376812 27.53623188],0
v4,1,0.027275,4.873345,[13 18] ; [26 12],[17.52173913 13.47826087] ; [21.47826087 16.52173913],0
a4,1,0.059659,3.546834,[ 6 25] ; [15 22],[ 9.57352941 21.42647059] ; [11.42647059 25.57352941],0
u3,1,0.10247,2.666667,[ 2 14] ; [ 6 10],[ 4. 12.] ; [ 4. 12.],0
p6,1,0.235367,1.408128,[ 4 26] ; [ 9 27],[ 5.90909091 24.09090909] ; [ 7.09090909 28.90909091],0
a5,1,0.248703,1.330576,[12 19] ; [20 18],[14.37681159 16.62318841] ; [17.62318841 20.37681159],0
v3,1,0.254631,1.297717,[ 4 27] ; [ 9 29],[ 5.84057971 25.15942029] ; [ 7.15942029 30.84057971],0
p1,1,0.26257,1.255154,[ 4 27] ; [ 2 36],[ 2.69565217 28.30434783] ; [ 3.30434783 34.69565217],0
v1,1,0.28218,1.156563,[ 9 22] ; [15 21],[11.10447761 19.89552239] ; [12.89552239 23.10447761],0
p8,1,0.327484,0.958822,[ 9 22] ; [ 7 30],[ 7.29411765 23.70588235] ; [ 8.70588235 28.29411765],0
a1,1,0.358739,0.842303,[ 2 29] ; [ 5 33],[ 3.14492754 27.85507246] ; [ 3.85507246 34.14492754],0
a3,1,0.361216,0.833661,[15 16] ; [22 15],[16.86764706 14.13235294] ; [20.13235294 16.86764706],0
v2,1,0.37163,0.798208,[ 7 23] ; [12 24],[ 8.63636364 21.36363636] ; [10.36363636 25.63636364],0
s2,1,0.39218,0.732173,[12 19] ; [11 27],[10.33333333 20.66666667] ; [12.66666667 25.33333333],0
p4,1,0.400022,0.708261,[14 17] ; [13 24],[12.30882353 18.69117647] ; [14.69117647 22.30882353],0
n5,1,0.427737,0.62896,[21 10] ; [29  9],[22.46376812  8.53623188] ; [27.53623188 10.46376812],0
s1,1,0.481728,0.494949,[ 3 28] ; [ 2 36],[ 2.24637681 28.75362319] ; [ 2.75362319 35.24637681],0
s4,1,0.484263,0.489248,[ 6 25] ; [ 5 33],[ 4.94202899 26.05797101] ; [ 6.05797101 31.94202899],0
p3,1,0.511057,0.431903,[10 21] ; [ 9 27],[ 8.79104478 22.20895522] ; [10.20895522 25.79104478],0
p10,1,0.51352,0.426888,[13 17] ; [19 18],[14.32835821 15.67164179] ; [17.67164179 19.32835821],0
p9,1,0.529729,0.394912,[15 14] ; [22 15],[16.25757576 12.74242424] ; [20.74242424 16.25757576],0
n4,1,0.536171,0.382683,[19 12] ; [26 12],[20.2173913 10.7826087] ; [24.7826087 13.2173913],0
s3,1,0.544145,0.367911,[10 20] ; [15 22],[11.19402985 18.80597015] ; [13.80597015 23.19402985],0
b2,1,0.560231,0.339305,[ 7 15] ; [10 15],[ 7.95744681 14.04255319] ; [ 9.04255319 15.95744681],0
b3,1,0.560231,0.339305,[ 7 15] ; [10 15],[ 7.95744681 14.04255319] ; [ 9.04255319 15.95744681],0
n1,1,0.563341,0.333952,[ 5 10] ; [ 9 12],[5.83333333 9.16666667] ; [ 8.16666667 12.83333333],0
p7,1,0.565481,0.330303,[13 18] ; [13 24],[11.85294118 19.14705882] ; [14.14705882 22.85294118],0
p11,1,0.569519,0.323487,[15 16] ; [21 17],[16.17391304 14.82608696] ; [19.82608696 18.17391304],0
n3,1,0.625444,0.23829,[7 8] ; [11  9],[7.71428571 7.28571429] ; [10.28571429  9.71428571],0
d3,1,0.646152,0.210787,[ 9 22] ; [13 25],[ 9.88405797 21.11594203] ; [12.11594203 25.88405797],0
n2,1,0.650147,0.205714,[9 6] ; [11 10],[8.33333333 6.66666667] ; [11.66666667  9.33333333],0
b4,1,0.651778,0.203666,[18 13] ; [20 18],[17.07246377 13.92753623] ; [20.92753623 17.07246377],0
s8,1,0.669111,0.182644,[ 7 24] ; [ 7 31],[ 6.28985507 24.71014493] ; [ 7.71014493 30.28985507],0
u2,1,0.709749,0.138528,[ 6 10] ; [ 5 11],[ 5.5 10.5] ; [ 5.5 10.5],0
r3,1,0.725745,0.123054,[16 15] ; [18 20],[15.27536232 15.72463768] ; [18.72463768 19.27536232],0
p2,1,0.732334,0.11698,[19 12] ; [20 15],[18.31818182 12.68181818] ; [20.68181818 14.31818182],0
a6,1,0.733709,0.115733,[11 20] ; [15 23],[11.68115942 19.31884058] ; [14.31884058 23.68115942],0
b1,1,0.733709,0.115733,[20 11] ; [23 15],[19.31884058 11.68115942] ; [23.68115942 14.31884058],0
s7,1,0.740209,0.109943,[ 9 19] ; [13 23],[ 9.625 18.375] ; [12.375 23.625],0
n6,1,0.813041,0.055935,[19 11] ; [23 15],[18.52941176 11.47058824] ; [23.47058824 14.52941176],0
d4,1,0.815379,0.054519,[18 13] ; [21 17],[17.52173913 13.47826087] ; [21.47826087 16.52173913],0
r1,1,0.838744,0.041413,[ 8 23] ; [ 9 29],[ 7.63768116 23.36231884] ; [ 9.36231884 28.63768116],0
p5,1,0.855101,0.033348,[ 2 29] ; [ 2 35],[ 1.82352941 29.17647059] ; [ 2.17647059 34.82352941],0
b5,1,0.893956,0.017769,[16 15] ; [19 19],[15.72463768 15.27536232] ; [19.27536232 18.72463768],0
s6,1,0.912039,0.012203,[11 20] ; [13 25],[10.7826087 20.2173913] ; [13.2173913 24.7826087],0
s5,1,0.969427,0.001469,[ 5 26] ; [ 6 32],[ 4.94202899 26.05797101] ; [ 6.05797101 31.94202899],0
