Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,34.319805,[49 16] ; [ 3 26],[35.95744681 29.04255319] ; [16.04255319 12.95744681],1
r3,1,9e-06,19.777277,[58  8] ; [13 16],[49.32631579 16.67368421] ; [21.67368421  7.32631579],1
p2,1,4.6e-05,16.603889,[50 14] ; [10 19],[41.29032258 22.70967742] ; [18.70967742 10.29032258],1
p11,1,0.000123,14.750833,[50 16] ; [10 19],[41.68421053 24.31578947] ; [18.31578947 10.68421053],1
v4,1,0.002162,9.406245,[55 10] ; [16 13],[49.09574468 15.90425532] ; [21.90425532  7.09574468],0
a3,1,0.004032,8.26928,[41 24] ; [ 9 20],[34.57446809 30.42553191] ; [15.42553191 13.57446809],0
r4,1,0.004059,8.25736,[37 29] ; [ 7 22],[30.56842105 35.43157895] ; [13.43157895 15.56842105],0
s8,1,0.009617,6.70452,[24 42] ; [ 3 26],[18.75789474 47.24210526] ; [ 8.24210526 20.75789474],0
p4,1,0.010326,6.577782,[36 28] ; [ 8 21],[30.27956989 33.72043011] ; [13.72043011 15.27956989],0
v3,1,0.010465,6.553915,[20 44] ; [ 2 27],[15.13978495 48.86021505] ; [ 6.86021505 22.13978495],0
a4,1,0.011368,6.406874,[30 36] ; [ 5 23],[24.57446809 41.42553191] ; [10.42553191 17.57446809],0
n6,1,0.012768,6.200939,[51 15] ; [15 14],[45.85263158 20.14736842] ; [20.14736842  8.85263158],0
n5,1,0.018767,5.523138,[52 14] ; [16 13],[47.24210526 18.75789474] ; [20.75789474  8.24210526],0
v1,1,0.018986,5.502843,[27 37] ; [ 5 24],[22.02150538 41.97849462] ; [ 9.97849462 19.02150538],0
s7,1,0.034773,4.456277,[27 38] ; [ 5 22],[22.60869565 42.39130435] ; [ 9.39130435 17.60869565],0
n3,1,0.040424,4.2,[21  6] ; [7 8],[18.  9.] ; [10.  5.],0
a6,1,0.046232,3.973105,[20 46] ; [15 14],[24.31578947 41.68421053] ; [10.68421053 18.31578947],0
p6,1,0.054804,3.688054,[21 41] ; [ 4 24],[17.22222222 44.77777778] ; [ 7.77777778 20.22222222],0
a5,1,0.071552,3.247059,[36 30] ; [10 19],[31.95789474 34.04210526] ; [14.04210526 14.95789474],0
r2,1,0.076584,3.13594,[51 14] ; [17 11],[47.52688172 17.47311828] ; [20.47311828  7.52688172],0
v2,1,0.08395,2.98672,[27 36] ; [ 7 22],[23.2826087 39.7173913] ; [10.7173913 18.2826087],0
n4,1,0.092405,2.831978,[46 20] ; [15 14],[42.37894737 23.62105263] ; [18.62105263 10.37894737],0
n2,1,0.100599,2.696021,[21  6] ; [8 7],[18.64285714  8.35714286] ; [10.35714286  4.64285714],0
s6,1,0.125929,2.34199,[33 31] ; [10 19],[29.59139785 34.40860215] ; [13.40860215 15.59139785],0
b5,1,0.145393,2.119935,[38 28] ; [12 17],[34.73684211 31.26315789] ; [15.26315789 13.73684211],0
s4,1,0.154374,2.028488,[10 56] ; [ 8 21],[12.50526316 53.49473684] ; [ 5.49473684 23.50526316],0
d1,1,0.191902,1.702953,[25 41] ; [ 7 22],[22.23157895 43.76842105] ; [ 9.76842105 19.23157895],0
d4,1,0.208135,1.584349,[41 25] ; [14 15],[38.21052632 27.78947368] ; [16.78947368 12.21052632],0
n1,1,0.227603,1.455779,[13 14] ; [ 4 10],[11.19512195 15.80487805] ; [5.80487805 8.19512195],0
p1,1,0.264693,1.244046,[10 56] ; [ 2 27],[ 8.33684211 57.66315789] ; [ 3.66315789 25.33684211],0
s2,1,0.294448,1.09917,[28 38] ; [ 9 20],[25.70526316 40.29473684] ; [11.29473684 17.70526316],0
p3,1,0.307572,1.041071,[25 40] ; [ 8 21],[22.81914894 42.18085106] ; [10.18085106 18.81914894],0
d5,1,0.328342,0.955426,[39 27] ; [14 15],[36.82105263 29.17894737] ; [16.17894737 12.82105263],0
p7,1,0.419148,0.652702,[35 30] ; [13 16],[33.19148936 31.80851064] ; [14.80851064 14.19148936],0
p8,1,0.42463,0.637465,[25 38] ; [ 9 20],[23.2826087 39.7173913] ; [10.7173913 18.2826087],0
a2,1,0.446277,0.580089,[ 5 61] ; [ 1 28],[ 4.16842105 61.83157895] ; [ 1.83157895 27.16842105],0
s3,1,0.500383,0.454123,[30 34] ; [11 17],[28.52173913 35.47826087] ; [12.47826087 15.52173913],0
b1,1,0.573018,0.317659,[36 30] ; [14 15],[34.73684211 31.26315789] ; [15.26315789 13.73684211],0
a1,1,0.654463,0.20032,[ 5 61] ; [ 3 26],[ 5.55789474 60.44210526] ; [ 2.44210526 26.55789474],0
d3,1,0.71719,0.131201,[23 43] ; [ 9 20],[22.23157895 43.76842105] ; [ 9.76842105 19.23157895],0
u2,1,0.783309,0.07563,[ 9 16] ; [ 8 12],[ 9.44444444 15.55555556] ; [ 7.55555556 12.44444444],0
b4,1,0.799523,0.064498,[36 30] ; [15 14],[35.43157895 30.56842105] ; [15.56842105 13.43157895],0
s5,1,0.839148,0.041202,[14 48] ; [ 6 23],[13.62637363 48.37362637] ; [ 6.37362637 22.62637363],0
d2,1,0.871952,0.025979,[29 36] ; [13 15],[29.35483871 35.64516129] ; [12.64516129 15.35483871],0
u3,1,0.885497,0.020737,[ 8 17] ; [ 6 14],[ 7.77777778 17.22222222] ; [ 6.22222222 13.77777778],0
s1,1,0.914565,0.011509,[ 2 64] ; [ 1 28],[ 2.08421053 63.91578947] ; [ 0.91578947 28.08421053],0
u1,1,0.914565,0.011509,[ 2 64] ; [ 1 28],[ 2.08421053 63.91578947] ; [ 0.91578947 28.08421053],0
p12,1,0.924627,0.008951,[ 2 63] ; [ 1 28],[ 2.07446809 62.92553191] ; [ 0.92553191 28.07446809],0
b2,1,0.937404,0.006167,[12 32] ; [ 5 14],[11.87301587 32.12698413] ; [ 5.12698413 13.87301587],0
b3,1,0.937404,0.006167,[12 32] ; [ 5 14],[11.87301587 32.12698413] ; [ 5.12698413 13.87301587],0
