Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,64.990237,[64 47] ; [357  39],[92.17159763 18.82840237] ; [328.82840237  67.17159763],1
p2,1,0.0,37.153343,[74 40] ; [353  44],[95.26027397 18.73972603] ; [331.73972603  65.26027397],1
p9,1,0.0,36.445359,[77 35] ; [358  35],[96.47524752 15.52475248] ; [338.52475248  54.47524752],1
p8,1,0.0,32.463742,[35 77] ; [241 150],[61.45526839 50.54473161] ; [214.54473161 176.45526839],1
n6,1,1e-06,24.00838,[79 35] ; [349  46],[95.85854617 18.14145383] ; [332.14145383  62.85854617],1
v4,1,4.2e-05,16.777242,[101  14] ; [383  11],[109.35166994   5.64833006] ; [374.64833006  19.35166994],1
p4,1,4.5e-05,16.637037,[55 58] ; [275 121],[73.26129666 39.73870334] ; [256.73870334 139.26129666],1
r4,1,7.2e-05,15.763242,[94 21] ; [374  25],[104.70817121  10.29182879] ; [363.29182879  35.70817121],1
r3,1,8.9e-05,15.365713,[101  14] ; [383  12],[109.1372549   5.8627451] ; [374.8627451  20.1372549],1
p3,1,0.000945,10.933225,[42 71] ; [217 179],[57.49901768 55.50098232] ; [201.50098232 194.49901768],1
p7,1,0.001337,10.291236,[57 55] ; [261 126],[71.3747495 40.6252505] ; [246.6252505 140.3747495],0
v1,1,0.005006,7.87743,[52 63] ; [231 154],[65.09 49.91] ; [217.91 167.09],0
n5,1,0.005421,7.733318,[75 39] ; [310  85],[86.22789784 27.77210216] ; [298.77210216  96.22789784],0
n4,1,0.01071,6.512799,[82 32] ; [330  69],[91.55555556 22.44444444] ; [320.44444444  78.55555556],0
p12,1,0.015137,5.9005,[  4 109] ; [ 44 352],[ 10.65618861 102.34381139] ; [ 37.34381139 358.65618861],0
d4,1,0.027075,4.885991,[91 23] ; [350  48],[98.19140625 15.80859375] ; [342.80859375  55.19140625],0
b1,1,0.028,4.828045,[53 62] ; [139 260],[42.95719844 72.04280156] ; [149.04280156 249.95719844],0
u2,1,0.031822,4.608073,[ 7 13] ; [54 34],[11.2962963  8.7037037] ; [49.7037037 38.2962963],0
v2,1,0.033359,4.527238,[59 52] ; [245 136],[68.58536585 42.41463415] ; [235.41463415 145.58536585],0
s1,1,0.039501,4.239171,[  7 107] ; [  9 382],[  3.61188119 110.38811881] ; [ 12.38811881 378.61188119],0
a4,1,0.039693,4.230943,[72 43] ; [206 192],[62.31968811 52.68031189] ; [215.68031189 182.31968811],0
b4,1,0.046504,3.963242,[59 56] ; [246 153],[68.23929961 46.76070039] ; [236.76070039 162.23929961],0
s4,1,0.059743,3.544495,[24 90] ; [ 54 337],[17.60792079 96.39207921] ; [ 60.39207921 330.60792079],0
u3,1,0.068111,3.327974,[ 9 10] ; [61 27],[12.42990654  6.57009346] ; [57.57009346 30.42990654],0
p5,1,0.072813,3.218439,[  8 104] ; [ 53 343],[13.4488189 98.5511811] ; [ 47.5511811 348.4488189],0
d1,1,0.079308,3.079019,[72 43] ; [284 115],[79.64980545 35.35019455] ; [276.35019455 122.64980545],0
s8,1,0.104056,2.642255,[43 71] ; [182 211],[50.59171598 63.40828402] ; [174.40828402 218.59171598],0
n1,1,0.125286,2.34996,[18 21] ; [23 50],[14.27678571 24.72321429] ; [26.72321429 46.27678571],0
v3,1,0.138278,2.197022,[38 74] ; [159 222],[44.75456389 67.24543611] ; [152.24543611 228.75456389],0
s6,1,0.151778,2.054289,[70 42] ; [271 118],[76.23153693 35.76846307] ; [264.76846307 124.23153693],0
a2,1,0.197173,1.663189,[50 65] ; [147 252],[44.07587549 70.92412451] ; [152.92412451 246.07587549],0
a3,1,0.207514,1.588683,[95 19] ; [310  88],[90.17578125 23.82421875] ; [314.82421875  83.17578125],0
b2,1,0.223333,1.482826,[17 40] ; [ 98 157],[21.00961538 35.99038462] ; [ 93.99038462 161.00961538],0
b3,1,0.223333,1.482826,[17 40] ; [ 98 157],[21.00961538 35.99038462] ; [ 93.99038462 161.00961538],0
r1,1,0.27983,1.167914,[93 20] ; [342  54],[96.57170923 16.42829077] ; [338.42829077  57.57170923],0
p6,1,0.307694,1.040546,[37 74] ; [153 243],[41.59763314 69.40236686] ; [148.40236686 247.59763314],0
