Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002362,9.244669,[111  31] ; [26 21],[102.93121693  39.06878307] ; [34.06878307 12.93121693],0
r3,1,0.257573,1.281754,[139   4] ; [44  3],[137.73157895   5.26842105] ; [45.26842105  1.73157895],0
p5,1,0.270434,1.214546,[ 32 111] ; [ 7 40],[ 29.35263158 113.64736842] ; [ 9.64736842 37.35263158],0
p3,1,0.283369,1.15086,[88 55] ; [33 14],[91.06842105 51.93157895] ; [29.93157895 17.06842105],0
d3,1,0.306121,1.047338,[105  38] ; [38  9],[107.62631579  35.37368421] ; [35.37368421 11.62631579],0
n1,1,0.311898,1.022623,[13 16] ; [2 6],[11.75675676 17.24324324] ; [3.24324324 4.75675676],0
p2,1,0.325311,0.967474,[124  19] ; [38  9],[121.92631579  21.07368421] ; [40.07368421  6.92631579],0
p8,1,0.3487,0.878182,[87 53] ; [25 21],[84.30107527 55.69892473] ; [27.69892473 18.30107527],0
p10,1,0.422348,0.643772,[127  15] ; [40  7],[125.47089947  16.52910053] ; [41.52910053  5.47089947],0
a3,1,0.442004,0.591075,[121  21] ; [37  9],[119.34042553  22.65957447] ; [38.65957447  7.34042553],0
a1,1,0.477715,0.504076,[ 14 129] ; [ 3 44],[ 12.79473684 130.20526316] ; [ 4.20526316 42.79473684],0
p11,1,0.544581,0.367115,[121  22] ; [38  9],[119.66842105  23.33157895] ; [39.33157895  7.66842105],0
b2,1,0.556101,0.3465,[47 55] ; [12 18],[45.59090909 56.40909091] ; [13.40909091 16.59090909],0
b3,1,0.556101,0.3465,[47 55] ; [12 18],[45.59090909 56.40909091] ; [13.40909091 16.59090909],0
n3,1,0.587042,0.294987,[21  8] ; [5 3],[20.37837838  8.62162162] ; [5.62162162 2.37837838],0
d4,1,0.602043,0.271925,[125  17] ; [40  7],[123.96825397  18.03174603] ; [41.03174603  5.96825397],0
s1,1,0.607681,0.263566,[  4 138] ; [ 2 44],[  4.53191489 137.46808511] ; [ 1.46808511 44.53191489],0
p6,1,0.6088,0.261926,[70 70] ; [21 25],[68.49462366 71.50537634] ; [22.50537634 23.49462366],0
d2,1,0.617709,0.249101,[79 64] ; [24 23],[77.52105263 65.47894737] ; [25.47894737 21.52105263],0
r1,1,0.62325,0.241326,[122  20] ; [39  8],[120.96296296  21.03703704] ; [40.03703704  6.96296296],0
v4,1,0.636711,0.223069,[137   5] ; [46  1],[137.49206349   4.50793651] ; [45.50793651  1.49206349],0
u3,1,0.6515,0.204014,[15  7] ; [6 4],[14.4375  7.5625] ; [6.5625 3.4375],0
v2,1,0.664449,0.188164,[113  29] ; [36 11],[111.94708995  30.05291005] ; [37.05291005  9.94708995],0
a2,1,0.738784,0.111198,[ 39 104] ; [14 33],[ 39.88947368 103.11052632] ; [13.11052632 33.88947368],0
p4,1,0.742985,0.107521,[98 45] ; [31 16],[97.08947368 45.91052632] ; [31.91052632 15.08947368],0
n2,1,0.793176,0.068743,[23  6] ; [6 2],[22.72972973  6.27027027] ; [6.27027027 1.72972973],0
a8,1,0.85601,0.032926,[ 21 108] ; [ 7 33],[ 21.37278107 107.62721893] ; [ 6.62721893 33.37278107],0
b5,1,0.856997,0.032471,[80 63] ; [27 20],[80.53157895 62.46842105] ; [26.46842105 20.53157895],0
s4,1,0.880073,0.022764,[ 23 120] ; [ 8 39],[ 23.33157895 119.66842105] ; [ 7.66842105 39.33157895],0
u1,1,0.881758,0.022124,[ 35 108] ; [11 36],[ 34.62105263 108.37894737] ; [11.37894737 35.62105263],0
p1,1,0.914192,0.011611,[ 19 123] ; [ 6 41],[ 18.78306878 123.21693122] ; [ 6.21693122 40.78306878],0
r4,1,0.982585,0.000476,[134   9] ; [44  3],[133.96842105   9.03157895] ; [44.03157895  2.96842105],0
p12,1,0.987198,0.000257,[ 18 124] ; [ 6 41],[ 18.03174603 123.96825397] ; [ 5.96825397 41.03174603],0
r2,1,0.992943,7.8e-05,[136   6] ; [45  2],[135.98941799   6.01058201] ; [45.01058201  1.98941799],0
p7,1,1.0,0.0,[105  33] ; [35 11],[105.  33.] ; [35. 11.],0
