Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,79.759514,[401  10] ; [5 6],[395.41706161  15.58293839] ; [10.58293839  0.41706161],1
v4,1,0.0,38.2462,[399  10] ; [7 4],[395.36666667  13.63333333] ; [10.63333333  0.36666667],1
r2,1,1.4e-05,18.850811,[405   5] ; [9 2],[403.18289786   6.81710214] ; [10.81710214  0.18289786],1
s6,1,0.004009,8.27961,[347  57] ; [6 5],[343.64337349  60.35662651] ; [9.35662651 1.64337349],0
p2,1,0.006023,7.543268,[348  61] ; [6 5],[344.72857143  64.27142857] ; [9.27142857 1.72857143],0
p11,1,0.006422,7.427901,[327  84] ; [5 6],[323.34597156  87.65402844] ; [8.65402844 2.34597156],0
p7,1,0.009556,6.715847,[273 124] ; [3 7],[269.21867322 127.78132678] ; [6.78132678 3.21867322],0
n1,1,0.010243,6.592226,[33 49] ; [7 1],[36.44444444 45.55555556] ; [3.55555556 4.44444444],0
p10,1,0.010827,6.493527,[341  66] ; [6 5],[337.86842105  69.13157895] ; [9.13157895 1.86842105],0
b1,1,0.027477,4.860607,[163 248] ; [8 3],[166.54265403 244.45734597] ; [4.45734597 6.54265403],0
s1,1,0.034885,4.450795,[ 18 389] ; [2 9],[ 19.47368421 387.52631579] ; [ 0.52631579 10.47368421],0
p9,1,0.041736,4.145891,[349  58] ; [7 4],[346.63157895  60.36842105] ; [9.36842105 1.63157895],0
p1,1,0.042615,4.110608,[ 37 371] ; [3 8],[ 38.94988067 369.05011933] ; [1.05011933 9.94988067],0
n6,1,0.054206,3.706356,[345  61] ; [7 4],[342.7146283  63.2853717] ; [9.2853717 1.7146283],0
p4,1,0.067429,3.344522,[258 149] ; [4 7],[255.10526316 151.89473684] ; [6.89473684 4.10526316],0
n3,1,0.123847,2.36798,[61 20] ; [4 4],[59.15730337 21.84269663] ; [5.84269663 2.15730337],0
p6,1,0.141545,2.16108,[163 243] ; [2 9],[160.64748201 245.35251799] ; [4.35251799 6.64748201],0
v2,1,0.15342,2.037911,[226 164] ; [4 7],[223.69077307 166.30922693] ; [6.30922693 4.69077307],0
s2,1,0.158077,1.992524,[332  79] ; [7 4],[330.16350711  80.83649289] ; [8.83649289 2.16350711],0
p5,1,0.17235,1.862385,[ 53 353] ; [3 8],[ 54.52278177 351.47721823] ; [1.47721823 9.52278177],0
a3,1,0.22376,1.480095,[307 103] ; [10  1],[308.71733967 101.28266033] ; [8.28266033 2.71733967],0
p8,1,0.236002,1.404318,[222 186] ; [4 7],[220.06682578 187.93317422] ; [5.93317422 5.06682578],0
b3,1,0.275593,1.188693,[100 148] ; [2 7],[ 98.42801556 149.57198444] ; [3.57198444 5.42801556],0
b2,1,0.275593,1.188693,[100 148] ; [2 7],[ 98.42801556 149.57198444] ; [3.57198444 5.42801556],0
u1,1,0.300892,1.070238,[ 91 320] ; [ 1 10],[ 89.60189573 321.39810427] ; [2.39810427 8.60189573],0
v3,1,0.301237,1.068708,[169 225] ; [3 8],[167.32839506 226.67160494] ; [4.67160494 6.32839506],0
b5,1,0.317738,0.998235,[237 174] ; [8 3],[238.61374408 172.38625592] ; [6.38625592 4.61374408],0
n4,1,0.369468,0.805454,[328  82] ; [10  1],[329.16864608  80.83135392] ; [8.83135392 2.16864608],0
