Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001756,9.788575,[26 59] ; [27 19],[34.38931298 50.61068702] ; [18.61068702 27.38931298],0
p2,1,0.002819,8.921273,[33 52] ; [31 16],[41.21212121 43.78787879] ; [22.78787879 24.21212121],0
p8,1,0.015212,5.891736,[12 73] ; [15 32],[17.38636364 67.61363636] ; [ 9.61363636 37.38636364],0
s6,1,0.015806,5.824373,[34 51] ; [28 17],[40.53846154 44.46153846] ; [21.46153846 23.53846154],0
p9,1,0.02026,5.389317,[35 45] ; [30 16],[41.26984127 38.73015873] ; [23.73015873 22.26984127],0
v2,1,0.024555,5.055007,[26 58] ; [23 22],[31.90697674 52.09302326] ; [17.09302326 27.90697674],0
s7,1,0.029546,4.735492,[25 53] ; [22 20],[30.55 47.45] ; [16.45 25.55],0
r2,1,0.032306,4.582158,[66 17] ; [44  3],[70.23076923 12.76923077] ; [39.76923077  7.23076923],0
d3,1,0.054392,3.700626,[49 36] ; [35 12],[54.09090909 30.90909091] ; [29.90909091 17.09090909],0
p10,1,0.063965,3.431466,[29 53] ; [24 22],[33.953125 48.046875] ; [19.046875 26.953125],0
s5,1,0.064037,3.42961,[16 65] ; [15 28],[20.25 60.75] ; [10.75 32.25],0
r3,1,0.068949,3.307867,[56 29] ; [38  9],[60.53030303 24.46969697] ; [33.46969697 13.53030303],0
v3,1,0.072803,3.21866,[20 61] ; [18 27],[24.42857143 56.57142857] ; [13.57142857 31.42857143],0
s8,1,0.084806,2.9703,[21 64] ; [18 28],[25.30534351 59.69465649] ; [13.69465649 32.30534351],0
s3,1,0.091994,2.839137,[31 53] ; [24 22],[35.53846154 48.46153846] ; [19.46153846 26.53846154],0
r4,1,0.094302,2.799363,[49 36] ; [34 13],[53.4469697 31.5530303] ; [29.5530303 17.4469697],0
p3,1,0.108879,2.570415,[17 68] ; [15 31],[20.76335878 64.23664122] ; [11.23664122 34.76335878],0
b4,1,0.111247,2.53642,[52 33] ; [22 25],[47.65151515 37.34848485] ; [26.34848485 20.65151515],0
a4,1,0.121133,2.402616,[32 52] ; [24 22],[36.18461538 47.81538462] ; [19.81538462 26.18461538],0
v4,1,0.144269,2.131822,[63 22] ; [40  7],[66.32575758 18.67424242] ; [36.67424242 10.32575758],0
p1,1,0.19961,1.645229,[ 8 77] ; [ 8 39],[10.3030303 74.6969697] ; [ 5.6969697 41.3030303],0
a1,1,0.207471,1.588986,[ 9 76] ; [ 2 45],[ 7.08333333 77.91666667] ; [ 3.91666667 43.08333333],0
u2,1,0.244013,1.357258,[11 22] ; [9 9],[12.94117647 20.05882353] ; [ 7.05882353 10.94117647],0
p12,1,0.246761,1.341549,[ 1 84] ; [ 2 44],[ 1.94656489 83.05343511] ; [ 1.05343511 44.94656489],0
u3,1,0.252875,1.307351,[12 21] ; [10  9],[13.96153846 19.03846154] ; [ 8.03846154 10.96153846],0
p6,1,0.258314,1.277772,[ 9 75] ; [ 8 37],[11.06976744 72.93023256] ; [ 5.93023256 39.06976744],0
p4,1,0.273462,1.199296,[26 58] ; [19 28],[28.85496183 55.14503817] ; [16.14503817 30.85496183],0
n3,1,0.277162,1.180952,[19 23] ; [12  8],[21. 21.] ; [10. 10.],0
a7,1,0.303827,1.057322,[54 31] ; [34 13],[56.66666667 28.33333333] ; [31.33333333 15.66666667],0
d4,1,0.309911,1.031054,[62 23] ; [38  9],[64.39393939 20.60606061] ; [35.60606061 11.39393939],0
d1,1,0.310589,1.028168,[41 44] ; [27 20],[43.78787879 41.21212121] ; [24.21212121 22.78787879],0
a2,1,0.366658,0.814958,[16 69] ; [12 35],[18.03030303 66.96969697] ; [ 9.96969697 37.03030303],0
p5,1,0.380359,0.769543,[ 4 81] ; [ 4 43],[ 5.15151515 79.84848485] ; [ 2.84848485 44.15151515],0
n2,1,0.380656,0.768581,[24 21] ; [13  7],[25.61538462 19.38461538] ; [11.38461538  8.61538462],0
b5,1,0.475665,0.508786,[47 38] ; [29 18],[48.93939394 36.06060606] ; [27.06060606 19.93939394],0
s1,1,0.617844,0.248909,[ 7 78] ; [ 5 41],[ 7.78625954 77.21374046] ; [ 4.21374046 41.78625954],0
a6,1,0.618622,0.24781,[45 40] ; [27 20],[46.36363636 38.63636364] ; [25.63636364 21.36363636],0
n6,1,0.626291,0.237124,[48 37] ; [28 18],[49.3129771 35.6870229] ; [26.6870229 19.3129771],0
b1,1,0.64065,0.217893,[47 38] ; [24 23],[45.71969697 39.28030303] ; [25.28030303 21.71969697],0
u4,1,0.668377,0.183506,[ 1 84] ; [ 1 46],[ 1.28787879 83.71212121] ; [ 0.71212121 46.28787879],0
r1,1,0.694918,0.153813,[55 30] ; [32 15],[56.02272727 28.97727273] ; [30.97727273 16.02272727],0
d2,1,0.705193,0.143126,[40 44] ; [24 23],[41.03816794 42.96183206] ; [22.96183206 24.03816794],0
a5,1,0.729718,0.119371,[48 37] ; [28 19],[48.93939394 36.06060606] ; [27.06060606 19.93939394],0
n4,1,0.746654,0.104364,[50 35] ; [29 18],[50.87121212 34.12878788] ; [28.12878788 18.87121212],0
d5,1,0.752884,0.099124,[63 22] ; [36 11],[63.75 21.25] ; [35.25 11.75],0
u1,1,0.754286,0.097965,[11 74] ; [ 7 40],[11.59090909 73.40909091] ; [ 6.40909091 40.59090909],0
n1,1,0.75872,0.094349,[18 26] ; [ 9 11],[18.5625 25.4375] ; [ 8.4375 11.5625],0
b2,1,0.768283,0.086801,[19 32] ; [ 9 13],[19.56164384 31.43835616] ; [ 8.43835616 13.56164384],0
b3,1,0.768283,0.086801,[19 32] ; [ 9 13],[19.56164384 31.43835616] ; [ 8.43835616 13.56164384],0
