Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,252.63438,[31 73] ; [585  49],[86.80758808 17.19241192] ; [529.19241192 104.80758808],1
p11,1,0.0,47.165995,[60 46] ; [541  96],[85.74158816 20.25841184] ; [515.25841184 121.74158816],1
p2,1,0.0,37.321342,[68 38] ; [555  79],[89.24054054 16.75945946] ; [533.75945946 100.24054054],1
r4,1,8e-06,19.970414,[87 19] ; [601  36],[98.15343203  7.84656797] ; [589.84656797  47.15343203],1
b1,1,1.3e-05,18.944323,[58 48] ; [209 428],[38.09152086 67.90847914] ; [228.90847914 408.09152086],1
s8,1,2.9e-05,17.504069,[28 76] ; [311 324],[47.70771313 56.29228687] ; [291.29228687 343.70771313],1
p8,1,4e-05,16.85145,[38 68] ; [360 268],[57.47683924 48.52316076] ; [340.52316076 287.47683924],1
s6,1,7.7e-05,15.634732,[54 50] ; [446 179],[71.33058985 32.66941015] ; [428.66941015 196.33058985],1
a5,1,9.7e-05,15.196649,[62 44] ; [487 150],[78.3230148 27.6769852] ; [470.6769852 166.3230148],1
p3,1,0.00015,14.372736,[36 69] ; [345 291],[53.98785425 51.01214575] ; [327.01214575 308.98785425],1
s7,1,0.000311,13.004607,[35 67] ; [328 284],[51.85714286 50.14285714] ; [311.14285714 300.85714286],1
v1,1,0.000319,12.956963,[41 65] ; [356 263],[58.04413793 47.95586207] ; [338.95586207 280.04413793],1
n5,1,0.000406,12.505315,[71 35] ; [520 115],[84.54251012 21.45748988] ; [506.45748988 128.54251012],1
s2,1,0.000582,11.832621,[37 66] ; [343 290],[53.17934783 49.82065217] ; [326.82065217 306.17934783],1
a3,1,0.000618,11.721805,[61 45] ; [467 166],[75.73477673 30.26522327] ; [452.26522327 180.73477673],1
p4,1,0.000854,11.120766,[49 55] ; [408 227],[64.31393775 39.68606225] ; [392.68606225 242.31393775],1
p6,1,0.001026,10.779422,[25 79] ; [258 372],[40.09809264 63.90190736] ; [242.90190736 387.09809264],0
p7,1,0.001172,10.533795,[52 51] ; [418 206],[66.58872077 36.41127923] ; [403.41127923 220.58872077],0
p12,1,0.002578,9.08453,[  1 105] ; [ 62 573],[ 9.01214575 96.98785425] ; [ 53.98785425 581.01214575],0
s3,1,0.002709,8.993696,[44 61] ; [363 267],[58.14285714 46.85714286] ; [348.85714286 281.14285714],0
s5,1,0.003022,8.794036,[23 80] ; [229 383],[36.3020979 66.6979021] ; [215.6979021 396.3020979],0
r3,1,0.003176,8.703497,[95 10] ; [615  21],[100.60728745   4.39271255] ; [609.39271255  26.60728745],0
v2,1,0.011384,6.404342,[47 57] ; [358 254],[58.82681564 45.17318436] ; [346.17318436 265.82681564],0
d4,1,0.011983,6.313355,[77 28] ; [531 105],[86.15384615 18.84615385] ; [521.84615385 114.15384615],0
d1,1,0.013959,6.043277,[52 54] ; [393 244],[63.4858681 42.5141319] ; [381.5141319 255.4858681],0
d3,1,0.019489,5.457136,[63 43] ; [450 186],[73.28571429 32.71428571] ; [439.71428571 196.28571429],0
d5,1,0.020571,5.362786,[77 29] ; [522 113],[85.68690958 20.31309042] ; [513.31309042 121.68690958],0
p5,1,0.021897,5.253989,[  6 100] ; [ 86 546],[13.21409214 92.78590786] ; [ 78.78590786 553.21409214],0
n4,1,0.02262,5.197474,[77 29] ; [522 114],[85.57142857 20.42857143] ; [513.42857143 122.57142857],0
a4,1,0.028171,4.817583,[38 67] ; [303 332],[48.38513514 56.61486486] ; [292.61486486 342.38513514],0
a6,1,0.029361,4.746304,[62 44] ; [440 196],[71.71428571 34.28571429] ; [430.28571429 205.71428571],0
s1,1,0.034491,4.470188,[ 7 98] ; [ 17 612],[  3.43324251 101.56675749] ; [ 20.56675749 608.43324251],0
r2,1,0.097754,2.741815,[98  7] ; [610  21],[101.00543478   3.99456522] ; [606.99456522  24.00543478],0
a2,1,0.145677,2.116941,[20 86] ; [162 475],[25.96500673 80.03499327] ; [156.03499327 480.96500673],0
b3,1,0.146566,2.107633,[20 45] ; [155 230],[25.27777778 39.72222222] ; [149.72222222 235.27777778],0
