Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,48.511885,[58  4] ; [43 67],[36.40697674 25.59302326] ; [64.59302326 45.40697674],1
s8,1,0.005806,7.60948,[26 36] ; [25 88],[18.06857143 43.93142857] ; [32.93142857 80.06857143],0
s6,1,0.006739,7.341335,[39 21] ; [49 64],[30.52023121 29.47976879] ; [57.47976879 55.52023121],0
s2,1,0.009321,6.760314,[32 30] ; [35 76],[24.01156069 37.98843931] ; [42.98843931 68.01156069],0
d4,1,0.012217,6.27916,[55  7] ; [81 31],[48.45977011 13.54022989] ; [87.54022989 24.45977011],0
s4,1,0.017383,5.657249,[18 44] ; [16 97],[12.04571429 49.95428571] ; [21.95428571 91.04571429],0
s5,1,0.02276,5.186763,[20 37] ; [21 89],[13.99401198 43.00598802] ; [27.00598802 82.99401198],0
d5,1,0.023762,5.111914,[52 10] ; [77 36],[45.70285714 16.29714286] ; [83.29714286 29.70285714],0
d1,1,0.025528,4.987713,[40 22] ; [53 60],[32.94857143 29.05142857] ; [60.05142857 52.94857143],0
d3,1,0.036709,4.363848,[48 14] ; [70 43],[41.80571429 20.19428571] ; [76.19428571 36.80571429],0
p6,1,0.036789,4.360142,[22 40] ; [23 87],[16.22093023 45.77906977] ; [28.77906977 81.22093023],0
r4,1,0.043846,4.062481,[55  7] ; [86 27],[49.95428571 12.04571429] ; [91.04571429 21.95428571],0
v4,1,0.049899,3.844859,[58  4] ; [93 19],[53.8045977  8.1954023] ; [97.1954023 14.8045977],0
v2,1,0.082783,3.009405,[34 25] ; [48 62],[28.62721893 30.37278107] ; [53.37278107 56.62721893],0
a7,1,0.085339,2.960162,[49 13] ; [74 37],[44.08092486 17.91907514] ; [78.91907514 32.08092486],0
p5,1,0.094316,2.799116,[ 6 56] ; [  4 109],[ 3.54285714 58.45714286] ; [  6.45714286 106.54285714],0
p7,1,0.108562,2.575031,[32 28] ; [45 66],[27.01754386 32.98245614] ; [49.98245614 61.01754386],0
