Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,28.433523,[51 21] ; [ 2 22],[39.75 32.25] ; [13.25 10.75],1
p6,1,0.000191,13.913084,[40 31] ; [ 3 21],[32.13684211 38.86315789] ; [10.86315789 13.13684211],1
p2,1,0.000218,13.67054,[64  8] ; [13 11],[57.75 14.25] ; [19.25  4.75],1
p4,1,0.005358,7.754466,[50 22] ; [ 9 15],[44.25 27.75] ; [14.75  9.25],0
v3,1,0.01315,6.148798,[32 39] ; [ 4 20],[26.90526316 44.09473684] ; [ 9.09473684 14.90526316],0
s1,1,0.018321,5.565217,[ 1 71] ; [ 3 21],[ 3. 69.] ; [ 1. 23.],0
p9,1,0.02059,5.361132,[63  9] ; [16  8],[59.25 12.75] ; [19.75  4.25],0
n4,1,0.035521,4.419949,[59 12] ; [15  9],[55.30526316 15.69473684] ; [18.69473684  5.30526316],0
r3,1,0.041377,4.160514,[69  3] ; [20  4],[66.75  5.25] ; [22.25  1.75],0
v2,1,0.051332,3.797406,[40 31] ; [ 8 16],[35.87368421 35.12631579] ; [12.12631579 11.87368421],0
d3,1,0.059346,3.555556,[40 32] ; [ 8 16],[36. 36.] ; [12. 12.],0
p10,1,0.081659,3.031579,[60 12] ; [16  8],[57. 15.] ; [19.  5.],0
p12,1,0.092453,2.831134,[ 4 67] ; [ 4 20],[ 5.97894737 65.02105263] ; [ 2.02105263 21.97894737],0
d5,1,0.095627,2.777005,[61 10] ; [17  7],[58.29473684 12.70526316] ; [19.70526316  4.29473684],0
r4,1,0.095915,2.772193,[66  6] ; [19  5],[63.75  8.25] ; [21.25  2.75],0
v1,1,0.111927,2.526797,[45 25] ; [11 13],[41.70212766 28.29787234] ; [14.29787234  9.70212766],0
b5,1,0.133614,2.25,[21 51] ; [11 13],[24. 48.] ; [ 8. 16.],0
v4,1,0.144127,2.133333,[69  3] ; [21  3],[67.5  4.5] ; [22.5  1.5],0
p3,1,0.182924,1.773706,[47 25] ; [12 12],[44.25 27.75] ; [14.75  9.25],0
a6,1,0.182924,1.773706,[25 47] ; [12 12],[27.75 44.25] ; [ 9.25 14.75],0
u2,1,0.2253,1.470289,[10  8] ; [2 5],[8.64 9.36] ; [3.36 3.64],0
d2,1,0.234901,1.410935,[38 34] ; [16  8],[40.5 31.5] ; [13.5 10.5],0
a8,1,0.240268,1.379022,[ 9 62] ; [ 1 23],[ 7.47368421 63.52631579] ; [ 2.52631579 21.47368421],0
s7,1,0.243211,1.361888,[46 26] ; [11 11],[43.65957447 28.34042553] ; [13.34042553  8.65957447],0
n5,1,0.259381,1.272056,[58 13] ; [17  7],[56.05263158 14.94736842] ; [18.94736842  5.05263158],0
u3,1,0.275017,1.19155,[ 9 10] ; [5 2],[10.23076923  8.76923077] ; [3.76923077 3.23076923],0
s3,1,0.317311,1.0,[50 22] ; [14 10],[48. 24.] ; [16.  8.],0
d4,1,0.329749,0.949884,[62  9] ; [19  5],[60.53684211 10.46315789] ; [20.46315789  3.53684211],0
p1,1,0.354969,0.855615,[ 7 65] ; [ 4 20],[ 8.25 63.75] ; [ 2.75 21.25],0
p5,1,0.36503,0.820513,[15 57] ; [ 3 21],[13.5 58.5] ; [ 4.5 19.5],0
d1,1,0.404353,0.695344,[43 29] ; [12 12],[41.25 30.75] ; [13.75 10.25],0
s8,1,0.408479,0.683224,[40 32] ; [11 13],[38.25 33.75] ; [12.75 11.25],0
a4,1,0.409294,0.680851,[35 37] ; [14 10],[36.75 35.25] ; [12.25 11.75],0
s6,1,0.478376,0.502563,[56 13] ; [21  3],[57.12903226 11.87096774] ; [19.87096774  4.12903226],0
b4,1,0.535045,0.3848,[46 26] ; [17  7],[47.25 24.75] ; [15.75  8.25],0
n3,1,0.56628,0.328947,[12  7] ; [3 3],[11.4  7.6] ; [3.6 2.4],0
b1,1,0.637352,0.222222,[37 35] ; [11 13],[36. 36.] ; [12. 12.],0
n1,1,0.658387,0.195489,[10  9] ; [3 4],[9.5 9.5] ; [3.5 3.5],0
s4,1,0.682385,0.167453,[22 50] ; [ 6 17],[21.22105263 50.77894737] ; [ 6.77894737 16.22105263],0
a3,1,0.71371,0.134599,[53 18] ; [17  7],[52.31578947 18.68421053] ; [17.68421053  6.31578947],0
u1,1,0.790857,0.07033,[ 4 68] ; [ 1 23],[ 3.75 68.25] ; [ 1.25 22.75],0
r2,1,0.820706,0.051364,[67  5] ; [22  2],[66.75  5.25] ; [22.25  1.75],0
a1,1,0.839792,0.040868,[ 7 65] ; [ 2 22],[ 6.75 65.25] ; [ 2.25 21.75],0
a2,1,0.85323,0.034225,[ 8 64] ; [ 3 21],[ 8.25 63.75] ; [ 2.75 21.25],0
r1,1,0.882426,0.021873,[58 14] ; [19  5],[57.75 14.25] ; [19.25  4.75],0
p11,1,0.886654,0.020317,[56 16] ; [19  5],[56.25 15.75] ; [18.75  5.25],0
n6,1,0.891567,0.018584,[60 11] ; [20  4],[59.78947368 11.21052632] ; [20.21052632  3.78947368],0
a5,1,0.89319,0.018028,[53 19] ; [18  6],[53.25 18.75] ; [17.75  6.25],0
n2,1,0.924899,0.008886,[16  3] ; [6 1],[16.07692308  2.92307692] ; [5.92307692 1.07692308],0
b2,1,0.979119,0.000685,[21 23] ; [ 9 10],[20.95238095 23.04761905] ; [9.04761905 9.95238095],0
b3,1,0.979119,0.000685,[21 23] ; [ 9 10],[20.95238095 23.04761905] ; [9.04761905 9.95238095],0
s2,1,1.0,0.0,[45 27] ; [15  9],[45. 27.] ; [15.  9.],0
