Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,63.879938,[ 60 106] ; [108  23],[93.8989899 72.1010101] ; [74.1010101 56.8989899],1
v4,1,0.080509,3.054597,[154  13] ; [127   4],[157.47315436   9.52684564] ; [123.52684564   7.47315436],0
p12,1,0.120548,2.410185,[  6 161] ; [ 10 120],[  8.996633 158.003367] ; [  7.003367 122.996633],0
a8,1,0.135147,2.232365,[ 24 133] ; [ 11 108],[ 19.90942029 137.09057971] ; [ 15.09057971 103.90942029],0
d2,1,0.138097,2.199041,[71 96] ; [67 64],[77.33557047 89.66442953] ; [60.66442953 70.33557047],0
n5,1,0.141286,2.163897,[116  51] ; [101  30],[121.60738255  45.39261745] ; [95.39261745 35.60738255],0
p1,1,0.144161,2.132973,[ 11 155] ; [ 15 116],[ 14.53198653 151.46801347] ; [ 11.46801347 119.53198653],0
v1,1,0.149239,2.080009,[ 64 104] ; [59 68],[70.04745763 97.95254237] ; [52.95254237 74.04745763],0
d3,1,0.233035,1.422242,[109  58] ; [94 37],[113.76174497  53.23825503] ; [89.23825503 41.76174497],0
d4,1,0.24079,1.375962,[131  36] ; [109  21],[134.94949495  32.05050505] ; [105.05050505  24.94949495],0
n2,1,0.26206,1.257839,[44 18] ; [14 10],[41.81395349 20.18604651] ; [16.18604651  7.81395349],0
a4,1,0.271982,1.206723,[73 93] ; [66 65],[77.69023569 88.30976431] ; [61.30976431 69.69023569],0
a1,1,0.293993,1.101244,[  4 164] ; [  6 125],[  5.6187291 162.3812709] ; [  4.3812709 126.6187291],0
b1,1,0.301431,1.067854,[72 96] ; [64 67],[76.41471572 91.58528428] ; [59.58528428 71.41471572],0
s1,1,0.303904,1.056983,[ 14 151] ; [  7 123],[ 11.74576271 153.25423729] ; [  9.25423729 120.74576271],0
a5,1,0.383228,0.76032,[114  54] ; [95 36],[117.43143813  50.56856187] ; [91.56856187 39.43143813],0
u3,1,0.396116,0.720085,[36 20] ; [29 11],[37.91666667 18.08333333] ; [27.08333333 12.91666667],0
b5,1,0.461275,0.542799,[102  66] ; [74 57],[98.88963211 69.11036789] ; [77.11036789 53.88963211],0
a6,1,0.547649,0.361546,[104  63] ; [86 45],[106.47651007  60.52348993] ; [83.52348993 47.47651007],0
b4,1,0.559205,0.341083,[98 70] ; [72 59],[95.51839465 72.48160535] ; [74.48160535 56.51839465],0
a3,1,0.565596,0.330107,[111  55] ; [91 39],[113.28378378  52.71621622] ; [88.71621622 41.28378378],0
u2,1,0.701247,0.147178,[33 23] ; [22 18],[32.08333333 23.91666667] ; [22.91666667 17.08333333],0
u4,1,0.801742,0.063048,[  2 166] ; [  2 129],[  2.24749164 165.75250836] ; [  1.75250836 129.24749164],0
n3,1,0.804418,0.061323,[37 21] ; [16  8],[37.48780488 20.51219512] ; [15.51219512  8.48780488],0
a7,1,0.876243,0.024253,[114  54] ; [90 41],[114.62207358  53.37792642] ; [89.37792642 41.62207358],0
n1,1,0.8891,0.019444,[26 34] ; [10 14],[25.71428571 34.28571429] ; [10.28571429 13.71428571],0
a2,1,0.927381,0.008307,[ 39 129] ; [ 31 100],[ 39.33110368 128.66889632] ; [ 30.66889632 100.33110368],0
b3,1,0.993293,7.1e-05,[35 64] ; [30 55],[34.97282609 64.02717391] ; [30.02717391 54.97282609],0
b2,1,0.993293,7.1e-05,[35 64] ; [30 55],[34.97282609 64.02717391] ; [30.02717391 54.97282609],0
