Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.614679,[272 215] ; [ 31 128],[228.42260062 258.57739938] ; [74.57739938 84.42260062],1
d1,1,0.0,60.210539,[333 156] ; [ 53 106],[291.28703704 197.71296296] ; [94.71296296 64.28703704],1
a3,1,0.0,52.667977,[392  96] ; [81 78],[356.76043277 131.23956723] ; [116.23956723  42.76043277],1
a4,1,0.0,36.65852,[254 234] ; [ 39 120],[220.99536321 267.00463679] ; [72.00463679 86.99536321],1
d5,1,0.0,29.545162,[419  68] ; [106  53],[395.78173375  91.21826625] ; [129.21826625  29.78173375],1
u1,1,0.0,27.7537,[108 381] ; [  6 153],[ 86.02777778 402.97222222] ; [ 27.97222222 131.02777778],1
d4,1,0.0,26.66167,[426  61] ; [111  48],[404.82817337  82.17182663] ; [132.17182663  26.82817337],1
r1,1,1e-06,24.733511,[409  77] ; [104  54],[387.13975155  98.86024845] ; [125.86024845  32.13975155],1
a6,1,1.3e-05,18.977997,[359 128] ; [88 71],[336.97987616 150.02012384] ; [110.02012384  48.97987616],1
p4,1,0.000133,14.593429,[328 158] ; [80 78],[307.90062112 178.09937888] ; [100.09937888  57.90062112],1
n4,1,0.000216,13.684581,[405  84] ; [110  49],[388.63425926 100.36574074] ; [126.36574074  32.63425926],1
s8,1,0.000241,13.47878,[249 236] ; [ 55 104],[228.94409938 256.05590062] ; [75.05590062 83.94409938],1
s7,1,0.000244,13.455679,[254 216] ; [57 97],[234.24679487 235.75320513] ; [76.75320513 77.24679487],1
p3,1,0.000317,12.967156,[282 205] ; [66 93],[262.34674923 224.65325077] ; [85.65325077 73.34674923],1
s5,1,0.002561,9.096847,[179 293] ; [ 37 114],[163.64686998 308.35313002] ; [52.35313002 98.64686998],0
p10,1,0.002617,9.056946,[462  25] ; [138  19],[453.72670807  33.27329193] ; [146.27329193  10.72670807],0
d3,1,0.006205,7.489672,[351 137] ; [96 63],[337.14992272 150.85007728] ; [109.85007728  49.14992272],0
v1,1,0.006642,7.367408,[285 186] ; [74 80],[270.5424 200.4576] ; [88.4576 65.5424],0
b3,1,0.014701,5.951997,[140 181] ; [25 61],[130.13513514 190.86486486] ; [34.86486486 51.13513514],0
b2,1,0.014701,5.951997,[140 181] ; [25 61],[130.13513514 190.86486486] ; [34.86486486 51.13513514],0
s6,1,0.015151,5.898837,[341 136] ; [96 61],[328.78391167 148.21608833] ; [108.21608833  48.78391167],0
p2,1,0.0206,5.360327,[433  52] ; [130  28],[424.65785381  60.34214619] ; [138.34214619  19.65785381],0
v2,1,0.02697,4.892706,[288 180] ; [77 73],[276.40776699 191.59223301] ; [88.59223301 61.40776699],0
n5,1,0.027083,4.885527,[393  92] ; [115  43],[383.1726283 101.8273717] ; [124.8273717  33.1726283],0
v3,1,0.036224,4.386517,[202 266] ; [ 51 101],[190.97419355 277.02580645] ; [62.02580645 89.97419355],0
s2,1,0.037363,4.333802,[257 226] ; [69 89],[245.64430577 237.35569423] ; [80.35569423 77.64430577],0
n6,1,0.040656,4.190297,[433  53] ; [131  27],[425.62732919  60.37267081] ; [138.37267081  19.62732919],0
r4,1,0.048019,3.90933,[450  39] ; [138  21],[443.72222222  45.27777778] ; [144.27777778  14.72222222],0
p8,1,0.049209,3.868193,[294 187] ; [82 75],[283.47335423 197.52664577] ; [92.52664577 64.47335423],0
b1,1,0.073711,3.198384,[173 316] ; [ 44 115],[163.75462963 325.24537037] ; [ 53.24537037 105.75462963],0
a1,1,0.088869,2.894736,[ 29 460] ; [  4 155],[ 24.90277778 464.09722222] ; [  8.09722222 150.90277778],0
p12,1,0.125665,2.345249,[ 54 431] ; [ 11 148],[ 48.95186335 436.04813665] ; [ 16.04813665 142.95186335],0
s1,1,0.158839,1.985248,[  9 474] ; [  6 151],[ 11.3203125 471.6796875] ; [  3.6796875 153.3203125],0
p5,1,0.217975,1.517651,[ 72 414] ; [ 17 139],[ 67.37383178 418.62616822] ; [ 21.62616822 134.37383178],0
a7,1,0.237117,1.397653,[358 131] ; [108  50],[352.20092736 136.79907264] ; [113.79907264  44.20092736],0
u3,1,0.237927,1.392837,[59 37] ; [41 37],[55.17241379 40.82758621] ; [44.82758621 33.17241379],0
p6,1,0.247038,1.339978,[195 289] ; [ 54 100],[188.89655172 295.10344828] ; [60.10344828 93.89655172],0
u4,1,0.255956,1.2905,[ 14 474] ; [  2 157],[ 12.06800618 475.93199382] ; [  3.93199382 155.06800618],0
s4,1,0.312734,1.019093,[ 75 407] ; [ 30 128],[ 79.078125 402.921875] ; [ 25.921875 132.078125],0
p7,1,0.432507,0.616082,[328 149] ; [100  53],[324.05714286 152.94285714] ; [103.94285714  49.05714286],0
r2,1,0.456147,0.555332,[455  26] ; [146  11],[453.10501567  27.89498433] ; [147.89498433   9.10501567],0
n1,1,0.643628,0.214028,[32 58] ; [14 21],[33.12 56.88] ; [12.88 22.12],0
v4,1,0.677453,0.173007,[466  18] ; [150   7],[465.12324493  18.87675507] ; [150.87675507   6.12324493],0
p1,1,0.699099,0.149411,[ 45 442] ; [ 13 145],[ 43.79224806 443.20775194] ; [ 14.20775194 143.79224806],0
b4,1,0.743804,0.106811,[284 205] ; [90 69],[282.23148148 206.76851852] ; [91.76851852 67.23148148],0
u2,1,0.906135,0.013904,[57 39] ; [47 31],[57.37931034 38.62068966] ; [46.62068966 31.37931034],0
a8,1,0.923051,0.00933,[ 64 380] ; [ 21 128],[ 63.64249578 380.35750422] ; [ 21.35750422 127.64249578],0
n2,1,0.954839,0.003207,[69 21] ; [27  8],[69.12 20.88] ; [26.88  8.12],0
b5,1,0.967066,0.001705,[290 199] ; [94 65],[289.77777778 199.22222222] ; [94.22222222 64.77777778],0
r3,1,0.973897,0.001071,[470  15] ; [154   5],[469.9378882  15.0621118] ; [154.0621118   4.9378882],0
n3,1,0.988265,0.000216,[66 23] ; [26  9],[66.03225806 22.96774194] ; [25.96774194  9.03225806],0
s3,1,0.996282,2.2e-05,[272 208] ; [89 68],[272.02511774 207.97488226] ; [88.97488226 68.02511774],0
