Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,59.392384,[65 28] ; [ 1 48],[43.22535211 49.77464789] ; [22.77464789 26.22535211],1
d4,1,0.0,37.784367,[83 10] ; [20 29],[67.45774648 25.54225352] ; [35.54225352 13.45774648],1
a4,1,1e-06,24.089217,[51 41] ; [ 6 42],[37.45714286 54.54285714] ; [19.54285714 28.45714286],1
d2,1,1.4e-05,18.924502,[56 36] ; [11 38],[43.71631206 48.28368794] ; [23.28368794 25.71631206],1
v2,1,2.8e-05,17.519652,[47 40] ; [ 7 37],[35.86259542 51.13740458] ; [18.13740458 25.86259542],1
d3,1,6.3e-05,16.008056,[63 30] ; [16 33],[51.73943662 41.26056338] ; [27.26056338 21.73943662],1
a5,1,0.000234,13.537515,[64 29] ; [18 31],[53.70422535 39.29577465] ; [28.29577465 20.70422535],1
a2,1,0.000997,10.83375,[25 68] ; [ 2 47],[17.68309859 75.31690141] ; [ 9.31690141 39.68309859],1
a3,1,0.001555,10.012063,[67 26] ; [21 26],[58.45714286 34.54285714] ; [29.54285714 17.45714286],0
r2,1,0.009846,6.662616,[80  9] ; [35 13],[74.7080292 14.2919708] ; [40.2919708  7.7080292],0
p1,1,0.014318,5.998544,[ 4 89] ; [ 8 41],[ 7.85915493 85.14084507] ; [ 4.14084507 44.85915493],0
a7,1,0.018116,5.584935,[60 33] ; [21 27],[53.42553191 39.57446809] ; [27.57446809 20.42553191],0
s8,1,0.020613,5.359207,[32 60] ; [ 8 41],[26.09929078 65.90070922] ; [13.90070922 35.09929078],0
s1,1,0.029343,4.747403,[ 4 88] ; [ 7 40],[ 7.28057554 84.71942446] ; [ 3.71942446 43.28057554],0
u1,1,0.035526,4.419723,[15 78] ; [ 2 47],[11.13380282 81.86619718] ; [ 5.86619718 43.13380282],0
n5,1,0.045245,4.009484,[51 42] ; [34 13],[56.46428571 36.53571429] ; [28.53571429 18.46428571],0
