Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,97.046253,[80 30] ; [ 48 205],[38.78787879 71.21212121] ; [ 89.21212121 163.78787879],1
s2,1,0.0,56.687514,[82 34] ; [ 77 186],[48.66490765 67.33509235] ; [110.33509235 152.66490765],1
s6,1,0.0,50.848672,[97 20] ; [115 149],[65.1023622 51.8976378] ; [146.8976378 117.1023622],1
s3,1,0.0,35.675043,[86 30] ; [107 155],[59.22751323 56.77248677] ; [133.77248677 128.22751323],1
r4,1,5e-06,20.954795,[109   9] ; [189  76],[91.81201044 26.18798956] ; [206.18798956  58.81201044],1
p10,1,6.8e-05,15.873806,[92 23] ; [154 108],[75.0397878 39.9602122] ; [170.9602122  91.0397878],1
v4,1,8.6e-05,15.416351,[115   3] ; [216  44],[103.32804233  14.67195767] ; [227.67195767  32.32804233],1
p9,1,0.000271,13.25897,[96 20] ; [166  93],[81.04533333 34.95466667] ; [180.95466667  78.04533333],1
r1,1,0.000335,12.863719,[98 18] ; [175  88],[83.55672823 32.44327177] ; [189.44327177  73.55672823],1
r3,1,0.000454,12.294541,[114   4] ; [219  42],[103.67810026  14.32189974] ; [229.32189974  31.67810026],1
p4,1,0.001011,10.807296,[55 63] ; [ 77 186],[40.88188976 77.11811024] ; [ 91.11811024 171.88188976],0
p3,1,0.001488,10.093321,[48 70] ; [ 65 199],[34.90575916 83.09424084] ; [ 78.09424084 185.90575916],0
v3,1,0.001524,10.049214,[47 59] ; [ 70 187],[34.16528926 71.83471074] ; [ 82.83471074 174.16528926],0
d5,1,0.001971,9.57624,[101  17] ; [187  77],[88.96335079 29.03664921] ; [199.03664921  64.96335079],0
d2,1,0.004301,8.152012,[67 51] ; [107 154],[54.17414248 63.82585752] ; [119.82585752 141.17414248],0
u3,1,0.005252,7.790709,[22  7] ; [44 51],[15.43548387 13.56451613] ; [50.56451613 44.43548387],0
u4,1,0.006222,7.484917,[  6 112] ; [  2 263],[  2.46475196 115.53524804] ; [  5.53524804 259.46475196],0
s5,1,0.006598,7.379298,[38 75] ; [ 53 206],[27.64247312 85.35752688] ; [ 63.35752688 195.64247312],0
p12,1,0.008402,6.945815,[ 11 106] ; [  8 256],[  5.83464567 111.16535433] ; [ 13.16535433 250.83464567],0
a2,1,0.010417,6.562195,[33 85] ; [ 44 221],[23.7232376 94.2767624] ; [ 53.2767624 211.7232376],0
r2,1,0.012426,6.249085,[111   6] ; [223  36],[103.93085106  13.06914894] ; [230.06914894  28.93085106],0
n6,1,0.015508,5.857809,[96 21] ; [184  78],[86.43799472 30.56200528] ; [193.56200528  68.43799472],0
d1,1,0.02057,5.362887,[69 49] ; [121 144],[58.53785901 59.46214099] ; [131.46214099 133.53785901],0
n4,1,0.027448,4.862405,[88 28] ; [170  94],[78.75789474 37.24210526] ; [179.24210526  84.75789474],0
a3,1,0.031147,4.64482,[89 29] ; [169  94],[79.90551181 38.09448819] ; [178.09448819  84.90551181],0
v2,1,0.032074,4.594561,[59 50] ; [106 147],[49.68232044 59.31767956] ; [115.31767956 137.68232044],0
a5,1,0.039545,4.237298,[85 33] ; [162 103],[76.09921671 41.90078329] ; [170.90078329  94.09921671],0
v1,1,0.041416,4.158922,[54 55] ; [ 99 161],[45.19512195 63.80487805] ; [107.80487805 152.19512195],0
p7,1,0.046176,3.975145,[47 70] ; [ 77 182],[38.58510638 78.41489362] ; [ 85.41489362 173.58510638],0
a8,1,0.048319,3.898861,[19 86] ; [ 26 223],[13.34745763 91.65254237] ; [ 31.65254237 217.34745763],0
u1,1,0.056029,3.651202,[23 95] ; [ 32 233],[ 16.94516971 101.05483029] ; [ 38.05483029 226.94516971],0
u2,1,0.067604,3.340265,[18 10] ; [41 51],[13.76666667 14.23333333] ; [45.23333333 46.76666667],0
b5,1,0.068945,3.307962,[81 37] ; [156 109],[73.01827676 44.98172324] ; [163.98172324 101.01827676],0
n5,1,0.086218,2.943604,[84 32] ; [166  96],[76.71957672 39.28042328] ; [173.28042328  88.71957672],0
n1,1,0.114771,2.487266,[16 18] ; [30 64],[12.21875 21.78125] ; [33.78125 60.21875],0
a7,1,0.150095,2.071285,[83 35] ; [165  98],[76.80839895 41.19160105] ; [171.19160105  91.80839895],0
p11,1,0.164752,1.93006,[83 35] ; [167  98],[77.02349869 40.97650131] ; [172.97650131  92.02349869],0
n2,1,0.265717,1.238726,[27  8] ; [63 31],[24.41860465 10.58139535] ; [65.58139535 28.41860465],0
a4,1,0.304395,1.054842,[54 64] ; [106 158],[49.42408377 68.57591623] ; [110.57591623 153.42408377],0
p5,1,0.397519,0.715818,[  7 106] ; [ 11 253],[  5.39522546 107.60477454] ; [ 12.60477454 251.39522546],0
a6,1,0.443429,0.587394,[79 39] ; [166  98],[75.68062827 42.31937173] ; [169.31937173  94.68062827],0
n3,1,0.531292,0.391919,[25  9] ; [63 30],[23.55905512 10.44094488] ; [64.44094488 28.55905512],0
b1,1,0.554089,0.350043,[51 67] ; [106 159],[48.37075718 69.62924282] ; [108.62924282 156.37075718],0
b2,1,0.564544,0.331897,[31 56] ; [46 98],[29. 58.] ; [48. 96.],0
b3,1,0.564544,0.331897,[31 56] ; [46 98],[29. 58.] ; [48. 96.],0
p1,1,0.564597,0.331806,[  7 111] ; [ 12 252],[  5.86910995 112.13089005] ; [ 13.13089005 250.86910995],0
