Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,4.4e-05,16.700362,[83 30] ; [11 21],[73.25517241 39.74482759] ; [20.74482759 11.25517241],1
n5,1,0.000305,13.042009,[80 33] ; [11 20],[71.40972222 41.59027778] ; [19.59027778 11.40972222],1
u2,1,0.007824,7.073262,[21 22] ; [11  1],[25.01818182 17.98181818] ; [6.98181818 5.01818182],0
a7,1,0.011751,6.348068,[77 36] ; [14 18],[70.91724138 42.08275862] ; [20.08275862 11.91724138],0
a6,1,0.012357,6.258929,[72 41] ; [12 19],[65.91666667 47.08333333] ; [18.08333333 12.91666667],0
s6,1,0.012994,6.169957,[77 34] ; [14 17],[71.13380282 39.86619718] ; [19.86619718 11.13380282],0
p10,1,0.062821,3.461299,[74 37] ; [15 16],[69.57042254 41.42957746] ; [19.42957746 11.57042254],0
u3,1,0.092617,2.828283,[25 19] ; [10  2],[27.5 16.5] ; [7.5 4.5],0
s8,1,0.093807,2.807805,[50 62] ; [ 9 23],[45.88888889 66.11111111] ; [13.11111111 18.88888889],0
a8,1,0.098165,2.735109,[ 9 98] ; [ 6 26],[11.54676259 95.45323741] ; [ 3.45323741 28.54676259],0
s5,1,0.105805,2.615788,[36 71] ; [ 5 23],[32.4962963 74.5037037] ; [ 8.5037037 19.4962963],0
u1,1,0.111004,2.539876,[20 93] ; [ 2 30],[17.14482759 95.85517241] ; [ 4.85517241 27.14482759],0
d2,1,0.134893,2.235266,[53 59] ; [10 21],[49.34265734 62.65734266] ; [13.65734266 17.34265734],0
p11,1,0.141168,2.165185,[76 37] ; [17 15],[72.47586207 40.52413793] ; [20.52413793 11.47586207],0
p3,1,0.172223,1.863483,[43 70] ; [ 8 24],[39.74482759 73.25517241] ; [11.25517241 20.74482759],0
v4,1,0.174004,1.848108,[109   4] ; [29  3],[107.54482759   5.45517241] ; [30.45517241  1.54482759],0
s4,1,0.18119,1.787833,[26 85] ; [ 4 28],[23.28671329 87.71328671] ; [ 6.71328671 25.28671329],0
p12,1,0.296369,1.090462,[ 10 103] ; [ 1 30],[  8.63194444 104.36805556] ; [ 2.36805556 28.63194444],0
s7,1,0.298318,1.081698,[46 61] ; [ 9 19],[43.59259259 63.40740741] ; [11.40740741 16.59259259],0
p6,1,0.310084,1.030317,[28 85] ; [ 5 26],[25.89583333 87.10416667] ; [ 7.10416667 23.89583333],0
a2,1,0.313672,1.015151,[23 90] ; [ 4 28],[21.04137931 91.95862069] ; [ 5.95862069 26.04137931],0
r2,1,0.33044,0.947174,[109   3] ; [30  2],[108.11111111   3.88888889] ; [30.88888889  1.11111111],0
n2,1,0.334068,0.933063,[24  5] ; [12  5],[22.69565217  6.30434783] ; [13.30434783  3.69565217],0
v1,1,0.34944,0.875489,[48 62] ; [11 21],[45.70422535 64.29577465] ; [13.29577465 18.70422535],0
d3,1,0.364552,0.822152,[65 48] ; [15 16],[62.77777778 50.22222222] ; [17.22222222 13.77777778],0
s3,1,0.371314,0.799262,[52 58] ; [18 14],[54.22535211 55.77464789] ; [15.77464789 16.22535211],0
v3,1,0.384154,0.757367,[41 65] ; [ 8 19],[39.05263158 66.94736842] ; [ 9.94736842 17.05263158],0
b5,1,0.388303,0.744249,[73 40] ; [18 14],[70.91724138 42.08275862] ; [20.08275862 11.91724138],0
p4,1,0.43379,0.612653,[41 71] ; [ 9 22],[39.16083916 72.83916084] ; [10.83916084 20.16083916],0
d1,1,0.449158,0.572777,[58 55] ; [14 18],[56.11034483 56.88965517] ; [15.88965517 16.11034483],0
p9,1,0.452707,0.563866,[76 35] ; [19 12],[74.26056338 36.73943662] ; [20.73943662 10.26056338],0
r1,1,0.483384,0.49122,[89 24] ; [27  5],[90.4 22.6] ; [25.6  6.4],0
a1,1,0.50196,0.450791,[  7 106] ; [ 1 31],[  6.23448276 106.76551724] ; [ 1.76551724 30.23448276],0
s1,1,0.507833,0.438529,[  7 105] ; [ 3 28],[  7.83216783 104.16783217] ; [ 2.16783217 28.83216783],0
a5,1,0.524526,0.404984,[74 39] ; [19 13],[72.47586207 40.52413793] ; [20.52413793 11.47586207],0
n1,1,0.530801,0.392857,[13 15] ; [9 7],[14. 14.] ; [8. 8.],0
b4,1,0.532736,0.389171,[67 46] ; [17 15],[65.46206897 47.53793103] ; [18.53793103 13.46206897],0
p8,1,0.550474,0.356469,[26 87] ; [ 9 23],[27.27586207 85.72413793] ; [ 7.72413793 24.27586207],0
d5,1,0.56589,0.329608,[79 34] ; [20 11],[77.6875 35.3125] ; [21.3125  9.6875],0
b2,1,0.639482,0.219421,[26 47] ; [ 6 14],[25.11827957 47.88172043] ; [ 6.88172043 13.11827957],0
b3,1,0.639482,0.219421,[26 47] ; [ 6 14],[25.11827957 47.88172043] ; [ 6.88172043 13.11827957],0
a4,1,0.686168,0.163265,[50 62] ; [13 19],[49. 63.] ; [14. 18.],0
n3,1,0.711465,0.136818,[21  7] ; [12  3],[21.48837209  6.51162791] ; [11.51162791  3.48837209],0
p7,1,0.715507,0.132839,[41 70] ; [10 20],[40.14893617 70.85106383] ; [10.85106383 19.14893617],0
r3,1,0.7445,0.106211,[108   5] ; [31  1],[108.32413793   4.67586207] ; [30.67586207  1.32413793],0
u4,1,0.7445,0.106211,[  5 108] ; [ 1 31],[  4.67586207 108.32413793] ; [ 1.32413793 30.67586207],0
s2,1,0.753007,0.099021,[52 59] ; [16 16],[52.78321678 58.21678322] ; [15.21678322 16.78321678],0
p1,1,0.870123,0.026733,[  8 105] ; [ 2 30],[  7.79310345 105.20689655] ; [ 2.20689655 29.79310345],0
a3,1,0.926953,0.008405,[69 43] ; [20 12],[69.22222222 42.77777778] ; [19.77777778 12.22222222],0
b1,1,0.927291,0.008327,[54 59] ; [15 17],[53.77241379 59.22758621] ; [15.22758621 16.77241379],0
d4,1,0.987145,0.00026,[84 29] ; [23  8],[83.96527778 29.03472222] ; [23.03472222  7.96527778],0
