Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,91.789536,[578  38] ; [10 15],[565.06708268  50.93291732] ; [22.93291732  2.06708268],1
r2,1,0.0,84.353311,[585  25] ; [13 12],[574.45669291  35.54330709] ; [23.54330709  1.45669291],1
r1,1,5.3e-05,16.341876,[498 116] ; [12 13],[490.04694836 123.95305164] ; [19.95305164  5.04694836],1
a7,1,0.001565,10.000097,[449 166] ; [11 14],[442.03125 172.96875] ; [17.96875  7.03125],0
r3,1,0.007133,7.239212,[599  17] ; [21  3],[596.75  19.25] ; [23.25  0.75],0
v1,1,0.008432,6.939253,[348 246] ; [ 8 17],[341.62197092 252.37802908] ; [14.37802908 10.62197092],0
v3,1,0.00996,6.641973,[247 343] ; [ 4 21],[240.79674797 349.20325203] ; [10.20325203 14.79674797],0
d3,1,0.018015,5.594716,[432 183] ; [12 13],[426.65625 188.34375] ; [17.34375  7.65625],0
a6,1,0.018321,5.565151,[431 183] ; [12 13],[425.66823161 188.33176839] ; [17.33176839  7.66823161],0
u3,1,0.027579,4.854169,[97 66] ; [2 7],[93.81976744 69.18023256] ; [5.18023256 3.81976744],0
p7,1,0.032288,4.583153,[410 189] ; [12 13],[405.09294872 193.90705128] ; [16.90705128  8.09294872],0
s7,1,0.038837,4.267983,[301 293] ; [ 7 17],[296.03883495 297.96116505] ; [11.96116505 12.03883495],0
d1,1,0.039961,4.219551,[373 243] ; [10 15],[368.0624025 247.9375975] ; [14.9375975 10.0624025],0
n1,1,0.040921,4.179279,[42 78] ; [4 1],[44.16 75.84] ; [1.84 3.16],0
s6,1,0.041545,4.153625,[422 184] ; [12 12],[417.46666667 188.53333333] ; [16.53333333  7.46666667],0
b1,1,0.044087,4.053239,[201 415] ; [13 12],[205.65366615 410.34633385] ; [ 8.34633385 16.65366615],0
s2,1,0.057332,3.612938,[314 297] ; [ 8 17],[309.3427673 301.6572327] ; [12.6572327 12.3427673],0
a2,1,0.065645,3.388698,[147 469] ; [ 2 23],[143.18876755 472.81123245] ; [ 5.81123245 19.18876755],0
p10,1,0.066869,3.35826,[573  40] ; [21  4],[570.72413793  42.27586207] ; [23.27586207  1.72413793],0
n6,1,0.071341,3.251892,[541  73] ; [19  6],[538.09076682  75.90923318] ; [21.90923318  3.09076682],0
p8,1,0.082168,3.021497,[361 246] ; [10 14],[356.88906498 250.11093502] ; [14.11093502  9.88906498],0
p4,1,0.102392,2.667887,[392 220] ; [12 13],[388.144427 223.855573] ; [15.855573  9.144427],0
p3,1,0.147557,2.097325,[336 278] ; [10 15],[332.46322379 281.53677621] ; [13.53677621 11.46322379],0
a3,1,0.293764,1.102291,[452 163] ; [16  9],[449.71875 165.28125] ; [18.28125  6.71875],0
b4,1,0.295762,1.093204,[354 262] ; [17  8],[356.53042122 259.46957878] ; [14.46957878 10.53042122],0
p6,1,0.307211,1.04263,[240 367] ; [ 7 17],[237.60538827 369.39461173] ; [ 9.39461173 14.60538827],0
u2,1,0.324076,0.972427,[100  64] ; [4 5],[98.58959538 65.41040462] ; [5.41040462 3.58959538],0
s5,1,0.327401,0.959151,[206 388] ; [ 6 18],[203.76699029 390.23300971] ; [ 8.23300971 15.76699029],0
n4,1,0.338747,0.915169,[492 124] ; [18  7],[490.10920437 125.89079563] ; [19.89079563  5.10920437],0
n5,1,0.369023,0.806953,[487 126] ; [18  7],[485.21159875 127.78840125] ; [19.78840125  5.21159875],0
s3,1,0.38364,0.759005,[346 263] ; [12 13],[343.88328076 265.11671924] ; [14.11671924 10.88328076],0
b5,1,0.449643,0.571551,[367 249] ; [13 12],[365.17940718 250.82059282] ; [14.82059282 10.17940718],0
s8,1,0.453607,0.561624,[292 321] ; [10 15],[290.1661442 322.8338558] ; [11.8338558 13.1661442],0
u1,1,0.473588,0.513591,[108 508] ; [ 3 22],[106.67082683 509.32917317] ; [ 4.32917317 20.67082683],0
v2,1,0.479044,0.501039,[347 240] ; [13 12],[345.29411765 241.70588235] ; [14.70588235 10.29411765],0
d5,1,0.495335,0.464918,[500 114] ; [19  6],[498.69483568 115.30516432] ; [20.30516432  4.69483568],0
p2,1,0.535888,0.383214,[537  76] ; [20  4],[536.01412873  76.98587127] ; [20.98587127  3.01412873],0
s1,1,0.584489,0.299033,[ 14 594] ; [ 1 24],[ 14.40758294 593.59241706] ; [ 0.59241706 24.40758294],0
a4,1,0.608209,0.262791,[278 337] ; [10 15],[276.75 338.25] ; [11.25 13.75],0
u4,1,0.622943,0.241753,[ 15 601] ; [ 1 24],[ 15.37597504 600.62402496] ; [ 0.62402496 24.37597504],0
d4,1,0.656548,0.197744,[512 102] ; [20  5],[511.18622848 102.81377152] ; [20.81377152  4.18622848],0
a8,1,0.661465,0.191749,[ 80 486] ; [ 4 19],[ 80.71986418 485.28013582] ; [ 3.28013582 19.71986418],0
a5,1,0.677453,0.173007,[466 150] ; [18  7],[465.12324493 150.87675507] ; [18.87675507  6.12324493],0
p5,1,0.730453,0.118696,[ 83 528] ; [ 4 21],[ 83.58018868 527.41981132] ; [ 3.41981132 21.58018868],0
p12,1,0.757599,0.095256,[ 63 550] ; [ 2 22],[ 62.55102041 550.44897959] ; [ 2.44897959 21.55102041],0
b2,1,0.793577,0.06847,[157 228] ; [ 6 10],[156.49625935 228.50374065] ; [6.50374065 9.49625935],0
b3,1,0.793577,0.06847,[157 228] ; [ 6 10],[156.49625935 228.50374065] ; [6.50374065 9.49625935],0
n2,1,0.862642,0.029933,[92 28] ; [4 1],[92.16 27.84] ; [3.84 1.16],0
p1,1,0.890429,0.018978,[ 54 560] ; [ 2 23],[ 53.80907668 560.19092332] ; [ 2.19092332 22.80907668],0
d2,1,0.914405,0.011553,[288 326] ; [12 13],[288.2629108 325.7370892] ; [11.7370892 13.2629108],0
s4,1,0.938575,0.005938,[101 508] ; [ 4 21],[100.85962145 508.14037855] ; [ 4.14037855 20.85962145],0
