Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.002918,8.85789,[ 76 168] ; [18 13],[ 83.40363636 160.59636364] ; [10.59636364 20.40363636],0
p7,1,0.019315,5.472813,[101 136] ; [19 10],[106.91729323 130.08270677] ; [13.08270677 15.91729323],0
p8,1,0.198257,1.655165,[ 81 161] ; [14 17],[ 84.21245421 157.78754579] ; [10.78754579 20.21245421],0
p11,1,0.275223,1.19053,[194  50] ; [22  9],[191.65090909  52.34909091] ; [24.34909091  6.65090909],0
p2,1,0.609137,0.261433,[182  60] ; [22  9],[180.83516484  61.16483516] ; [23.16483516  7.83516484],0
