Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.079055,[114 153] ; [101  35],[142.44416873 124.55583127] ; [72.55583127 63.44416873],1
v1,1,0.000603,11.766928,[108 159] ; [79 56],[124.20149254 142.79850746] ; [62.79850746 72.20149254],1
n5,1,0.000696,11.501217,[166 106] ; [108  31],[181.33333333  90.66666667] ; [92.66666667 46.33333333],1
n4,1,0.000967,10.889329,[180  94] ; [113  26],[194.3874092  79.6125908] ; [98.6125908 40.3874092],1
s8,1,0.001529,10.043912,[ 85 190] ; [65 74],[ 99.63768116 175.36231884] ; [50.36231884 88.63768116],0
s7,1,0.001572,9.992128,[ 98 166] ; [71 61],[112.66666667 151.33333333] ; [56.33333333 75.66666667],0
p3,1,0.00349,8.531868,[ 81 194] ; [61 78],[ 94.3236715 180.6763285] ; [47.6763285 91.3236715],0
u1,1,0.005234,7.796782,[ 42 234] ; [ 37 102],[ 52.53975904 223.46024096] ; [ 26.46024096 112.53975904],0
n6,1,0.008918,6.839216,[211  63] ; [122  17],[220.92493947  53.07506053] ; [112.07506053  26.92493947],0
p12,1,0.019391,5.465896,[  9 265] ; [ 12 127],[ 13.93220339 260.06779661] ; [  7.06779661 131.93220339],0
r1,1,0.021874,5.255756,[198  75] ; [115  24],[207.40048544  65.59951456] ; [105.59951456  33.40048544],0
s6,1,0.036187,4.388257,[161 112] ; [96 42],[170.7080292 102.2919708] ; [86.2919708 51.7080292],0
d2,1,0.039898,4.222231,[122 153] ; [76 62],[131.8401937 143.1598063] ; [66.1598063 71.8401937],0
p10,1,0.041349,4.161638,[189  83] ; [109  29],[197.69756098  74.30243902] ; [100.30243902  37.69756098],0
d5,1,0.065508,3.392146,[210  65] ; [117  22],[217.21014493  57.78985507] ; [109.78985507  29.21014493],0
a3,1,0.096553,2.761571,[186  89] ; [105  34],[193.29710145  81.70289855] ; [97.70289855 41.29710145],0
v4,1,0.123226,2.375829,[250  23] ; [133   6],[253.78398058  19.21601942] ; [129.21601942   9.78398058],0
a6,1,0.125822,2.343309,[180  96] ; [101  38],[186.88192771  89.11807229] ; [94.11807229 44.88192771],0
d4,1,0.127232,2.325958,[214  61] ; [117  22],[219.86714976  55.13285024] ; [111.13285024  27.86714976],0
a1,1,0.12926,2.301375,[  9 267] ; [  9 130],[ 11.97108434 264.02891566] ; [  6.02891566 132.97108434],0
r4,1,0.129345,2.300349,[238  38] ; [127  12],[242.74698795  33.25301205] ; [122.25301205  16.74698795],0
r2,1,0.151082,2.061296,[250  22] ; [133   6],[253.46958637  18.53041363] ; [129.53041363   9.46958637],0
s2,1,0.162757,1.948421,[126 148] ; [73 64],[132.66666667 141.33333333] ; [66.33333333 70.66666667],0
d1,1,0.166039,1.918348,[139 137] ; [80 59],[145.64819277 130.35180723] ; [73.35180723 65.64819277],0
a2,1,0.180558,1.793024,[ 61 215] ; [ 39 100],[ 66.5060241 209.4939759] ; [ 33.4939759 105.5060241],0
a5,1,0.192925,1.695141,[179  97] ; [99 40],[184.88674699  91.11325301] ; [93.11325301 45.88674699],0
p11,1,0.205873,1.600215,[190  86] ; [104  35],[195.52771084  80.47228916] ; [98.47228916 40.52771084],0
s4,1,0.210805,1.565887,[ 51 222] ; [ 19 119],[ 46.49635036 226.50364964] ; [ 23.50364964 114.49635036],0
b4,1,0.32664,0.962175,[165 111] ; [90 49],[169.59036145 106.40963855] ; [85.40963855 53.59036145],0
d3,1,0.447977,0.575764,[177  97] ; [95 44],[180.45520581  93.54479419] ; [91.54479419 47.45520581],0
u3,1,0.454753,0.558778,[51 38] ; [22 12],[52.82113821 36.17886179] ; [20.17886179 13.82113821],0
p7,1,0.455748,0.556318,[115 156] ; [63 73],[118.52088452 152.47911548] ; [59.47911548 76.52088452],0
b2,1,0.46961,0.522894,[ 57 104] ; [36 54],[ 59.65338645 101.34661355] ; [33.34661355 56.65338645],0
b3,1,0.46961,0.522894,[ 57 104] ; [36 54],[ 59.65338645 101.34661355] ; [33.34661355 56.65338645],0
a7,1,0.499042,0.456974,[191  84] ; [101  38],[193.96135266  81.03864734] ; [98.03864734 40.96135266],0
s5,1,0.537459,0.380269,[ 77 188] ; [35 99],[ 74.38596491 190.61403509] ; [37.61403509 96.38596491],0
p5,1,0.538239,0.378813,[ 12 262] ; [  8 131],[ 13.26876513 260.73123487] ; [  6.73123487 132.26876513],0
u2,1,0.549552,0.358121,[48 40] ; [20 13],[49.45454545 38.54545455] ; [18.54545455 14.45454545],0
s1,1,0.590192,0.290045,[ 11 262] ; [  4 131],[ 10.03676471 262.96323529] ; [  4.96323529 130.03676471],0
p6,1,0.607396,0.263985,[ 66 207] ; [ 30 107],[ 63.92195122 209.07804878] ; [ 32.07804878 104.92195122],0
b5,1,0.625878,0.237692,[178  98] ; [93 46],[180.2313253  95.7686747] ; [90.7686747 48.2313253],0
a8,1,0.657551,0.196512,[ 32 228] ; [ 17 105],[ 33.35078534 226.64921466] ; [ 15.64921466 106.35078534],0
n3,1,0.67245,0.17875,[69 24] ; [28  8],[69.93023256 23.06976744] ; [27.06976744  8.93023256],0
b1,1,0.733976,0.115492,[108 168] ; [52 87],[106.40963855 169.59036145] ; [53.59036145 85.40963855],0
p4,1,0.749194,0.102209,[119 156] ; [62 76],[120.52058111 154.47941889] ; [60.47941889 77.52058111],0
u4,1,0.756476,0.09617,[  3 273] ; [  2 137],[  3.3253012 272.6746988] ; [  1.6746988 137.3253012],0
n2,1,0.764412,0.089815,[67 27] ; [24 11],[66.31007752 27.68992248] ; [24.68992248 10.31007752],0
p2,1,0.804348,0.061367,[201  74] ; [100  39],[199.93961353  75.06038647] ; [101.06038647  37.93961353],0
p1,1,0.850403,0.035571,[ 13 262] ; [  6 133],[ 12.62077295 262.37922705] ; [  6.37922705 132.62077295],0
p9,1,0.853542,0.034077,[209  64] ; [106  31],[209.74390244  63.25609756] ; [105.25609756  31.74390244],0
n1,1,0.970285,0.001388,[31 63] ; [11 22],[31.08661417 62.91338583] ; [10.91338583 22.08661417],0
a4,1,0.981041,0.000565,[123 152] ; [62 77],[122.88647343 152.11352657] ; [62.11352657 76.88647343],0
s3,1,0.983584,0.000423,[149 126] ; [73 62],[148.90243902 126.09756098] ; [73.09756098 61.90243902],0
