Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,2e-06,22.656439,[23 45] ; [41 12],[35.96694215 32.03305785] ; [28.03305785 24.96694215],1
v3,1,3e-06,21.935259,[12 53] ; [32 21],[24.23728814 40.76271186] ; [19.76271186 33.23728814],1
p12,1,0.02467,5.046925,[ 1 67] ; [ 6 49],[ 3.8699187 64.1300813] ; [ 3.1300813 51.8699187],0
p11,1,0.0282,4.815801,[45 23] ; [46  9],[50.30894309 17.69105691] ; [40.69105691 14.30894309],0
p8,1,0.040363,4.202553,[34 33] ; [38 17],[39.54098361 27.45901639] ; [32.45901639 22.54098361],0
b5,1,0.041802,4.143219,[48 20] ; [29 26],[42.56910569 25.43089431] ; [34.43089431 20.56910569],0
p6,1,0.044377,4.042176,[26 42] ; [30 23],[31.47107438 36.52892562] ; [24.52892562 28.47107438],0
n5,1,0.06228,3.475593,[47 21] ; [46  9],[51.41463415 16.58536585] ; [41.58536585 13.41463415],0
v4,1,0.100407,2.699071,[67  1] ; [50  4],[65.21311475  2.78688525] ; [51.78688525  2.21311475],0
p5,1,0.10105,2.688889,[10 56] ; [15 40],[13.63636364 52.36363636] ; [11.36363636 43.63636364],0
n1,1,0.125695,2.344877,[ 4 10] ; [7 5],[5.92307692 8.07692308] ; [5.07692308 6.92307692],0
b4,1,0.129726,2.295784,[34 34] ; [35 20],[38.14634146 29.85365854] ; [30.85365854 24.14634146],0
s2,1,0.144784,2.126362,[38 30] ; [23 31],[34. 34.] ; [27. 27.],0
b1,1,0.14745,2.098437,[31 37] ; [18 37],[27.08943089 40.91056911] ; [21.91056911 33.08943089],0
n3,1,0.149173,2.080688,[8 6] ; [10  2],[9.69230769 4.30769231] ; [8.30769231 3.69230769],0
r4,1,0.171605,1.868868,[56 12] ; [50  5],[58.60162602  9.39837398] ; [47.39837398  7.60162602],0
s6,1,0.182747,1.775141,[42 25] ; [40 14],[45.40495868 21.59504132] ; [36.59504132 17.40495868],0
a3,1,0.241206,1.373531,[27 40] ; [28 27],[30.20491803 36.79508197] ; [24.79508197 30.20491803],0
p7,1,0.244695,1.353341,[44 23] ; [40 13],[46.9 20.1] ; [37.1 15.9],0
u2,1,0.244844,1.352486,[25 15] ; [13 14],[22.68656716 17.31343284] ; [15.31343284 11.68656716],0
p2,1,0.245448,1.34903,[57 11] ; [50  5],[59.15447154  8.84552846] ; [47.84552846  7.15447154],0
r3,1,0.249733,1.324797,[63  4] ; [54  1],[64.25409836  2.74590164] ; [52.74590164  2.25409836],0
