Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3.4e-05,17.175506,[17 62] ; [66 65],[31.22380952 47.77619048] ; [51.77619048 79.22380952],1
p4,1,0.394195,0.725962,[43 37] ; [80 54],[45.98130841 34.01869159] ; [77.01869159 56.98130841],0
n2,1,0.439387,0.597882,[14  3] ; [18  7],[12.95238095  4.04761905] ; [19.04761905  5.95238095],0
r2,1,0.480866,0.4969,[76  4] ; [124  10],[74.76635514  5.23364486] ; [125.23364486   8.76635514],0
u3,1,0.491697,0.472811,[18 10] ; [27 21],[16.57894737 11.42105263] ; [28.42105263 19.57894737],0
s3,1,0.497891,0.459429,[30 48] ; [45 88],[27.72511848 50.27488152] ; [47.27488152 85.72511848],0
b5,1,0.508654,0.436834,[53 27] ; [84 52],[50.74074074 29.25925926] ; [86.25925926 49.74074074],0
b2,1,0.593359,0.28513,[20 33] ; [31 42],[21.45238095 31.54761905] ; [29.54761905 43.45238095],0
b3,1,0.593359,0.28513,[20 33] ; [31 42],[21.45238095 31.54761905] ; [29.54761905 43.45238095],0
s6,1,0.652713,0.202497,[43 34] ; [70 63],[41.43333333 35.56666667] ; [71.56666667 61.43333333],0
u2,1,0.655151,0.199468,[14 14] ; [21 26],[13.06666667 14.93333333] ; [21.93333333 25.06666667],0
p1,1,0.712711,0.135584,[ 7 73] ; [ 10 126],[ 6.2962963 73.7037037] ; [ 10.7037037 125.2962963],0
a8,1,0.716197,0.132165,[ 9 65] ; [ 13 111],[ 8.22222222 65.77777778] ; [ 13.77777778 110.22222222],0
n5,1,0.722138,0.126453,[61 19] ; [100  35],[59.90697674 20.09302326] ; [101.09302326  33.90697674],0
a2,1,0.769704,0.085709,[16 64] ; [ 25 111],[15.18518519 64.81481481] ; [ 25.81481481 110.18518519],0
n4,1,0.77628,0.080752,[58 22] ; [101  35],[58.88888889 21.11111111] ; [100.11111111  35.88888889],0
a3,1,0.868423,0.027444,[52 27] ; [88 48],[51.44186047 27.55813953] ; [88.55813953 47.44186047],0
s1,1,0.873852,0.025207,[ 2 76] ; [  3 132],[ 1.83098592 76.16901408] ; [  3.16901408 131.83098592],0
b4,1,0.889555,0.019284,[49 31] ; [82 54],[48.51851852 31.48148148] ; [82.48148148 53.51851852],0
u4,1,0.893581,0.017896,[ 1 79] ; [  2 134],[ 1.11111111 78.88888889] ; [  1.88888889 134.11111111],0
a7,1,0.924615,0.008953,[57 23] ; [97 38],[57.30232558 22.69767442] ; [96.69767442 38.30232558],0
a4,1,0.940302,0.005609,[34 44] ; [60 76],[34.26168224 43.73831776] ; [59.73831776 76.26168224],0
d2,1,0.947125,0.004398,[34 46] ; [58 77],[34.23255814 45.76744186] ; [57.76744186 77.23255814],0
n1,1,0.962623,0.002196,[ 6 11] ; [ 9 16],[ 6.07142857 10.92857143] ; [ 8.92857143 16.07142857],0
s8,1,0.973122,0.001135,[17 62] ; [ 29 107],[16.90232558 62.09767442] ; [ 29.09767442 106.90232558],0
a5,1,0.990796,0.000133,[57 23] ; [97 39],[57.03703704 22.96296296] ; [96.96296296 39.03703704],0
u1,1,1.0,0.0,[10 70] ; [ 17 119],[10. 70.] ; [ 17. 119.],0
