Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,96.490458,[281  31] ; [31 46],[250.24164524  61.75835476] ; [61.75835476 15.24164524],1
n6,1,0.0,32.131703,[285  26] ; [51 25],[270.01550388  40.98449612] ; [65.98449612 10.01550388],1
v1,1,3e-06,22.11155,[198 109] ; [26 49],[180.02094241 126.97905759] ; [43.97905759 31.02094241],1
p4,1,0.004195,8.197337,[237  75] ; [46 31],[226.98200514  85.01799486] ; [56.01799486 20.98200514],0
p11,1,0.005231,7.797829,[266  47] ; [55 22],[257.62307692  55.37692308] ; [63.37692308 13.62307692],0
a8,1,0.007762,7.087477,[ 55 234] ; [ 4 65],[ 47.62849162 241.37150838] ; [11.37150838 57.62849162],0
r1,1,0.012302,6.266746,[267  44] ; [57 20],[259.70103093  51.29896907] ; [64.29896907 12.70103093],0
v3,1,0.015386,5.871702,[136 168] ; [22 53],[126.73350923 177.26649077] ; [31.26649077 43.73350923],0
r2,1,0.015776,5.827638,[298  12] ; [66  8],[293.85416667  16.14583333] ; [70.14583333  3.85416667],0
s7,1,0.01717,5.678871,[201 100] ; [39 36],[192.12765957 108.87234043] ; [47.87234043 27.12765957],0
r4,1,0.027554,4.855745,[295  18] ; [67 10],[290.52820513  22.47179487] ; [71.47179487  5.52820513],0
p6,1,0.029106,4.761307,[171 142] ; [30 44],[162.56589147 150.43410853] ; [38.43410853 35.56589147],0
n1,1,0.035642,4.414132,[22 28] ; [ 4 18],[18.05555556 31.94444444] ; [ 7.94444444 14.05555556],0
v2,1,0.03719,4.341676,[187 118] ; [35 38],[179.12698413 125.87301587] ; [42.87301587 30.12698413],0
s4,1,0.037512,4.32702,[ 62 246] ; [24 53],[ 68.8 239.2] ; [17.2 59.8],0
p9,1,0.044036,4.055189,[283  28] ; [64 13],[278.13659794  32.86340206] ; [68.86340206  8.13659794],0
p5,1,0.058826,3.570174,[ 56 256] ; [ 7 70],[ 50.52956298 261.47043702] ; [12.47043702 64.52956298],0
b2,1,0.060012,3.537061,[ 78 119] ; [12 36],[ 72.36734694 124.63265306] ; [17.63265306 30.36734694],0
b3,1,0.060012,3.537061,[ 78 119] ; [12 36],[ 72.36734694 124.63265306] ; [17.63265306 30.36734694],0
d3,1,0.06337,3.446919,[222  89] ; [63 14],[228.44072165  82.55927835] ; [56.55927835 20.44072165],0
b4,1,0.065518,3.391889,[171 142] ; [51 26],[178.16923077 134.83076923] ; [43.83076923 33.16923077],0
n3,1,0.068139,3.327294,[32 17] ; [19  3],[35.1971831 13.8028169] ; [15.8028169  6.1971831],0
s1,1,0.089271,2.887469,[  8 301] ; [ 5 72],[ 10.40673575 298.59326425] ; [ 2.59326425 74.40673575],0
s8,1,0.106212,2.609703,[189 122] ; [39 38],[182.75257732 128.24742268] ; [45.24742268 31.75257732],0
u3,1,0.107374,2.592446,[45 32] ; [17  5],[48.22222222 28.77777778] ; [13.77777778  8.22222222],0
p8,1,0.141894,2.157303,[220  90] ; [48 29],[214.67700258  95.32299742] ; [53.32299742 23.67700258],0
s2,1,0.142579,2.149901,[210 102] ; [45 32],[204.52442159 107.47557841] ; [50.47557841 26.52442159],0
p10,1,0.178965,1.806196,[278  32] ; [64 12],[274.66321244  35.33678756] ; [67.33678756  8.66321244],0
a3,1,0.220734,1.499592,[236  76] ; [53 24],[231.79434447  80.20565553] ; [57.20565553 19.79434447],0
v4,1,0.222926,1.485438,[304   8] ; [72  4],[302.35051546   9.64948454] ; [73.64948454  2.35051546],0
p2,1,0.227074,1.459099,[286  27] ; [66 10],[283.22879177  29.77120823] ; [68.77120823  7.22879177],0
n2,1,0.265578,1.239445,[42  8] ; [16  6],[40.27777778  9.72222222] ; [17.72222222  4.27777778],0
a5,1,0.315642,1.006921,[235  78] ; [62 15],[238.36153846  74.63846154] ; [58.63846154 18.36153846],0
u1,1,0.319369,0.99153,[ 69 244] ; [13 64],[ 65.81025641 247.18974359] ; [16.18974359 60.81025641],0
s5,1,0.349589,0.874948,[150 159] ; [31 42],[146.41099476 162.58900524] ; [34.58900524 38.41099476],0
s3,1,0.358657,0.842592,[224  87] ; [50 25],[220.76165803  90.23834197] ; [53.23834197 21.76165803],0
a2,1,0.363642,0.825277,[ 85 228] ; [17 60],[ 81.86153846 231.13846154] ; [20.13846154 56.86153846],0
a1,1,0.40288,0.699715,[ 20 293] ; [ 7 70],[ 21.66923077 291.33076923] ; [ 5.33076923 71.66923077],0
p12,1,0.421726,0.6455,[ 34 278] ; [ 6 71],[ 32.08226221 279.91773779] ; [ 7.91773779 69.08226221],0
a4,1,0.454104,0.560388,[144 167] ; [32 45],[141.07216495 169.92783505] ; [34.92783505 42.07216495],0
d5,1,0.613332,0.255352,[261  49] ; [63 14],[259.53488372  50.46511628] ; [64.46511628 12.53488372],0
d4,1,0.62992,0.232169,[263  47] ; [67 10],[264.34108527  45.65891473] ; [65.65891473 11.34108527],0
a7,1,0.648365,0.207968,[227  85] ; [58 19],[228.58611825  83.41388175] ; [56.41388175 20.58611825],0
u2,1,0.685238,0.164289,[46 30] ; [15  8],[46.82828283 29.17171717] ; [14.17171717  8.82828283],0
d2,1,0.705109,0.143211,[146 165] ; [38 39],[147.48453608 163.51546392] ; [36.51546392 40.48453608],0
r3,1,0.70886,0.139418,[306   6] ; [75  2],[305.58354756   6.41645244] ; [75.41645244  1.58354756],0
d1,1,0.716414,0.131954,[190 123] ; [45 32],[188.6025641 124.3974359] ; [46.3974359 30.6025641],0
p1,1,0.725541,0.123245,[ 29 283] ; [ 6 69],[ 28.21705426 283.78294574] ; [ 6.78294574 68.21705426],0
b5,1,0.838833,0.041366,[183 130] ; [46 31],[183.78717949 129.21282051] ; [45.21282051 31.78717949],0
a6,1,0.928259,0.008106,[207 103] ; [51 26],[206.66666667 103.33333333] ; [51.33333333 25.66666667],0
p3,1,0.935723,0.006504,[192 120] ; [47 30],[191.69151671 120.30848329] ; [47.30848329 29.69151671],0
b1,1,0.956149,0.003024,[129 184] ; [32 45],[129.21282051 183.78717949] ; [31.78717949 45.21282051],0
