Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,26.706048,[17 57] ; [41 20],[31.79259259 42.20740741] ; [26.20740741 34.79259259],1
v3,1,1.3e-05,19.005991,[14 63] ; [34 30],[26.21276596 50.78723404] ; [21.78723404 42.21276596],1
d3,1,0.000204,13.797493,[30 47] ; [45 19],[40.95744681 36.04255319] ; [34.04255319 29.95744681],1
d1,1,0.00043,12.39531,[23 54] ; [38 26],[33.31205674 43.68794326] ; [27.68794326 36.31205674],1
r3,1,0.000939,10.944696,[53 23] ; [59  5],[60.8 15.2] ; [51.2 12.8],1
p6,1,0.001416,10.185072,[15 60] ; [27 32],[23.50746269 51.49253731] ; [18.49253731 40.50746269],0
d4,1,0.00221,9.366185,[47 30] ; [54 10],[55.15602837 21.84397163] ; [45.84397163 18.15602837],0
d5,1,0.003585,8.482879,[48 29] ; [54 10],[55.70212766 21.29787234] ; [46.29787234 17.70212766],0
s6,1,0.011419,6.398847,[32 45] ; [38 22],[39.34306569 37.65693431] ; [30.65693431 29.34306569],0
p7,1,0.012004,6.310347,[32 44] ; [40 23],[39.36690647 36.63309353] ; [32.63309353 30.36690647],0
p11,1,0.020891,5.335885,[49 28] ; [52 12],[55.15602837 21.84397163] ; [45.84397163 18.15602837],0
s8,1,0.028119,4.820753,[17 60] ; [25 39],[22.93617021 54.06382979] ; [19.06382979 44.93617021],0
n3,1,0.036264,4.38467,[13  8] ; [18  2],[15.87804878  5.12195122] ; [15.12195122  4.87804878],0
s2,1,0.056119,3.648525,[24 53] ; [30 34],[29.4893617 47.5106383] ; [24.5106383 39.4893617],0
p2,1,0.093181,2.818535,[52 24] ; [51 12],[56.31654676 19.68345324] ; [46.68345324 16.31654676],0
s7,1,0.121336,2.399992,[25 50] ; [27 31],[29.32330827 45.67669173] ; [22.67669173 35.32330827],0
n6,1,0.128823,2.306636,[59 17] ; [56  8],[62.42857143 13.57142857] ; [52.57142857 11.42857143],0
p8,1,0.13827,2.19711,[27 50] ; [29 32],[31.24637681 45.75362319] ; [24.75362319 36.24637681],0
p3,1,0.160849,1.96623,[30 47] ; [32 31],[34.1 42.9] ; [27.9 35.1],0
u2,1,0.186443,1.745501,[12 19] ; [11  8],[14.26 16.74] ; [ 8.74 10.26],0
p9,1,0.187401,1.737932,[57 19] ; [53 10],[60.14388489 15.85611511] ; [49.85611511 13.14388489],0
r4,1,0.19491,1.680107,[41 36] ; [41 23],[44.78014184 32.21985816] ; [37.21985816 26.78014184],0
u3,1,0.207712,1.587302,[ 7 23] ; [ 8 12],[ 9. 21.] ; [ 6. 14.],0
p10,1,0.262428,1.255901,[51 25] ; [47 15],[53.97101449 22.02898551] ; [44.02898551 17.97101449],0
p1,1,0.266438,1.234994,[ 9 68] ; [ 4 60],[ 7.09929078 69.90070922] ; [ 5.90070922 58.09929078],0
a3,1,0.267629,1.228858,[46 31] ; [44 20],[49.14893617 27.85106383] ; [40.85106383 23.14893617],0
v4,1,0.269491,1.219336,[59 18] ; [53 10],[61.6 15.4] ; [50.4 12.6],0
s5,1,0.300923,1.070099,[13 61] ; [14 42],[15.36923077 58.63076923] ; [11.63076923 44.36923077],0
n1,1,0.301095,1.06934,[10 11] ; [ 6 13],[ 8.4 12.6] ; [ 7.6 11.4],0
p12,1,0.314766,1.010569,[ 3 73] ; [ 5 58],[ 4.37410072 71.62589928] ; [ 3.62589928 59.37410072],0
n2,1,0.335467,0.927677,[14  7] ; [16  4],[15.36585366  5.63414634] ; [14.63414634  5.36585366],0
s3,1,0.340289,0.909344,[32 43] ; [32 31],[34.7826087 40.2173913] ; [29.2173913 33.7826087],0
a7,1,0.340441,0.908771,[42 35] ; [40 24],[44.78014184 32.21985816] ; [37.21985816 26.78014184],0
p4,1,0.343272,0.898173,[36 41] ; [34 28],[38.77697842 38.22302158] ; [31.22302158 30.77697842],0
d2,1,0.351677,0.867396,[27 48] ; [28 36],[29.67625899 45.32374101] ; [25.32374101 38.67625899],0
b2,1,0.369879,0.80407,[20 28] ; [14 29],[17.93406593 30.06593407] ; [16.06593407 26.93406593],0
b3,1,0.369879,0.80407,[20 28] ; [14 29],[17.93406593 30.06593407] ; [16.06593407 26.93406593],0
b1,1,0.463338,0.53782,[29 48] ; [28 36],[31.12765957 45.87234043] ; [25.87234043 38.12765957],0
s1,1,0.492353,0.47138,[ 2 75] ; [ 3 60],[ 2.75 74.25] ; [ 2.25 60.75],0
p5,1,0.52338,0.407228,[ 8 68] ; [ 9 55],[ 9.22857143 66.77142857] ; [ 7.77142857 56.22857143],0
u1,1,0.526684,0.400785,[ 4 73] ; [ 5 59],[ 4.91489362 72.08510638] ; [ 4.08510638 59.91489362],0
a5,1,0.565054,0.331029,[47 30] ; [36 28],[45.32624113 31.67375887] ; [37.67375887 26.32624113],0
n5,1,0.643354,0.214383,[64 12] ; [52 12],[62.97142857 13.02857143] ; [53.02857143 10.97142857],0
b4,1,0.648467,0.207838,[44 33] ; [39 25],[45.32624113 31.67375887] ; [37.67375887 26.32624113],0
r2,1,0.722558,0.126055,[59 14] ; [47 13],[58.18045113 14.81954887] ; [47.81954887 12.18045113],0
a8,1,0.777189,0.08008,[10 64] ; [ 7 52],[ 9.45864662 64.54135338] ; [ 7.54135338 51.45864662],0
s4,1,0.800487,0.063866,[12 65] ; [ 9 55],[11.46808511 65.53191489] ; [ 9.53191489 54.46808511],0
a6,1,0.816846,0.05364,[46 31] ; [37 27],[45.32624113 31.67375887] ; [37.67375887 26.32624113],0
b5,1,0.832616,0.044668,[48 29] ; [41 23],[48.60283688 28.39716312] ; [40.39716312 23.60283688],0
a2,1,0.882843,0.021717,[ 9 68] ; [ 8 56],[ 9.28368794 67.71631206] ; [ 7.71631206 56.28368794],0
a1,1,0.953706,0.00337,[ 7 70] ; [ 6 58],[ 7.09929078 69.90070922] ; [ 5.90070922 58.09929078],0
a4,1,0.959659,0.002558,[27 49] ; [23 41],[27.14285714 48.85714286] ; [22.85714286 41.14285714],0
