Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,57.546408,[55 79] ; [261  76],[89.90233546 44.09766454] ; [226.09766454 110.90233546],1
d3,1,0.0,34.400445,[67 67] ; [262  76],[93.40254237 40.59745763] ; [235.59745763 102.40254237],1
u1,1,1e-06,24.758024,[  9 125] ; [ 94 246],[ 29.11814346 104.88185654] ; [ 73.88185654 266.11814346],1
a2,1,3e-06,22.16222,[ 15 119] ; [110 230],[35.33755274 98.66244726] ; [ 89.66244726 250.33755274],1
r4,1,1.9e-05,18.289412,[114  20] ; [327  13],[124.67088608   9.32911392] ; [316.32911392  23.67088608],1
b5,1,3.4e-05,17.181457,[64 70] ; [232 108],[83.67932489 50.32067511] ; [212.32067511 127.67932489],1
b1,1,0.000349,12.787837,[70 64] ; [117 223],[52.8649789 81.1350211] ; [134.1350211 205.8649789],1
v2,1,0.001154,10.562846,[59 69] ; [206 122],[74.38596491 53.61403509] ; [190.61403509 137.38596491],0
v4,1,0.001858,9.685209,[123  10] ; [334   6],[128.50105708   4.49894292] ; [328.49894292  11.50105708],0
d4,1,0.00187,9.673445,[99 34] ; [292  46],[110.40976645  22.59023355] ; [280.59023355  57.40976645],0
r2,1,0.00237,9.238478,[120  12] ; [330   9],[126.11464968   5.88535032] ; [323.88535032  15.11464968],0
r1,1,0.006713,7.348165,[103  31] ; [294  44],[112.70762712  21.29237288] ; [284.29237288  53.70762712],0
r3,1,0.006995,7.274302,[123  11] ; [329   9],[128.3220339   5.6779661] ; [323.6779661  14.3220339],0
d1,1,0.007917,7.052093,[69 65] ; [220 120],[81.70042194 52.29957806] ; [207.29957806 132.70042194],0
u3,1,0.017324,5.663286,[15 20] ; [57 29],[20.82644628 14.17355372] ; [51.17355372 34.82644628],0
d5,1,0.080593,3.052896,[104  29] ; [287  51],[110.40976645  22.59023355] ; [280.59023355  57.40976645],0
n2,1,0.101816,2.67687,[25 11] ; [51 10],[28.20618557  7.79381443] ; [47.79381443 13.20618557],0
p8,1,0.13907,2.188224,[66 65] ; [193 140],[73.12284483 57.87715517] ; [185.87715517 147.12284483],0
b4,1,0.172228,1.863442,[72 62] ; [206 134],[78.5907173 55.4092827] ; [199.4092827 140.5907173],0
a5,1,0.183275,1.770865,[95 39] ; [261  79],[100.64135021  33.35864979] ; [255.35864979  84.64135021],0
s7,1,0.188085,1.732558,[91 41] ; [201 121],[84.89867841 47.10132159] ; [207.10132159 114.89867841],0
s8,1,0.201589,1.630825,[83 51] ; [187 150],[76.81528662 57.18471338] ; [193.18471338 143.81528662],0
p4,1,0.2431,1.362527,[86 48] ; [235 102],[91.32484076 42.67515924] ; [229.67515924 107.32484076],0
a8,1,0.251054,1.31743,[ 17 111] ; [ 54 250],[ 21.03703704 106.96296296] ; [ 49.96296296 254.03703704],0
u2,1,0.268453,1.224635,[18 17] ; [53 32],[20.70833333 14.29166667] ; [50.29166667 34.70833333],0
v1,1,0.293236,1.104703,[74 56] ; [206 125],[78.95878525 51.04121475] ; [201.04121475 129.95878525],0
b3,1,0.319925,0.989254,[37 50] ; [ 76 133],[33.21283784 53.78716216] ; [ 79.78716216 129.21283784],0
b2,1,0.319925,0.989254,[37 50] ; [ 76 133],[33.21283784 53.78716216] ; [ 79.78716216 129.21283784],0
s4,1,0.374946,0.787208,[ 30 103] ; [ 63 270],[ 26.54291845 106.45708155] ; [ 66.45708155 266.54291845],0
p7,1,0.378384,0.775947,[85 45] ; [227  99],[88.94736842 41.05263158] ; [223.05263158 102.94736842],0
s5,1,0.41876,0.653794,[61 69] ; [142 190],[57.12121212 72.87878788] ; [145.87878788 186.12121212],0
p10,1,0.428311,0.627398,[111  21] ; [292  44],[113.66666667  18.33333333] ; [289.33333333  46.66666667],0
p1,1,0.451707,0.566364,[ 10 123] ; [ 33 306],[ 12.11652542 120.88347458] ; [ 30.88347458 308.11652542],0
a4,1,0.465093,0.53361,[58 75] ; [160 178],[61.55838641 71.44161359] ; [156.44161359 181.55838641],0
s2,1,0.515249,0.423392,[85 48] ; [226 111],[88.00638298 44.99361702] ; [222.99361702 114.00638298],0
n4,1,0.52865,0.396986,[122  12] ; [302  37],[120.11839323  13.88160677] ; [303.88160677  35.11839323],0
n6,1,0.546755,0.363162,[121  13] ; [311  27],[122.6440678  11.3559322] ; [309.3559322  28.6440678],0
p2,1,0.562502,0.33539,[111  21] ; [293  47],[112.98305085  19.01694915] ; [291.01694915  48.98305085],0
p5,1,0.619343,0.246792,[ 23 110] ; [ 52 285],[ 21.22340426 111.77659574] ; [ 53.77659574 283.22340426],0
v3,1,0.639623,0.219235,[59 72] ; [139 187],[56.7571116 74.2428884] ; [141.2428884 184.7571116],0
d2,1,0.683503,0.16621,[66 68] ; [173 164],[67.99575372 66.00424628] ; [171.00424628 165.99575372],0
p9,1,0.690198,0.158871,[117  16] ; [299  36],[118.22222222  14.77777778] ; [297.77777778  37.22222222],0
p12,1,0.715044,0.133291,[ 14 118] ; [ 40 299],[ 15.13375796 116.86624204] ; [ 38.86624204 300.13375796],0
p11,1,0.728355,0.120627,[111  23] ; [277  63],[109.68776371  24.31223629] ; [278.31223629  61.68776371],0
s1,1,0.740737,0.10948,[  6 125] ; [ 13 320],[  5.36422414 125.63577586] ; [ 13.63577586 319.36422414],0
n3,1,0.751623,0.100172,[23 12] ; [42 19],[23.69791667 11.30208333] ; [41.30208333 19.69791667],0
a1,1,0.770985,0.084731,[  8 126] ; [ 18 322],[  7.35021097 126.64978903] ; [ 18.64978903 321.35021097],0
a3,1,0.774956,0.081738,[99 35] ; [254  84],[100.21610169  33.78389831] ; [252.78389831  85.21610169],0
s3,1,0.789258,0.071436,[93 40] ; [237  96],[94.18454936 38.81545064] ; [235.81545064  97.18454936],0
n1,1,0.832455,0.044755,[16 20] ; [28 32],[16.5 19.5] ; [27.5 32.5],0
p3,1,0.93001,0.007714,[72 61] ; [182 157],[71.5720339 61.4279661] ; [182.4279661 156.5720339],0
u4,1,0.962286,0.002236,[  5 129] ; [ 13 327],[  5.08860759 128.91139241] ; [ 12.91139241 327.08860759],0
p6,1,0.970469,0.00137,[56 75] ; [143 193],[55.82226981 75.17773019] ; [143.17773019 192.82226981],0
