Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,142.223277,[243  21] ; [29 65],[200.58100559  63.41899441] ; [71.41899441 22.58100559],1
n2,1,0.12621,2.338516,[40  9] ; [15  8],[37.43055556 11.56944444] ; [17.56944444  5.43055556],0
p1,1,0.13575,2.22549,[ 31 233] ; [ 6 89],[ 27.20891365 236.79108635] ; [ 9.79108635 85.20891365],0
r3,1,0.146974,2.103379,[258   6] ; [90  5],[255.91086351   8.08913649] ; [92.08913649  2.91086351],0
p6,1,0.153321,2.038892,[126 137] ; [37 57],[120.08123249 142.91876751] ; [42.91876751 51.08123249],0
d4,1,0.163898,1.937887,[231  32] ; [78 17],[227.0027933  35.9972067] ; [81.9972067 13.0027933],0
d5,1,0.17253,1.860823,[226  37] ; [76 19],[221.8603352  41.1396648] ; [80.1396648 14.8603352],0
p12,1,0.215334,1.535199,[ 32 233] ; [ 7 87],[ 28.78830084 236.21169916] ; [10.21169916 83.78830084],0
v2,1,0.235256,1.4088,[165  93] ; [53 40],[160.23931624  97.76068376] ; [57.76068376 35.23931624],0
a2,1,0.247728,1.336071,[ 87 179] ; [25 70],[ 82.52631579 183.47368421] ; [29.47368421 65.52631579],0
a3,1,0.289818,1.120464,[224  41] ; [75 19],[220.71030641  44.28969359] ; [78.28969359 15.71030641],0
a6,1,0.301639,1.066934,[173  90] ; [68 27],[177.04748603  85.95251397] ; [63.95251397 31.04748603],0
u1,1,0.308457,1.037271,[ 76 190] ; [22 73],[ 72.21052632 193.78947368] ; [25.78947368 69.21052632],0
p2,1,0.309077,1.034614,[229  36] ; [78 17],[225.98611111  39.01388889] ; [81.01388889 13.98611111],0
u2,1,0.332922,0.9375,[25 15] ; [15  5],[26.66666667 13.33333333] ; [13.33333333  6.66666667],0
n1,1,0.346052,0.887883,[25 24] ; [ 9 14],[23.13888889 25.86111111] ; [10.86111111 12.13888889],0
p8,1,0.40068,0.706284,[154 108] ; [50 43],[150.55774648 111.44225352] ; [53.44225352 39.55774648],0
p4,1,0.479795,0.499329,[180  84] ; [61 34],[177.22562674  86.77437326] ; [63.77437326 31.22562674],0
b5,1,0.507998,0.438189,[156 110] ; [52 43],[153.26315789 112.73684211] ; [54.73684211 40.26315789],0
a8,1,0.570247,0.32227,[ 46 195] ; [13 67],[ 44.29595016 196.70404984] ; [14.70404984 65.29595016],0
p10,1,0.613533,0.255062,[231  34] ; [80 14],[229.56824513  35.43175487] ; [81.43175487 12.56824513],0
b1,1,0.636039,0.22396,[111 155] ; [37 58],[109.05263158 156.94736842] ; [38.94736842 56.05263158],0
v3,1,0.682238,0.167617,[121 133] ; [42 51],[119.31412104 134.68587896] ; [43.68587896 49.31412104],0
b4,1,0.684699,0.164884,[152 114] ; [52 43],[150.31578947 115.68421053] ; [53.68421053 41.31578947],0
a5,1,0.735469,0.114149,[217  49] ; [76 19],[215.89473684  50.10526316] ; [77.10526316 17.89473684],0
u3,1,0.753276,0.098799,[31 11] ; [14  6],[30.48387097 11.51612903] ; [14.51612903  5.48387097],0
p7,1,0.771864,0.084064,[183  73] ; [65 28],[181.91404011  74.08595989] ; [66.08595989 26.91404011],0
b3,1,0.849099,0.036202,[ 78 101] ; [30 41],[ 77.328 101.672] ; [30.672 40.328],0
b2,1,0.849099,0.036202,[ 78 101] ; [30 41],[ 77.328 101.672] ; [30.672 40.328],0
p3,1,0.895239,0.017339,[148 116] ; [54 41],[148.545961 115.454039] ; [53.454039 41.545961],0
p11,1,0.938795,0.005896,[209  57] ; [75 20],[209.26315789  56.73684211] ; [74.73684211 20.26315789],0
p5,1,0.94103,0.005472,[ 45 217] ; [16 79],[ 44.767507 217.232493] ; [16.232493 78.767507],0
d3,1,0.959525,0.002575,[198  66] ; [71 24],[197.81615599  66.18384401] ; [71.18384401 23.81615599],0
a7,1,0.966566,0.001757,[191  75] ; [68 27],[190.84210526  75.15789474] ; [68.15789474 26.84210526],0
