Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,154.773185,[458  70] ; [41 80],[405.96610169 122.03389831] ; [93.03389831 27.96610169],1
n1,1,0.1019,2.675549,[43 55] ; [15 35],[38.40540541 59.59459459] ; [19.59459459 30.40540541],0
p9,1,0.105236,2.624337,[449  73] ; [97 24],[443.25349922  78.74650078] ; [102.74650078  18.25349922],0
r4,1,0.109659,2.559128,[499  31] ; [110  12],[495.04601227  34.95398773] ; [113.95398773   8.04601227],0
v4,1,0.111774,2.528965,[512  15] ; [115   7],[509.13559322  17.86440678] ; [117.86440678   4.13559322],0
a3,1,0.128683,2.308317,[431  98] ; [92 30],[424.98771121 104.01228879] ; [98.01228879 23.98771121],0
v1,1,0.16857,1.895618,[298 218] ; [61 59],[291.26415094 224.73584906] ; [67.73584906 52.26415094],0
d5,1,0.212378,1.555139,[459  68] ; [101  21],[454.73035439  72.26964561] ; [105.26964561  16.73035439],0
n3,1,0.221427,1.495099,[74 24] ; [33 17],[70.85135135 27.14864865] ; [36.14864865 13.85135135],0
b1,1,0.246551,1.342739,[217 313] ; [43 79],[211.34969325 318.65030675] ; [48.65030675 73.34969325],0
u2,1,0.258776,1.275294,[54 44] ; [13 17],[51.296875 46.703125] ; [15.703125 14.296875],0
s3,1,0.295093,1.096239,[298 222] ; [63 58],[292.8549142 227.1450858] ; [68.1450858 52.8549142],0
p8,1,0.314647,1.011067,[282 234] ; [60 61],[277.03610675 238.96389325] ; [64.96389325 56.03610675],0
s2,1,0.323878,0.973221,[281 242] ; [59 62],[276.11801242 246.88198758] ; [63.88198758 57.11801242],0
b2,1,0.324434,0.970988,[143 195] ; [24 43],[139.37283951 198.62716049] ; [27.62716049 39.37283951],0
b3,1,0.324434,0.970988,[143 195] ; [24 43],[139.37283951 198.62716049] ; [27.62716049 39.37283951],0
a1,1,0.365686,0.81827,[ 33 497] ; [  5 117],[ 30.88957055 499.11042945] ; [  7.11042945 114.88957055],0
p1,1,0.390643,0.736939,[ 48 479] ; [  8 112],[ 45.61360124 481.38639876] ; [ 10.38639876 109.61360124],0
u4,1,0.45676,0.553823,[ 15 515] ; [  2 120],[ 13.8190184 516.1809816] ; [  3.1809816 118.8190184],0
p7,1,0.457046,0.553119,[330 187] ; [71 47],[326.48346457 190.51653543] ; [74.51653543 43.48346457],0
a6,1,0.573207,0.317346,[389 138] ; [87 35],[386.52080123 140.47919877] ; [89.47919877 32.52080123],0
r3,1,0.643268,0.214494,[502  27] ; [117   5],[502.9969278  26.0030722] ; [116.0030722   5.9969278],0
s1,1,0.645204,0.212001,[ 17 504] ; [  3 119],[ 16.20528771 504.79471229] ; [  3.79471229 118.20528771],0
s6,1,0.650438,0.205348,[355 159] ; [81 40],[352.91968504 161.08031496] ; [83.08031496 37.91968504],0
b4,1,0.699457,0.149038,[307 223] ; [73 49],[308.89570552 221.10429448] ; [71.10429448 50.89570552],0
b5,1,0.714321,0.134,[318 212] ; [71 51],[316.21165644 213.78834356] ; [72.78834356 49.21165644],0
u3,1,0.771225,0.084549,[61 38] ; [17 12],[60.328125 38.671875] ; [17.671875 11.328125],0
v2,1,0.783814,0.075269,[308 207] ; [66 47],[306.70382166 208.29617834] ; [67.29617834 45.70382166],0
a7,1,0.818878,0.052436,[392 138] ; [89 33],[390.99693252 139.00306748] ; [90.00306748 31.99693252],0
d3,1,0.860555,0.030859,[385 143] ; [88 34],[384.22153846 143.77846154] ; [88.77846154 33.22153846],0
n2,1,0.973165,0.001132,[75 26] ; [38 13],[75.08552632 25.91447368] ; [37.91447368 13.08552632],0
d4,1,0.975457,0.000946,[453  74] ; [105  17],[453.10631741  73.89368259] ; [104.89368259  17.10631741],0
s5,1,0.978365,0.000735,[188 318] ; [44 74],[188.12820513 317.87179487] ; [43.87179487 74.12820513],0
