Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,69.404019,[112  55] ; [ 34 126],[74.56269113 92.43730887] ; [71.43730887 88.56269113],1
n1,1,0.386424,0.750166,[14 17] ; [17 31],[12.16455696 18.83544304] ; [18.83544304 29.16455696],0
v2,1,0.408663,0.682687,[81 82] ; [68 83],[77.34713376 85.65286624] ; [71.65286624 79.34713376],0
b4,1,0.426309,0.632857,[94 73] ; [97 63],[97.54434251 69.45565749] ; [93.45565749 66.54434251],0
u2,1,0.426543,0.632216,[34 35] ; [32 43],[31.625 37.375] ; [34.375 40.625],0
s2,1,0.430351,0.621876,[74 91] ; [64 94],[70.49535604 94.50464396] ; [67.50464396 90.49535604],0
r3,1,0.451847,0.566015,[156  11] ; [145  14],[154.19325153  12.80674847] ; [146.80674847  12.19325153],0
s3,1,0.468874,0.524629,[86 79] ; [75 81],[82.75700935 82.24299065] ; [78.24299065 77.75700935],0
u1,1,0.506722,0.440831,[  5 162] ; [  7 153],[  6.12844037 160.87155963] ; [  5.87155963 154.12844037],0
a8,1,0.526067,0.401983,[ 22 132] ; [ 18 134],[ 20.13071895 133.86928105] ; [ 19.86928105 132.13071895],0
p11,1,0.544474,0.36731,[132  35] ; [122  38],[129.71865443  37.28134557] ; [124.28134557  35.71865443],0
s5,1,0.655859,0.198592,[ 50 112] ; [ 44 110],[ 48.18987342 113.81012658] ; [ 45.81012658 108.18987342],0
d2,1,0.659045,0.194686,[ 26 141] ; [ 22 137],[ 24.58895706 142.41104294] ; [ 23.41104294 135.58895706],0
a1,1,0.70467,0.143659,[  5 162] ; [  6 154],[  5.617737 161.382263] ; [  5.382263 154.617737],0
v4,1,0.723176,0.12547,[156  11] ; [146  12],[155.18153846  11.81846154] ; [146.81846154  11.18153846],0
d4,1,0.821648,0.050817,[96 71] ; [90 70],[94.99082569 72.00917431] ; [91.00917431 68.99082569],0
b5,1,0.828463,0.046947,[98 69] ; [92 68],[97.03363914 69.96636086] ; [92.96636086 67.03363914],0
b2,1,0.856387,0.032752,[35 64] ; [30 58],[34.41176471 64.58823529] ; [30.58823529 57.41176471],0
b3,1,0.856387,0.032752,[35 64] ; [30 58],[34.41176471 64.58823529] ; [30.58823529 57.41176471],0
b1,1,0.944232,0.004893,[ 62 105] ; [ 60 100],[ 62.3058104 104.6941896] ; [ 59.6941896 100.3058104],0
r2,1,0.964653,0.001964,[150  16] ; [143  15],[150.11728395  15.88271605] ; [142.88271605  15.11728395],0
n3,1,0.978321,0.000738,[23  8] ; [35 12],[23.05128205  7.94871795] ; [34.94871795 12.05128205],0
