Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000532,12.001471,[46  8] ; [1 4],[43.01694915 10.98305085] ; [3.98305085 1.01694915],1
s6,1,0.000615,11.730052,[45  8] ; [1 4],[42.03448276 10.96551724] ; [3.96551724 1.03448276],1
v4,1,0.021065,5.321407,[50  4] ; [3 2],[48.50847458  5.49152542] ; [4.49152542 0.50847458],0
s3,1,0.030176,4.699243,[37 17] ; [1 4],[34.77966102 19.22033898] ; [3.22033898 1.77966102],0
s2,1,0.030176,4.699243,[37 17] ; [1 4],[34.77966102 19.22033898] ; [3.22033898 1.77966102],0
b4,1,0.038976,4.261916,[36 18] ; [1 4],[33.86440678 20.13559322] ; [3.13559322 1.86440678],0
d5,1,0.049955,3.84298,[42 11] ; [2 3],[40.20689655 12.79310345] ; [3.79310345 1.20689655],0
p9,1,0.053929,3.714905,[41 11] ; [2 3],[39.22807018 12.77192982] ; [3.77192982 1.22807018],0
a6,1,0.108223,2.579985,[31 23] ; [1 4],[29.28813559 24.71186441] ; [2.71186441 2.28813559],0
r2,1,0.112541,2.518166,[52  2] ; [4 1],[51.25423729  2.74576271] ; [4.74576271 0.25423729],0
b1,1,0.164396,1.933314,[16 38] ; [3 2],[17.38983051 36.61016949] ; [1.61016949 3.38983051],0
d1,1,0.198724,1.651728,[27 27] ; [1 4],[25.62711864 28.37288136] ; [2.37288136 2.62711864],0
d4,1,0.199967,1.642614,[45  9] ; [3 2],[43.93220339 10.06779661] ; [4.06779661 0.93220339],0
n1,1,0.214728,1.539263,[ 7 16] ; [2 1],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
n5,1,0.313833,1.014475,[20 34] ; [3 2],[21.05084746 32.94915254] ; [1.94915254 3.05084746],0
r1,1,0.357914,0.845198,[33 21] ; [2 3],[32.03389831 21.96610169] ; [2.96610169 2.03389831],0
s8,1,0.403376,0.698239,[21 33] ; [1 4],[20.13559322 33.86440678] ; [1.86440678 3.13559322],0
p11,1,0.40442,0.695146,[32 22] ; [2 3],[31.11864407 22.88135593] ; [2.88135593 2.11864407],0
p3,1,0.446536,0.57943,[20 34] ; [1 4],[19.22033898 34.77966102] ; [1.77966102 3.22033898],0
p10,1,0.450094,0.570414,[40 13] ; [3 2],[39.29310345 13.70689655] ; [3.70689655 1.29310345],0
a5,1,0.453216,0.562596,[31 23] ; [2 3],[30.20338983 23.79661017] ; [2.79661017 2.20338983],0
a3,1,0.453216,0.562596,[31 23] ; [2 3],[30.20338983 23.79661017] ; [2.79661017 2.20338983],0
v1,1,0.476004,0.508004,[19 34] ; [1 4],[18.27586207 34.72413793] ; [1.72413793 3.27586207],0
b5,1,0.492557,0.470935,[35 19] ; [4 1],[35.69491525 18.30508475] ; [3.30508475 1.69491525],0
n6,1,0.51589,0.422102,[39 14] ; [3 2],[38.37931034 14.62068966] ; [3.62068966 1.37931034],0
u2,1,0.539315,0.376812,[12 11] ; [1 2],[11.5 11.5] ; [1.5 1.5],0
a7,1,0.582776,0.301768,[38 15] ; [3 2],[37.46551724 15.53448276] ; [3.53448276 1.46551724],0
s7,1,0.639339,0.219608,[25 26] ; [3 2],[25.5 25.5] ; [2.5 2.5],0
p7,1,0.706412,0.141887,[31 21] ; [2 2],[30.64285714 21.35714286] ; [2.35714286 1.64285714],0
p2,1,0.708214,0.140068,[39 15] ; [4 1],[39.3559322 14.6440678] ; [3.6440678 1.3559322],0
p4,1,0.786886,0.073092,[25 29] ; [2 3],[24.71186441 29.28813559] ; [2.28813559 2.71186441],0
n2,1,0.790133,0.070829,[17  6] ; [2 1],[16.80769231  6.19230769] ; [2.19230769 0.80769231],0
d3,1,0.82105,0.051164,[40 13] ; [4 1],[40.20689655 12.79310345] ; [3.79310345 1.20689655],0
p6,1,0.895715,0.017181,[20 34] ; [2 3],[20.13559322 33.86440678] ; [1.86440678 3.13559322],0
u3,1,0.918512,0.010467,[16  7] ; [2 1],[15.92307692  7.07692308] ; [2.07692308 0.92307692],0
n3,1,0.96042,0.002463,[15  8] ; [2 1],[15.03846154  7.96153846] ; [1.96153846 1.03846154],0
p8,1,0.986844,0.000272,[21 32] ; [2 3],[21.01724138 31.98275862] ; [1.98275862 3.01724138],0
