Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.846141,[76 25] ; [ 3 19],[64.8699187 36.1300813] ; [14.1300813  7.8699187],1
r3,1,0.00018,14.028663,[83 17] ; [10 12],[76.2295082 23.7704918] ; [16.7704918  5.2295082],1
v4,1,0.000505,12.096312,[84 16] ; [11 11],[77.86885246 22.13114754] ; [17.13114754  4.86885246],1
a5,1,0.001146,10.574927,[57 44] ; [ 4 18],[50.08943089 50.91056911] ; [10.91056911 11.08943089],0
r1,1,0.006473,7.413688,[72 29] ; [ 9 13],[66.51219512 34.48780488] ; [14.48780488  7.51219512],0
d4,1,0.009729,6.683858,[73 26] ; [10 12],[67.90909091 31.09090909] ; [15.09090909  6.90909091],0
d5,1,0.011074,6.453482,[74 27] ; [10 12],[68.97560976 32.02439024] ; [15.02439024  6.97560976],0
d1,1,0.011582,6.373743,[48 53] ; [ 4 18],[42.69918699 58.30081301] ; [ 9.30081301 12.69918699],0
d3,1,0.016623,5.735723,[56 45] ; [ 6 16],[50.91056911 50.08943089] ; [11.08943089 10.91056911],0
u3,1,0.019517,5.454545,[26 18] ; [ 4 12],[22. 22.] ; [8. 8.],0
a3,1,0.020078,5.405073,[57 44] ; [ 6 15],[52.1557377 48.8442623] ; [10.8442623 10.1557377],0
a6,1,0.03174,4.612504,[62 39] ; [ 8 14],[57.4796748 43.5203252] ; [12.5203252  9.4796748],0
p11,1,0.039251,4.249954,[52 49] ; [ 6 16],[47.62601626 53.37398374] ; [10.37398374 11.62601626],0
d2,1,0.039352,4.245614,[51 48] ; [ 6 16],[46.63636364 52.36363636] ; [10.36363636 11.63636364],0
n6,1,0.088097,2.908807,[65 35] ; [10 12],[61.47540984 38.52459016] ; [13.52459016  8.47540984],0
a7,1,0.128552,2.309898,[63 37] ; [10 12],[59.83606557 40.16393443] ; [13.16393443  8.83606557],0
v3,1,0.133431,2.252124,[23 75] ; [ 2 20],[20.41666667 77.58333333] ; [ 4.58333333 17.41666667],0
p10,1,0.138031,2.199774,[29 71] ; [ 3 19],[26.2295082 73.7704918] ; [ 5.7704918 16.2295082],0
s7,1,0.144894,2.125198,[25 71] ; [ 2 17],[22.53913043 73.46086957] ; [ 4.46086957 14.53913043],0
a4,1,0.14692,2.103937,[34 66] ; [ 4 18],[31.14754098 68.85245902] ; [ 6.85245902 15.14754098],0
s8,1,0.173466,1.852733,[22 79] ; [ 2 20],[19.70731707 81.29268293] ; [ 4.29268293 17.70731707],0
s6,1,0.212408,1.554937,[42 59] ; [ 6 16],[39.41463415 61.58536585] ; [ 8.58536585 13.41463415],0
p8,1,0.216481,1.527546,[33 68] ; [ 4 17],[30.63114754 70.36885246] ; [ 6.36885246 14.63114754],0
a8,1,0.216646,1.526452,[ 6 89] ; [ 3 18],[ 7.37068966 87.62931034] ; [ 1.62931034 19.37068966],0
p12,1,0.23216,1.427578,[  1 100] ; [ 1 21],[ 1.64227642 99.35772358] ; [ 0.35772358 21.64227642],0
s2,1,0.262996,1.252917,[30 70] ; [ 4 18],[27.86885246 72.13114754] ; [ 6.13114754 15.86885246],0
p4,1,0.264778,1.243603,[40 60] ; [ 6 16],[37.70491803 62.29508197] ; [ 8.29508197 13.70491803],0
n3,1,0.292594,1.107648,[19 18] ; [7 3],[20.46808511 16.53191489] ; [5.53191489 4.46808511],0
s5,1,0.299097,1.078218,[18 81] ; [ 2 20],[16.36363636 82.63636364] ; [ 3.63636364 18.36363636],0
s3,1,0.302973,1.061061,[41 60] ; [ 6 15],[38.90983607 62.09016393] ; [ 8.09016393 12.90983607],0
s4,1,0.316722,1.002437,[14 85] ; [ 5 17],[15.54545455 83.45454545] ; [ 3.45454545 18.54545455],0
n2,1,0.320645,0.986312,[23 17] ; [4 6],[21.6 18.4] ; [5.4 4.6],0
b1,1,0.431691,0.618271,[55 46] ; [14  8],[56.65853659 44.34146341] ; [12.34146341  9.65853659],0
b3,1,0.535231,0.38445,[17 44] ; [ 3 12],[16.05263158 44.94736842] ; [ 3.94736842 11.05263158],0
b2,1,0.535231,0.38445,[17 44] ; [ 3 12],[16.05263158 44.94736842] ; [ 3.94736842 11.05263158],0
b4,1,0.550545,0.356341,[62 39] ; [15  7],[63.22764228 37.77235772] ; [13.77235772  8.22764228],0
n5,1,0.582217,0.302665,[57 44] ; [11 11],[55.83739837 45.16260163] ; [12.16260163  9.83739837],0
p7,1,0.592092,0.287089,[43 58] ; [ 8 14],[41.87804878 59.12195122] ; [ 9.12195122 12.87804878],0
s1,1,0.595939,0.281164,[ 6 94] ; [ 2 20],[ 6.55737705 93.44262295] ; [ 1.44262295 20.55737705],0
p2,1,0.608193,0.262814,[52 49] ; [10 12],[50.91056911 50.08943089] ; [11.08943089 10.91056911],0
u2,1,0.612618,0.25638,[22 21] ; [7 9],[21.13559322 21.86440678] ; [7.86440678 8.13559322],0
p3,1,0.614225,0.254068,[28 72] ; [ 5 17],[27.04918033 72.95081967] ; [ 5.95081967 16.04918033],0
p5,1,0.674858,0.175972,[ 3 98] ; [ 1 20],[ 3.31147541 97.68852459] ; [ 0.68852459 20.31147541],0
v2,1,0.689025,0.160143,[31 67] ; [ 6 16],[30.21666667 67.78333333] ; [ 6.78333333 15.21666667],0
a2,1,0.708838,0.139441,[12 89] ; [ 2 20],[11.49593496 89.50406504] ; [ 2.50406504 19.49593496],0
b5,1,0.794586,0.067787,[52 49] ; [12 10],[52.55284553 48.44715447] ; [11.44715447 10.55284553],0
n1,1,0.801573,0.063158,[13 25] ; [3 7],[12.66666667 25.33333333] ; [3.33333333 6.66666667],0
p6,1,0.894237,0.017674,[18 83] ; [ 4 17],[18.21311475 82.78688525] ; [ 3.78688525 17.21311475],0
n4,1,0.953558,0.003392,[59 42] ; [13  9],[59.12195122 41.87804878] ; [12.87804878  9.12195122],0
a1,1,0.978609,0.000719,[ 9 92] ; [ 2 20],[ 9.03252033 91.96747967] ; [ 1.96747967 20.03252033],0
p1,1,0.989246,0.000182,[ 9 91] ; [ 2 20],[ 9.01639344 90.98360656] ; [ 1.98360656 20.01639344],0
