Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,79.893932,[387   8] ; [52 22],[369.73347548  25.26652452] ; [69.26652452  4.73347548],1
r2,1,0.0,39.014703,[389   4] ; [62 11],[380.34978541  12.65021459] ; [70.65021459  2.34978541],1
a5,1,1.2e-05,19.165381,[317  78] ; [42 32],[302.35607676  92.64392324] ; [56.64392324 17.35607676],1
a2,1,4.5e-05,16.64374,[116 279] ; [ 5 69],[101.90831557 293.09168443] ; [19.09168443 54.90831557],1
r3,1,0.000322,12.938821,[385   9] ; [66  8],[379.68803419  14.31196581] ; [71.31196581  2.68803419],1
a6,1,0.000478,12.1988,[278 115] ; [37 37],[265.0856531 127.9143469] ; [49.9143469 24.0856531],1
a3,1,0.00125,10.414647,[303  89] ; [44 30],[291.89699571 100.10300429] ; [55.10300429 18.89699571],0
u1,1,0.001642,9.912153,[ 90 305] ; [ 5 69],[ 80.01066098 314.98933902] ; [14.98933902 59.01066098],0
a4,1,0.002929,8.851316,[201 191] ; [24 50],[189.27038627 202.72961373] ; [35.72961373 38.27038627],0
d2,1,0.006378,7.440151,[206 187] ; [26 48],[195.23768737 197.76231263] ; [36.76231263 37.23768737],0
a8,1,0.007251,7.209675,[ 60 290] ; [ 3 65],[ 52.75119617 297.24880383] ; [10.24880383 57.75119617],0
s8,1,0.00834,6.958905,[207 182] ; [27 47],[196.60043197 192.39956803] ; [37.39956803 36.60043197],0
d1,1,0.008486,6.927997,[256 139] ; [36 38],[245.92750533 149.07249467] ; [46.07249467 27.92750533],0
n4,1,0.017501,5.645406,[324  70] ; [52 22],[316.54700855  77.45299145] ; [59.45299145 14.54700855],0
s7,1,0.028185,4.816718,[206 169] ; [28 41],[197.63513514 177.36486486] ; [36.36486486 32.63513514],0
p7,1,0.03492,4.449074,[265 113] ; [42 31],[257.30820399 120.69179601] ; [49.69179601 23.30820399],0
d3,1,0.036474,4.374819,[287 107] ; [45 29],[279.5042735 114.4957265] ; [52.4957265 21.5042735],0
n5,1,0.058522,3.57877,[323  69] ; [54 20],[317.13304721  74.86695279] ; [59.86695279 14.13304721],0
p8,1,0.082096,3.022915,[229 155] ; [35 37],[222.31578947 161.68421053] ; [41.68421053 30.31578947],0
n3,1,0.085714,2.953086,[52 17] ; [13 10],[48.75 20.25] ; [16.25  6.75],0
n6,1,0.102365,2.668306,[340  51] ; [59 15],[335.50322581  55.49677419] ; [63.49677419 10.50322581],0
p11,1,0.163787,1.938906,[326  69] ; [56 18],[321.72707889  73.27292111] ; [60.27292111 13.72707889],0
v3,1,0.178188,1.81267,[197 184] ; [31 41],[191.7615894 189.2384106] ; [36.2384106 35.7615894],0
a7,1,0.191893,1.703021,[290 104] ; [49 25],[285.3974359 108.6025641] ; [53.6025641 20.3974359],0
u3,1,0.201015,1.634984,[61 31] ; [16 14],[58.06557377 33.93442623] ; [18.93442623 11.06557377],0
b1,1,0.230938,1.435073,[147 248] ; [33 41],[151.59914712 243.40085288] ; [28.40085288 45.59914712],0
s4,1,0.323981,0.972806,[ 56 332] ; [14 60],[ 58.78787879 329.21212121] ; [11.21212121 62.78787879],0
p2,1,0.344058,0.895252,[337  53] ; [60 13],[334.40604752  55.59395248] ; [62.59395248 10.40604752],0
p12,1,0.360827,0.835012,[ 40 348] ; [ 5 68],[ 37.87418655 350.12581345] ; [ 7.12581345 65.87418655],0
d5,1,0.369725,0.80459,[330  63] ; [59 15],[327.35974304  65.64025696] ; [61.64025696 12.35974304],0
b3,1,0.399153,0.710875,[112 142] ; [16 27],[109.46801347 144.53198653] ; [18.53198653 24.46801347],0
b2,1,0.399153,0.710875,[112 142] ; [16 27],[109.46801347 144.53198653] ; [18.53198653 24.46801347],0
p6,1,0.401024,0.705255,[168 214] ; [27 43],[164.80088496 217.19911504] ; [30.19911504 39.80088496],0
u4,1,0.417319,0.657854,[ 12 383] ; [ 1 73],[ 10.94882729 384.05117271] ; [ 2.05117271 71.94882729],0
p5,1,0.450355,0.569759,[ 55 333] ; [13 61],[ 57.10822511 330.89177489] ; [10.89177489 63.10822511],0
p4,1,0.457076,0.553046,[258 132] ; [45 28],[255.22678186 134.77321814] ; [47.77321814 25.22678186],0
n2,1,0.457196,0.552752,[56 13] ; [17  6],[54.75 14.25] ; [18.25  4.75],0
n1,1,0.468414,0.525714,[33 36] ; [ 9 14],[31.5 37.5] ; [10.5 12.5],0
p3,1,0.495649,0.464241,[216 174] ; [43 29],[218.63636364 171.36363636] ; [40.36363636 31.63636364],0
v2,1,0.520789,0.41233,[264 118] ; [47 25],[261.6784141 120.3215859] ; [49.3215859 22.6784141],0
d4,1,0.536948,0.381227,[335  58] ; [61 13],[333.25053533  59.74946467] ; [62.74946467 11.25053533],0
s5,1,0.5557,0.347205,[152 228] ; [25 44],[149.79955457 230.20044543] ; [27.20044543 41.79955457],0
s1,1,0.577847,0.309729,[ 11 376] ; [ 3 71],[ 11.7527115 375.2472885] ; [ 2.2472885 71.7527115],0
p1,1,0.579296,0.307375,[ 40 352] ; [ 6 68],[ 38.69527897 353.30472103] ; [ 7.30472103 66.69527897],0
s2,1,0.638064,0.221283,[216 172] ; [39 35],[214.15584416 173.84415584] ; [40.84415584 33.15584416],0
p10,1,0.70931,0.138968,[330  58] ; [60 12],[328.95652174  59.04347826] ; [61.04347826 10.95652174],0
s6,1,0.72033,0.128177,[279 108] ; [49 21],[277.75929978 109.24070022] ; [50.24070022 19.75929978],0
u2,1,0.770921,0.08478,[53 38] ; [16 13],[52.325 38.675] ; [16.675 12.325],0
b5,1,0.820876,0.051265,[251 144] ; [46 28],[250.13859275 144.86140725] ; [46.86140725 27.13859275],0
p9,1,0.889889,0.019167,[343  45] ; [65  9],[342.64935065  45.35064935] ; [65.35064935  8.64935065],0
s3,1,0.955661,0.003091,[221 166] ; [42 32],[220.78308026 166.21691974] ; [42.21691974 31.78308026],0
a1,1,0.975062,0.000977,[ 21 374] ; [ 4 70],[ 21.0554371 373.9445629] ; [ 3.9445629 70.0554371],0
