Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.009848,6.662159,[21 63] ; [ 2 36],[15.83606557 68.16393443] ; [ 7.16393443 30.83606557],0
s7,1,0.017843,5.611502,[41 40] ; [26  9],[46.78448276 34.21551724] ; [20.21551724 14.78448276],0
s2,1,0.022999,5.168584,[51 33] ; [31  7],[56.45901639 27.54098361] ; [25.54098361 12.45901639],0
s6,1,0.02607,4.951403,[68 14] ; [37  1],[71.75 10.25] ; [33.25  4.75],0
n4,1,0.037721,4.317556,[66 18] ; [23 15],[61.27868852 22.72131148] ; [27.72131148 10.27868852],0
b3,1,0.094591,2.79446,[26 28] ; [ 6 16],[22.73684211 31.26315789] ; [ 9.26315789 12.73684211],0
b2,1,0.094591,2.79446,[26 28] ; [ 6 16],[22.73684211 31.26315789] ; [ 9.26315789 12.73684211],0
n2,1,0.100271,2.701224,[13  5] ; [15  1],[14.82352941  3.17647059] ; [13.17647059  2.82352941],0
n1,1,0.118086,2.442528,[11  6] ; [ 6 10],[8.75757576 8.24242424] ; [8.24242424 7.75757576],0
s3,1,0.156682,2.00596,[55 28] ; [30  8],[58.30578512 24.69421488] ; [26.69421488 11.30578512],0
r1,1,0.165975,1.918929,[69 15] ; [27 11],[66.09836066 17.90163934] ; [29.90163934  8.09836066],0
b1,1,0.183659,1.767766,[40 45] ; [13 25],[36.62601626 48.37398374] ; [16.37398374 21.62601626],0
a6,1,0.246299,1.344173,[52 33] ; [19 19],[49.06504065 35.93495935] ; [21.93495935 16.06504065],0
a7,1,0.260733,1.264859,[56 29] ; [21 17],[53.21138211 31.78861789] ; [23.78861789 14.21138211],0
d4,1,0.261649,1.260009,[73 11] ; [30  8],[70.91803279 13.08196721] ; [32.08196721  5.91803279],0
a2,1,0.26964,1.218576,[21 64] ; [ 6 32],[18.65853659 66.34146341] ; [ 8.34146341 29.65853659],0
p6,1,0.315709,1.00664,[36 48] ; [20 18],[38.55737705 45.44262295] ; [17.44262295 20.55737705],0
v1,1,0.321699,0.982026,[43 40] ; [16 22],[40.47107438 42.52892562] ; [18.52892562 19.47107438],0
p12,1,0.3303,0.947719,[ 9 75] ; [ 2 36],[ 7.57377049 76.42622951] ; [ 3.42622951 34.57377049],0
