Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.012869,6.187033,[19 16] ; [28 64],[12.95275591 22.04724409] ; [34.04724409 57.95275591],0
s4,1,0.019039,5.497961,[ 3 33] ; [25 66],[ 7.93700787 28.06299213] ; [20.06299213 70.93700787],0
p9,1,0.071201,3.255111,[29  7] ; [57 32],[24.768 11.232] ; [61.232 27.768],0
r3,1,0.071936,3.238275,[33  3] ; [71 20],[29.48031496  6.51968504] ; [74.51968504 16.48031496],0
a4,1,0.09821,2.734375,[ 5 31] ; [25 65],[ 8.57142857 27.42857143] ; [21.42857143 68.57142857],0
p10,1,0.103201,2.655372,[27  9] ; [53 36],[23.04 12.96] ; [56.96 32.04],0
p11,1,0.110429,2.548071,[28  8] ; [58 34],[24.1875 11.8125] ; [61.8125 30.1875],0
n2,1,0.135458,2.228813,[11  2] ; [23 14],[8.84 4.16] ; [25.16 11.84],0
n3,1,0.147712,2.095721,[12  1] ; [27 10],[10.14  2.86] ; [28.86  8.14],0
a5,1,0.1611,1.963874,[21 15] ; [41 51],[17.4375 18.5625] ; [44.5625 47.4375],0
s8,1,0.208761,1.579995,[14 22] ; [25 66],[11.05511811 24.94488189] ; [27.94488189 63.05511811],0
r1,1,0.235519,1.407215,[22 14] ; [45 46],[18.99212598 17.00787402] ; [48.00787402 42.99212598],0
d5,1,0.260481,1.266197,[19 17] ; [38 53],[16.15748031 19.84251969] ; [40.84251969 50.15748031],0
a7,1,0.282134,1.156781,[22 14] ; [46 45],[19.27559055 16.72440945] ; [48.72440945 42.27559055],0
a6,1,0.306339,1.046393,[22 14] ; [47 45],[19.40625 16.59375] ; [49.59375 42.40625],0
b5,1,0.31479,1.010472,[18 18] ; [55 37],[20.53125 15.46875] ; [52.46875 39.53125],0
u1,1,0.322841,0.977404,[ 2 34] ; [ 2 90],[ 1.125 34.875] ; [ 2.875 89.125],0
u3,1,0.360417,0.836439,[9 9] ; [20 33],[ 7.35211268 10.64788732] ; [21.64788732 31.35211268],0
b1,1,0.372583,0.795031,[18 18] ; [38 54],[15.75 20.25] ; [40.25 51.75],0
a8,1,0.380596,0.768776,[ 3 32] ; [12 71],[ 4.44915254 30.55084746] ; [10.55084746 72.44915254],0
s1,1,0.382764,0.761807,[ 1 35] ; [ 6 83],[ 2.016 33.984] ; [ 4.984 84.016],0
s6,1,0.397002,0.717389,[20 16] ; [42 47],[17.856 18.144] ; [44.144 44.856],0
p4,1,0.402513,0.700805,[19 17] ; [41 51],[16.875 19.125] ; [43.125 48.875],0
p7,1,0.421706,0.645555,[22 14] ; [49 43],[19.96875 16.03125] ; [51.03125 40.96875],0
u2,1,0.425127,0.636098,[ 8 10] ; [18 35],[ 6.5915493 11.4084507] ; [19.4084507 33.5915493],0
s2,1,0.451149,0.567764,[14 22] ; [29 62],[12.18897638 23.81102362] ; [30.81102362 60.18897638],0
p6,1,0.459999,0.545897,[11 25] ; [22 69],[ 9.35433071 26.64566929] ; [23.64566929 67.35433071],0
v4,1,0.477573,0.5044,[31  4] ; [76 15],[29.72222222  5.27777778] ; [77.27777778 13.72222222],0
d2,1,0.486753,0.483696,[ 8 28] ; [26 66],[ 9.5625 26.4375] ; [24.4375 67.5625],0
r2,1,0.490001,0.476524,[30  5] ; [74 18],[28.66141732  6.33858268] ; [75.33858268 16.66141732],0
a3,1,0.497004,0.461327,[18 18] ; [39 51],[16.28571429 19.71428571] ; [40.71428571 49.28571429],0
d1,1,0.522549,0.408859,[ 1 35] ; [ 5 87],[ 1.6875 34.3125] ; [ 4.3125 87.6875],0
a2,1,0.55172,0.354245,[ 2 34] ; [ 8 84],[ 2.8125 33.1875] ; [ 7.1875 84.8125],0
s5,1,0.579802,0.306554,[ 5 31] ; [16 73],[ 6.048 29.952] ; [14.952 74.048],0
p3,1,0.608565,0.262269,[14 22] ; [31 60],[12.75590551 23.24409449] ; [32.24409449 58.75590551],0
p5,1,0.672348,0.178867,[ 2 34] ; [ 7 84],[ 2.5511811 33.4488189] ; [ 6.4488189 84.5511811],0
s3,1,0.731346,0.117879,[14 22] ; [38 52],[14.85714286 21.14285714] ; [37.14285714 52.85714286],0
d3,1,0.737901,0.11198,[ 9 27] ; [20 70],[ 8.28571429 27.71428571] ; [20.71428571 69.28571429],0
n6,1,0.74668,0.104342,[26 10] ; [69 23],[26.71875  9.28125] ; [68.28125 23.71875],0
n1,1,0.778505,0.079111,[4 8] ; [14 23],[4.40816327 7.59183673] ; [13.59183673 23.40816327],0
b2,1,0.822496,0.050327,[ 5 16] ; [12 44],[ 4.63636364 16.36363636] ; [12.36363636 43.63636364],0
b3,1,0.822496,0.050327,[ 5 16] ; [12 44],[ 4.63636364 16.36363636] ; [12.36363636 43.63636364],0
p8,1,0.871878,0.026009,[14 22] ; [36 53],[14.4 21.6] ; [35.6 53.4],0
s7,1,0.877052,0.023934,[11 22] ; [31 58],[11.36065574 21.63934426] ; [30.63934426 58.36065574],0
r4,1,0.915557,0.011243,[25 11] ; [63 29],[24.75 11.25] ; [63.25 28.75],0
n5,1,0.931436,0.007403,[25 10] ; [65 27],[24.80314961 10.19685039] ; [65.19685039 26.80314961],0
b4,1,0.960725,0.002425,[17 19] ; [43 49],[16.875 19.125] ; [43.125 48.875],0
n4,1,0.964436,0.001988,[22 14] ; [56 35],[22.11023622 13.88976378] ; [55.88976378 35.11023622],0
p2,1,1.0,0.0,[27  9] ; [69 23],[27.  9.] ; [69. 23.],0
