Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000254,13.382707,[34 24] ; [ 88 179],[21.77230769 36.22769231] ; [100.22769231 166.77230769],1
s2,1,0.000304,13.043016,[27 31] ; [ 62 205],[15.88307692 42.11692308] ; [ 73.11692308 193.88307692],1
p8,1,0.000465,12.252014,[40 19] ; [113 152],[27.86111111 31.13888889] ; [125.13888889 139.86111111],1
p3,1,0.00078,11.288441,[36 24] ; [ 98 171],[24.43768997 35.56231003] ; [109.56231003 159.43768997],1
d2,1,0.000999,10.828738,[39 21] ; [111 156],[27.52293578 32.47706422] ; [122.47706422 144.52293578],1
d1,1,0.001059,10.720727,[43 17] ; [131 140],[31.5407855 28.4592145] ; [142.4592145 128.5407855],0
p6,1,0.00124,10.429323,[27 33] ; [ 64 200],[16.85185185 43.14814815] ; [ 74.14814815 189.85185185],0
s6,1,0.002972,8.824831,[40 19] ; [123 142],[29.68209877 29.31790123] ; [133.31790123 131.68209877],0
p4,1,0.003347,8.608009,[41 19] ; [127 141],[30.73170732 29.26829268] ; [137.26829268 130.73170732],0
r4,1,0.010151,6.608218,[57  3] ; [221  50],[50.39274924  9.60725076] ; [227.60725076  43.39274924],0
d5,1,0.012814,6.194599,[54  6] ; [204  67],[46.7673716 13.2326284] ; [211.2326284  59.7673716],0
p7,1,0.017884,5.607501,[42 18] ; [141 124],[33.78461538 26.21538462] ; [149.21538462 115.78461538],0
s5,1,0.020984,5.328119,[19 38] ; [ 51 212],[12.46875 44.53125] ; [ 57.53125 205.46875],0
p10,1,0.023912,5.101,[53  7] ; [199  67],[46.3803681 13.6196319] ; [205.6196319  60.3803681],0
a5,1,0.02737,4.867296,[48 12] ; [177  94],[40.78549849 19.21450151] ; [184.21450151  86.78549849],0
p2,1,0.045718,3.991943,[52  8] ; [200  68],[46.09756098 13.90243902] ; [205.90243902  62.09756098],0
r1,1,0.046154,3.975961,[49 10] ; [189  80],[42.81097561 16.18902439] ; [195.18902439  73.81097561],0
s4,1,0.068174,3.326439,[13 47] ; [ 33 230],[ 8.54489164 51.45510836] ; [ 37.45510836 225.54489164],0
v1,1,0.068824,3.310854,[37 22] ; [131 133],[30.6873065 28.3126935] ; [137.3126935 126.6873065],0
p11,1,0.071757,3.242356,[52  8] ; [206  65],[46.7673716 13.2326284] ; [211.2326284  59.7673716],0
r3,1,0.088898,2.89421,[57  3] ; [234  34],[53.23170732  6.76829268] ; [237.76829268  30.23170732],0
b2,1,0.091419,2.849204,[18 20] ; [48 99],[13.55675676 24.44324324] ; [52.44324324 94.55675676],0
b3,1,0.091419,2.849204,[18 20] ; [48 99],[13.55675676 24.44324324] ; [52.44324324 94.55675676],0
p1,1,0.129812,2.294748,[ 2 58] ; [ 25 245],[ 4.90909091 55.09090909] ; [ 22.09090909 247.90909091],0
a1,1,0.206186,1.598005,[ 1 59] ; [ 15 256],[ 2.90030211 57.09969789] ; [ 13.09969789 257.90030211],0
p12,1,0.20788,1.586131,[ 5 54] ; [ 12 257],[ 3.05792683 55.94207317] ; [ 13.94207317 255.05792683],0
p9,1,0.211621,1.5603,[51  9] ; [206  59],[47.44615385 12.55384615] ; [209.55384615  55.44615385],0
d4,1,0.216412,1.528005,[49 11] ; [200  70],[45.27272727 14.72727273] ; [203.72727273  66.27272727],0
v3,1,0.231583,1.431114,[22 34] ; [ 81 180],[18.1955836 37.8044164] ; [ 84.8044164 176.1955836],0
b1,1,0.243046,1.362841,[27 33] ; [100 171],[23.02114804 36.97885196] ; [103.97885196 167.02114804],0
v2,1,0.339731,0.911446,[30 25] ; [121 134],[26.79032258 28.20967742] ; [124.20967742 130.79032258],0
n4,1,0.34151,0.904755,[53  7] ; [226  45],[50.57401813  9.42598187] ; [228.42598187  42.57401813],0
n2,1,0.343949,0.895656,[6 4] ; [52 18],[7.25 2.75] ; [50.75 19.25],0
p5,1,0.35321,0.861891,[ 3 57] ; [ 23 245],[ 4.75609756 55.24390244] ; [ 21.24390244 246.75609756],0
r2,1,0.410341,0.677813,[56  4] ; [240  27],[54.31192661  5.68807339] ; [241.68807339  25.31192661],0
b4,1,0.422988,0.641998,[39 21] ; [161 110],[36.25377644 23.74622356] ; [163.74622356 107.25377644],0
u3,1,0.450597,0.569149,[12 10] ; [48 57],[10.39370079 11.60629921] ; [49.60629921 55.39370079],0
u4,1,0.494273,0.46721,[ 1 59] ; [  2 268],[ 0.54545455 59.45454545] ; [  2.45454545 267.54545455],0
v4,1,0.527339,0.399516,[55  5] ; [240  30],[53.63636364  6.36363636] ; [241.36363636  28.63636364],0
a7,1,0.582648,0.301973,[43 16] ; [187  83],[41.24620061 17.75379939] ; [188.75379939  81.24620061],0
a6,1,0.600123,0.274811,[40 20] ; [190  81],[41.6918429 18.3081571] ; [188.3081571  82.6918429],0
a2,1,0.600132,0.274796,[14 46] ; [ 55 216],[12.50755287 47.49244713] ; [ 56.49244713 214.50755287],0
b5,1,0.71451,0.133814,[35 25] ; [165 106],[36.25377644 23.74622356] ; [163.74622356 107.25377644],0
n1,1,0.785314,0.074202,[4 5] ; [27 41],[3.62337662 5.37662338] ; [27.37662338 40.62337662],0
n3,1,0.787897,0.072384,[6 3] ; [49 20],[6.34615385 2.65384615] ; [48.65384615 20.34615385],0
u1,1,0.805689,0.060512,[ 8 52] ; [ 33 238],[ 7.43202417 52.56797583] ; [ 33.56797583 237.43202417],0
a3,1,0.814792,0.054873,[38 22] ; [166 103],[37.20364742 22.79635258] ; [166.79635258 102.20364742],0
a8,1,0.89306,0.018072,[ 8 49] ; [ 33 214],[ 7.6875 49.3125] ; [ 33.3125 213.6875],0
d3,1,0.936044,0.006439,[37 23] ; [168 102],[37.27272727 22.72727273] ; [167.72727273 102.27272727],0
a4,1,0.943747,0.004979,[25 35] ; [113 155],[25.24390244 34.75609756] ; [112.75609756 155.24390244],0
s1,1,0.949299,0.004043,[ 1 56] ; [  5 261],[ 1.05882353 55.94117647] ; [  4.94117647 261.05882353],0
n6,1,0.953286,0.003432,[50 10] ; [225  44],[50.15197568  9.84802432] ; [224.84802432  44.15197568],0
u2,1,0.98796,0.000228,[10 12] ; [47 56],[10.032 11.968] ; [46.968 56.032],0
