Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.745934,[46 50] ; [259  75],[68.09302326 27.90697674] ; [236.90697674  97.09302326],1
n5,1,0.0,28.607382,[43 52] ; [251  87],[64.5034642 30.4965358] ; [229.4965358 108.5034642],1
r3,1,2.3e-05,17.911609,[81 16] ; [324  14],[90.31034483  6.68965517] ; [314.68965517  23.31034483],1
p11,1,4.2e-05,16.759835,[49 48] ; [246  93],[65.63073394 31.36926606] ; [229.36926606 109.63073394],1
s6,1,7.6e-05,15.653989,[42 54] ; [222 114],[58.66666667 37.33333333] ; [205.33333333 130.66666667],1
v4,1,0.000114,14.894502,[80 15] ; [324  15],[88.43317972  6.56682028] ; [315.56682028  23.43317972],1
r4,1,0.000123,14.747858,[74 23] ; [308  31],[84.98623853 12.01376147] ; [297.01376147  41.98623853],1
p9,1,0.00034,12.838529,[59 37] ; [265  69],[72.33488372 23.66511628] ; [251.66511628  82.33488372],1
n4,1,0.000518,12.051298,[56 41] ; [256  82],[69.57241379 27.42758621] ; [242.42758621  95.57241379],1
v2,1,0.005917,7.575321,[34 56] ; [175 148],[45.54479419 44.45520581] ; [163.45520581 159.54479419],0
b1,1,0.010927,6.47715,[50 47] ; [126 213],[39.1559633 57.8440367] ; [136.8440367 202.1559633],0
s7,1,0.011429,6.397298,[28 62] ; [150 176],[38.50961538 51.49038462] ; [139.49038462 186.50961538],0
s8,1,0.012394,6.253678,[25 72] ; [134 204],[35.45517241 61.54482759] ; [123.54482759 214.45517241],0
v3,1,0.019186,5.484474,[21 67] ; [121 204],[30.2566586 57.7433414] ; [111.7433414 213.2566586],0
s5,1,0.019496,5.456438,[16 73] ; [100 228],[24.75779376 64.24220624] ; [ 91.24220624 236.75779376],0
p2,1,0.023014,5.167414,[58 38] ; [245  93],[67.02304147 28.97695853] ; [235.97695853 102.02304147],0
