Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,38.213844,[155 156] ; [ 9 70],[130.77948718 180.22051282] ; [33.22051282 45.77948718],1
s7,1,0.0,36.363263,[229  88] ; [29 51],[206.01007557 110.98992443] ; [51.98992443 28.01007557],1
s6,1,2e-06,22.934129,[282  36] ; [55 27],[267.915  50.085] ; [69.085 12.915],1
s8,1,4e-06,21.188251,[211 110] ; [32 52],[192.6 128.4] ; [50.4 33.6],1
d1,1,0.000138,14.529168,[212 111] ; [36 48],[196.81572482 126.18427518] ; [51.18427518 32.81572482],1
d4,1,0.000557,11.913361,[282  39] ; [61 23],[271.85925926  49.14074074] ; [71.14074074 12.85925926],1
p4,1,0.000681,11.539751,[215 105] ; [39 44],[201.68734491 118.31265509] ; [52.31265509 30.68734491],1
a5,1,0.005797,7.612195,[248  75] ; [52 32],[238.08353808  84.91646192] ; [61.91646192 22.08353808],0
p10,1,0.007173,7.229015,[292  29] ; [66 16],[285.15632754  35.84367246] ; [72.84367246  9.15632754],0
u1,1,0.007394,7.174691,[ 68 255] ; [ 7 77],[ 59.52088452 263.47911548] ; [15.47911548 68.52088452],0
p12,1,0.009741,6.681698,[ 45 276] ; [ 3 79],[ 38.23325062 282.76674938] ; [ 9.76674938 72.23325062],0
v4,1,0.010938,6.475397,[312   8] ; [76  7],[308.08933002  11.91066998] ; [79.91066998  3.08933002],0
d2,1,0.012665,6.215378,[168 154] ; [31 53],[157.82758621 164.17241379] ; [41.17241379 42.82758621],0
v1,1,0.017032,5.69311,[183 126] ; [36 45],[173.51538462 135.48461538] ; [45.48461538 35.51538462],0
p9,1,0.020701,5.351798,[292  29] ; [69 15],[286.12592593  34.87407407] ; [74.87407407  9.12592593],0
p6,1,0.02295,5.172288,[137 181] ; [24 58],[127.995 190.005] ; [33.005 48.995],0
s4,1,0.02339,5.139288,[ 74 245] ; [10 74],[ 66.49131514 252.50868486] ; [17.50868486 66.49131514],0
n5,1,0.035567,4.417763,[265  56] ; [60 23],[258.23019802  62.76980198] ; [66.76980198 16.23019802],0
a3,1,0.044097,4.052847,[249  73] ; [56 28],[241.89655172  80.10344828] ; [63.10344828 20.89655172],0
n6,1,0.04797,3.91104,[281  38] ; [67 17],[275.46401985  43.53598015] ; [72.53598015 11.46401985],0
d5,1,0.050256,3.832904,[267  54] ; [62 22],[260.76296296  60.23703704] ; [68.23703704 15.76296296],0
a2,1,0.052263,3.767316,[ 87 236] ; [14 70],[ 80.15479115 242.84520885] ; [20.84520885 63.15479115],0
a4,1,0.053317,3.733953,[155 168] ; [30 53],[147.17980296 175.82019704] ; [37.82019704 45.17980296],0
n1,1,0.054969,3.683041,[27 27] ; [ 4 13],[23.57746479 30.42253521] ; [7.42253521 9.57746479],0
u3,1,0.055908,3.654791,[52 22] ; [14 14],[47.88235294 26.11764706] ; [18.11764706  9.88235294],0
p3,1,0.05665,3.63283,[182 138] ; [38 46],[174.25742574 145.74257426] ; [45.74257426 38.25742574],0
r1,1,0.091296,2.851369,[270  52] ; [63 20],[264.75555556  57.24444444] ; [68.24444444 14.75555556],0
a8,1,0.09844,2.73064,[ 50 254] ; [ 7 71],[ 45.36125654 258.63874346] ; [11.63874346 66.36125654],0
v3,1,0.143465,2.140399,[137 170] ; [30 54],[131.12276215 175.87723785] ; [35.87723785 48.12276215],0
a6,1,0.14497,2.124395,[210 111] ; [62 22],[215.58518519 105.41481481] ; [56.41481481 27.58518519],0
p5,1,0.152466,2.047402,[ 45 271] ; [ 7 77],[ 41.08 274.92] ; [10.92 73.08],0
