Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.150043,[13 23] ; [50  3],[25.48314607 10.51685393] ; [37.51685393 15.48314607],1
s2,1,7e-06,20.260216,[11 26] ; [43 13],[21.48387097 15.51612903] ; [32.51612903 23.48387097],1
s3,1,7e-06,20.184932,[13 23] ; [46 10],[23.08695652 12.91304348] ; [35.91304348 20.08695652],1
p8,1,0.000942,10.937404,[24 14] ; [51  5],[30.31914894  7.68085106] ; [44.68085106 11.31914894],1
r2,1,0.003924,8.318423,[30  7] ; [55  1],[33.8172043  3.1827957] ; [51.1827957  4.8172043],0
v1,1,0.004964,7.89242,[19 16] ; [45 10],[24.88888889 10.11111111] ; [39.11111111 15.88888889],0
r1,1,0.020219,5.392909,[26 11] ; [50  6],[30.23655914  6.76344086] ; [45.76344086 10.23655914],0
s4,1,0.021312,5.301134,[ 1 34] ; [11 45],[ 4.61538462 30.38461538] ; [ 7.38461538 48.61538462],0
s6,1,0.023974,5.096525,[24  9] ; [50  5],[27.75  5.25] ; [46.25  8.75],0
n1,1,0.026494,4.923477,[1 4] ; [10  3],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
p6,1,0.036071,4.393756,[19 18] ; [40 15],[23.72826087 13.27173913] ; [35.27173913 19.72826087],0
r4,1,0.043803,4.06412,[31  7] ; [53  3],[33.95744681  4.04255319] ; [50.04255319  5.95744681],0
v4,1,0.058933,3.567169,[33  4] ; [55  1],[35.01075269  1.98924731] ; [52.98924731  3.01075269],0
v3,1,0.071283,3.253218,[16 20] ; [35 20],[20.17582418 15.82417582] ; [30.82417582 24.17582418],0
p4,1,0.082975,3.005636,[31  6] ; [53  3],[33.41935484  3.58064516] ; [50.58064516  5.41935484],0
b5,1,0.109079,2.567519,[22 16] ; [23 33],[18.19148936 19.80851064] ; [26.80851064 29.19148936],0
a3,1,0.134415,2.240762,[27 11] ; [47  9],[29.91489362  8.08510638] ; [44.08510638 11.91489362],0
n4,1,0.14986,2.073674,[35  3] ; [55  1],[36.38297872  1.61702128] ; [53.61702128  2.38297872],0
p7,1,0.150851,2.063622,[27 10] ; [46  8],[29.68131868  7.31868132] ; [43.31868132 10.68131868],0
d1,1,0.154471,2.027538,[21 17] ; [39 17],[24.25531915 13.74468085] ; [35.74468085 20.25531915],0
