Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000618,11.720111,[ 6 20] ; [23 11],[12.56666667 13.43333333] ; [16.43333333 17.56666667],1
d5,1,0.002052,9.502262,[ 5 21] ; [20 14],[10.83333333 15.16666667] ; [14.16666667 19.83333333],0
r2,1,0.004368,8.124145,[17  9] ; [32  2],[21.23333333  4.76666667] ; [27.76666667  6.23333333],0
r4,1,0.014435,5.984163,[11 15] ; [25  9],[15.6 10.4] ; [20.4 13.6],0
r1,1,0.022693,5.191883,[ 8 18] ; [20 13],[12.33898305 13.66101695] ; [15.66101695 17.33898305],0
v1,1,0.025126,5.015166,[ 5 21] ; [16 18],[ 9.1 16.9] ; [11.9 22.1],0
a3,1,0.029853,4.71773,[ 8 18] ; [19 13],[12.10344828 13.89655172] ; [14.89655172 17.10344828],0
r3,1,0.033154,4.537815,[13 13] ; [26  8],[16.9  9.1] ; [22.1 11.9],0
n4,1,0.034635,4.463085,[21  5] ; [18 15],[17.18644068  8.81355932] ; [21.81355932 11.18644068],0
p10,1,0.035437,4.423971,[ 6 19] ; [16 15],[ 9.82142857 15.17857143] ; [12.17857143 18.82142857],0
a4,1,0.055208,3.675779,[ 2 24] ; [ 9 24],[ 4.84745763 21.15254237] ; [ 6.15254237 26.84745763],0
p1,1,0.058698,3.57379,[ 1 25] ; [ 7 27],[ 3.46666667 22.53333333] ; [ 4.53333333 29.46666667],0
u3,1,0.064324,3.422222,[ 4 14] ; [8 7],[ 6.54545455 11.45454545] ; [5.45454545 9.54545455],0
s6,1,0.071749,3.242555,[ 7 18] ; [17 16],[10.34482759 14.65517241] ; [13.65517241 19.34482759],0
p9,1,0.105193,2.625,[ 9 15] ; [19 13],[12. 12.] ; [16. 16.],0
b2,1,0.112101,2.524351,[6 9] ; [ 3 16],[ 3.97058824 11.02941176] ; [ 5.02941176 13.97058824],0
b3,1,0.112101,2.524351,[6 9] ; [ 3 16],[ 3.97058824 11.02941176] ; [ 5.02941176 13.97058824],0
p3,1,0.132545,2.262443,[ 4 22] ; [11 23],[ 6.5 19.5] ; [ 8.5 25.5],0
n3,1,0.141326,2.163462,[6 7] ; [9 3],[7.8 5.2] ; [7.2 4.8],0
p4,1,0.157385,1.999177,[ 9 17] ; [18 16],[11.7 14.3] ; [15.3 18.7],0
d3,1,0.182962,1.773402,[ 6 20] ; [13 20],[ 8.37288136 17.62711864] ; [10.62711864 22.37288136],0
n5,1,0.226398,1.463346,[21  5] ; [22 11],[18.94915254  7.05084746] ; [24.05084746  8.94915254],0
s8,1,0.254706,1.297306,[ 5 21] ; [11 23],[ 6.93333333 19.06666667] ; [ 9.06666667 24.93333333],0
s1,1,0.257183,1.28386,[ 1 25] ; [ 4 29],[ 2.20338983 23.79661017] ; [ 2.79661017 30.20338983],0
u2,1,0.265953,1.2375,[ 3 15] ; [ 5 10],[ 4.36363636 13.63636364] ; [ 3.63636364 11.36363636],0
a2,1,0.271455,1.209379,[ 1 25] ; [ 4 30],[ 2.16666667 23.83333333] ; [ 2.83333333 31.16666667],0
a6,1,0.297365,1.085973,[11 15] ; [19 15],[13. 13.] ; [17. 17.],0
d2,1,0.301654,1.066866,[ 4 22] ; [ 9 25],[ 5.63333333 20.36666667] ; [ 7.36666667 26.63333333],0
s3,1,0.317708,0.99836,[10 16] ; [17 16],[11.89830508 14.10169492] ; [15.10169492 17.89830508],0
p7,1,0.317708,0.99836,[10 16] ; [17 16],[11.89830508 14.10169492] ; [15.10169492 17.89830508],0
v4,1,0.345009,0.891731,[17  9] ; [26  8],[18.63333333  7.36666667] ; [24.36666667  9.63333333],0
s4,1,0.351294,0.868778,[ 3 23] ; [ 7 27],[ 4.33333333 21.66666667] ; [ 5.66666667 28.33333333],0
s2,1,0.357001,0.848416,[ 7 19] ; [13 21],[ 8.66666667 17.33333333] ; [11.33333333 22.66666667],0
p2,1,0.362142,0.83045,[13 13] ; [21 13],[14.73333333 11.26666667] ; [19.26666667 14.73333333],0
p5,1,0.434757,0.610082,[ 2 24] ; [ 1 31],[ 1.34482759 24.65517241] ; [ 1.65517241 30.34482759],0
s5,1,0.450627,0.569074,[ 3 23] ; [ 6 26],[ 4.03448276 21.96551724] ; [ 4.96551724 27.03448276],0
b5,1,0.45491,0.558388,[12 14] ; [19 15],[13.43333333 12.56666667] ; [17.56666667 16.43333333],0
n2,1,0.483522,0.490909,[8 7] ; [8 4],[8.88888889 6.11111111] ; [7.11111111 4.88888889],0
p8,1,0.488566,0.479682,[ 6 20] ; [10 22],[ 7.17241379 18.82758621] ; [ 8.82758621 23.17241379],0
s7,1,0.514529,0.424846,[ 7 17] ; [12 20],[ 8.14285714 15.85714286] ; [10.85714286 21.14285714],0
b4,1,0.537555,0.38009,[12 14] ; [13 21],[10.83333333 15.16666667] ; [14.16666667 19.83333333],0
n6,1,0.579783,0.306586,[15 11] ; [22 12],[16.03333333  9.96666667] ; [20.96666667 13.03333333],0
v2,1,0.594816,0.282886,[ 6 19] ; [10 23],[ 6.89655172 18.10344828] ; [ 9.10344828 23.89655172],0
p6,1,0.70121,0.147216,[ 5 20] ; [ 8 25],[ 5.60344828 19.39655172] ; [ 7.39655172 25.60344828],0
n1,1,0.721501,0.127059,[6 9] ; [4 8],[5.55555556 9.44444444] ; [4.44444444 7.55555556],0
a1,1,0.875164,0.024681,[ 2 24] ; [ 3 31],[ 2.16666667 23.83333333] ; [ 2.83333333 31.16666667],0
b1,1,0.888503,0.019656,[15 11] ; [19 15],[14.73333333 11.26666667] ; [19.26666667 14.73333333],0
v3,1,0.951065,0.003766,[ 7 18] ; [ 9 24],[ 6.89655172 18.10344828] ; [ 9.10344828 23.89655172],0
a8,1,0.989572,0.000171,[ 4 21] ; [ 5 26],[ 4.01785714 20.98214286] ; [ 4.98214286 26.01785714],0
