Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.018312,5.566077,[28 60] ; [8 4],[31.68 56.32] ; [4.32 7.68],0
p2,1,0.056128,3.648254,[34 56] ; [8 4],[37.05882353 52.94117647] ; [4.94117647 7.05882353],0
d1,1,0.065196,3.4,[42 48] ; [9 3],[45. 45.] ; [6. 6.],0
n1,1,0.077161,3.12371,[13 29] ; [3 1],[14.60869565 27.39130435] ; [1.39130435 2.60869565],0
s2,1,0.081644,3.031875,[19 69] ; [5 6],[21.33333333 66.66666667] ; [2.66666667 8.33333333],0
p4,1,0.082507,3.014804,[23 66] ; [6 6],[25.55445545 63.44554455] ; [3.44554455 8.55445545],0
r4,1,0.088526,2.900968,[52 38] ; [10  2],[54.70588235 35.29411765] ; [7.29411765 4.70588235],0
a5,1,0.088526,2.900968,[52 38] ; [10  2],[54.70588235 35.29411765] ; [7.29411765 4.70588235],0
a6,1,0.101677,2.679039,[53 37] ; [10  2],[55.58823529 34.41176471] ; [7.41176471 4.58823529],0
v4,1,0.10994,2.555083,[62 27] ; [11  1],[64.32673267 24.67326733] ; [8.67326733 3.32673267],0
s7,1,0.112739,2.515407,[19 63] ; [5 6],[21.16129032 60.83870968] ; [2.83870968 8.16129032],0
s3,1,0.181854,1.78241,[27 61] ; [6 6],[29.04 58.96] ; [3.96 8.04],0
p3,1,0.184811,1.758508,[17 72] ; [4 7],[18.69 70.31] ; [2.31 8.69],0
d3,1,0.200092,1.641703,[50 40] ; [9 3],[52.05882353 37.94117647] ; [6.94117647 5.05882353],0
u1,1,0.226946,1.459903,[11 79] ; [3 9],[12.35294118 77.64705882] ; [ 1.64705882 10.35294118],0
p10,1,0.292278,1.1091,[12 77] ; [3 9],[13.21782178 75.78217822] ; [ 1.78217822 10.21782178],0
r1,1,0.302288,1.064074,[62 28] ; [10  2],[63.52941176 26.47058824] ; [8.47058824 3.52941176],0
u3,1,0.316342,1.004009,[17 16] ; [1 3],[16.05405405 16.94594595] ; [1.94594595 2.05405405],0
n3,1,0.339856,0.910973,[20 20] ; [3 1],[20.90909091 19.09090909] ; [2.09090909 1.90909091],0
a2,1,0.341266,0.905669,[19 71] ; [4 8],[20.29411765 69.70588235] ; [2.70588235 9.29411765],0
r2,1,0.360218,0.837134,[72 17] ; [11  1],[73.13861386 15.86138614] ; [9.86138614 2.13861386],0
a4,1,0.40477,0.694109,[41 48] ; [4 8],[39.65346535 49.34653465] ; [5.34653465 6.65346535],0
s5,1,0.414928,0.664635,[17 72] ; [ 1 10],[16.02 72.98] ; [1.98 9.02],0
d4,1,0.443654,0.586815,[65 24] ; [10  2],[66.08910891 22.91089109] ; [8.91089109 3.08910891],0
s4,1,0.459163,0.547935,[16 73] ; [ 1 10],[15.13 73.87] ; [1.87 9.13],0
b5,1,0.492033,0.472077,[47 43] ; [5 7],[45.88235294 44.11764706] ; [6.11764706 5.88235294],0
p1,1,0.493876,0.46807,[ 9 80] ; [ 2 10],[ 9.69306931 79.30693069] ; [ 1.30693069 10.69306931],0
d5,1,0.501313,0.452156,[67 23] ; [10  2],[67.94117647 22.05882353] ; [9.05882353 2.94117647],0
v3,1,0.601515,0.272717,[25 62] ; [4 7],[25.74489796 61.25510204] ; [3.25510204 7.74489796],0
n6,1,0.605721,0.266453,[53 37] ; [8 4],[53.82352941 36.17647059] ; [7.17647059 4.82352941],0
p11,1,0.605721,0.266453,[37 53] ; [4 8],[36.17647059 53.82352941] ; [4.82352941 7.17647059],0
d2,1,0.639697,0.219139,[45 43] ; [7 5],[45.76 42.24] ; [6.24 5.76],0
p6,1,0.655047,0.199597,[ 5 83] ; [ 1 10],[ 5.33333333 82.66666667] ; [ 0.66666667 10.33333333],0
b2,1,0.681596,0.168335,[21 39] ; [3 4],[21.49253731 38.50746269] ; [2.50746269 4.49253731],0
b3,1,0.681596,0.168335,[21 39] ; [3 4],[21.49253731 38.50746269] ; [2.50746269 4.49253731],0
u2,1,0.683257,0.166483,[13 20] ; [2 2],[13.37837838 19.62162162] ; [1.62162162 2.37837838],0
v1,1,0.6886,0.160605,[25 65] ; [4 8],[25.58823529 64.41176471] ; [3.41176471 8.58823529],0
a7,1,0.7438,0.106815,[55 34] ; [8 4],[55.51485149 33.48514851] ; [7.48514851 4.51485149],0
n5,1,0.744121,0.106538,[48 42] ; [7 5],[48.52941176 41.47058824] ; [6.47058824 5.52941176],0
b4,1,0.821515,0.050894,[57 33] ; [8 4],[57.35294118 32.64705882] ; [7.64705882 4.35294118],0
a3,1,0.858721,0.031685,[57 32] ; [8 4],[57.27722772 31.72277228] ; [7.72277228 4.27722772],0
b1,1,0.884923,0.020947,[47 43] ; [6 6],[46.76470588 43.23529412] ; [6.23529412 5.76470588],0
s6,1,0.927181,0.008353,[34 56] ; [4 7],[33.86138614 56.13861386] ; [4.13861386 6.86138614],0
s8,1,0.973631,0.001093,[16 74] ; [2 9],[16.03960396 73.96039604] ; [1.96039604 9.03960396],0
n4,1,1.0,0.0,[60 30] ; [8 4],[60. 30.] ; [8. 4.],0
