Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,29.010642,[96 22] ; [16 27],[82.08695652 35.91304348] ; [29.91304348 13.08695652],1
d3,1,2e-06,22.496291,[95 23] ; [18 25],[82.81987578 35.18012422] ; [30.18012422 12.81987578],1
a2,1,0.000421,12.437909,[33 85] ; [ 1 42],[24.91925466 93.08074534] ; [ 9.08074534 33.91925466],1
v2,1,0.012938,6.177557,[94 22] ; [26 16],[88.10126582 27.89873418] ; [31.89873418 10.10126582],0
u1,1,0.056299,3.643178,[19 99] ; [ 2 41],[ 15.39130435 102.60869565] ; [ 5.60869565 37.39130435],0
r3,1,0.058002,3.593626,[112   6] ; [37  6],[109.20496894   8.79503106] ; [39.79503106  3.20496894],0
a4,1,0.058369,3.583118,[52 65] ; [12 31],[46.8 70.2] ; [17.2 25.8],0
n3,1,0.077241,3.12202,[12  7] ; [11  1],[14.09677419  4.90322581] ; [8.90322581 3.09677419],0
p11,1,0.087172,2.925846,[97 21] ; [30 13],[93.08074534 24.91925466] ; [33.91925466  9.08074534],0
u3,1,0.0948,2.790924,[18 16] ; [3 9],[15.52173913 18.47826087] ; [5.47826087 6.52173913],0
s1,1,0.121117,2.402819,[  1 114] ; [ 2 41],[  2.1835443 112.8164557] ; [ 0.8164557 42.1835443],0
a8,1,0.151485,2.057234,[16 83] ; [ 3 39],[13.34042553 85.65957447] ; [ 5.65957447 36.34042553],0
p12,1,0.186042,1.748689,[ 10 107] ; [ 1 40],[  8.14556962 108.85443038] ; [ 2.85443038 38.14556962],0
b5,1,0.207812,1.586602,[76 42] ; [23 20],[72.55900621 45.44099379] ; [26.44099379 16.55900621],0
r4,1,0.215201,1.536089,[107  11] ; [36  7],[104.80745342  13.19254658] ; [38.19254658  4.80745342],0
n5,1,0.257395,1.282714,[85 32] ; [35  8],[87.75 29.25] ; [32.25 10.75],0
n2,1,0.265683,1.238901,[11  8] ; [10  3],[12.46875  6.53125] ; [8.53125 4.46875],0
r2,1,0.269874,1.217389,[112   6] ; [36  4],[110.53164557   7.46835443] ; [37.46835443  2.53164557],0
p10,1,0.288116,1.128406,[94 22] ; [30 11],[91.61783439 24.38216561] ; [32.38216561  8.61783439],0
v1,1,0.307245,1.04248,[74 44] ; [22 19],[71.24528302 46.75471698] ; [24.75471698 16.24528302],0
d2,1,0.335008,0.92944,[53 65] ; [23 20],[55.70186335 62.29813665] ; [20.29813665 22.70186335],0
n4,1,0.351427,0.868297,[90 27] ; [36  7],[92.1375 24.8625] ; [33.8625  9.1375],0
d1,1,0.354658,0.856721,[70 48] ; [22 21],[67.42857143 50.57142857] ; [24.57142857 18.42857143],0
p2,1,0.387548,0.746622,[94 24] ; [30 11],[92.02515723 25.97484277] ; [31.97484277  9.02515723],0
b4,1,0.466822,0.529489,[76 42] ; [25 18],[74.02484472 43.97515528] ; [26.97515528 16.02484472],0
a1,1,0.507859,0.438476,[  9 109] ; [ 2 41],[  8.0621118 109.9378882] ; [ 2.9378882 40.0621118],0
p9,1,0.532623,0.389386,[97 20] ; [33  9],[95.66037736 21.33962264] ; [34.33962264  7.66037736],0
p3,1,0.546525,0.363579,[64 54] ; [20 21],[62.33962264 55.66037736] ; [21.66037736 19.33962264],0
s7,1,0.568814,0.324671,[40 69] ; [13 28],[38.51333333 70.48666667] ; [14.48666667 26.51333333],0
b1,1,0.575459,0.313634,[41 77] ; [17 26],[42.50931677 75.49068323] ; [15.49068323 27.50931677],0
s6,1,0.613404,0.255247,[56 59] ; [19 24],[54.58860759 60.41139241] ; [20.41139241 22.58860759],0
u2,1,0.651077,0.204545,[19 14] ; [6 6],[18.33333333 14.66666667] ; [6.66666667 5.33333333],0
p1,1,0.665238,0.187223,[ 11 107] ; [ 5 38],[ 11.72670807 106.27329193] ; [ 4.27329193 38.72670807],0
d4,1,0.688275,0.160959,[94 24] ; [33 10],[93.08074534 24.91925466] ; [33.91925466  9.08074534],0
d5,1,0.719563,0.128912,[93 25] ; [35  8],[93.8136646 24.1863354] ; [34.1863354  8.8136646],0
s3,1,0.722389,0.126215,[28 88] ; [ 9 33],[27.16455696 88.83544304] ; [ 9.83544304 32.16455696],0
n1,1,0.729571,0.119505,[ 4 12] ; [4 9],[ 4.4137931 11.5862069] ; [3.5862069 9.4137931],0
s4,1,0.76376,0.090329,[  9 106] ; [ 4 39],[  9.46202532 105.53797468] ; [ 3.53797468 39.46202532],0
s5,1,0.771549,0.084303,[21 94] ; [ 7 36],[20.37974684 94.62025316] ; [ 7.62025316 35.37974684],0
b2,1,0.772727,0.083411,[30 50] ; [10 19],[29.35779817 50.64220183] ; [10.64220183 18.35779817],0
b3,1,0.772727,0.083411,[30 50] ; [10 19],[29.35779817 50.64220183] ; [10.64220183 18.35779817],0
p6,1,0.812846,0.056053,[42 74] ; [14 27],[41.37579618 74.62420382] ; [14.62420382 26.37579618],0
p4,1,0.83477,0.043509,[66 50] ; [22 18],[65.43589744 50.56410256] ; [22.56410256 17.43589744],0
p8,1,0.865201,0.028818,[62 54] ; [22 18],[62.46153846 53.53846154] ; [21.53846154 18.46153846],0
r1,1,0.869231,0.027105,[92 26] ; [33 10],[91.61490683 26.38509317] ; [33.38509317  9.61490683],0
v4,1,0.910813,0.012547,[112   6] ; [41  2],[112.13664596   5.86335404] ; [40.86335404  2.13664596],0
p7,1,0.968907,0.001519,[76 40] ; [27 14],[76.10191083 39.89808917] ; [26.89808917 14.10191083],0
a3,1,0.970337,0.001383,[84 33] ; [31 12],[84.09375 32.90625] ; [30.90625 12.09375],0
a5,1,0.973146,0.001133,[82 36] ; [30 13],[82.08695652 35.91304348] ; [29.91304348 13.08695652],0
n6,1,0.978412,0.000732,[99 19] ; [36  7],[98.94409938 19.05590062] ; [36.05590062  6.94409938],0
p5,1,0.984677,0.000369,[ 17 101] ; [ 6 36],[ 16.9625 101.0375] ; [ 6.0375 35.9625],0
s8,1,0.992405,9.1e-05,[38 79] ; [14 29],[38.025 78.975] ; [13.975 29.025],0
