Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00073,11.411435,[41 24] ; [51  6],[49.01639344 15.98360656] ; [42.98360656 14.01639344],1
v1,1,0.598939,0.276599,[21 44] ; [21 36],[22.37704918 42.62295082] ; [19.62295082 37.37704918],0
p5,1,0.618221,0.248376,[ 6 58] ; [ 4 54],[ 5.24590164 58.75409836] ; [ 4.75409836 53.24590164],0
a2,1,0.629686,0.232487,[17 48] ; [13 45],[15.85365854 49.14634146] ; [14.14634146 43.85365854],0
a6,1,0.631987,0.229376,[37 27] ; [36 22],[38.29508197 25.70491803] ; [34.70491803 23.29508197],0
a4,1,0.662468,0.190539,[29 34] ; [29 29],[30.19834711 32.80165289] ; [27.80165289 30.19834711],0
p3,1,0.684251,0.16538,[18 47] ; [18 40],[19.02439024 45.97560976] ; [16.97560976 41.02439024],0
s7,1,0.715888,0.132466,[23 37] ; [20 37],[22.05128205 37.94871795] ; [20.94871795 36.05128205],0
a8,1,0.731582,0.117664,[ 9 48] ; [ 7 45],[ 8.36697248 48.63302752] ; [ 7.63302752 44.36697248],0
s4,1,0.743421,0.107143,[10 54] ; [10 46],[10.66666667 53.33333333] ; [ 9.33333333 46.66666667],0
u4,1,0.743519,0.107058,[ 3 62] ; [ 2 56],[ 2.64227642 62.35772358] ; [ 2.35772358 55.64227642],0
d3,1,0.806206,0.060183,[35 29] ; [33 25],[35.67213115 28.32786885] ; [32.32786885 25.67213115],0
b5,1,0.924336,0.00902,[42 23] ; [37 21],[41.74796748 23.25203252] ; [37.25203252 20.74796748],0
n4,1,0.942952,0.005121,[53 12] ; [47 11],[52.84552846 12.15447154] ; [47.15447154 10.84552846],0
b3,1,0.943356,0.005048,[15 28] ; [14 27],[14.8452381 28.1547619] ; [14.1547619 26.8452381],0
b2,1,0.943356,0.005048,[15 28] ; [14 27],[14.8452381 28.1547619] ; [14.1547619 26.8452381],0
u1,1,0.962646,0.002193,[11 54] ; [10 48],[11.09756098 53.90243902] ; [ 9.90243902 48.09756098],0
