Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.119823,[128 202] ; [46 17],[146.10687023 183.89312977] ; [27.89312977 35.10687023],1
s8,1,0.000685,11.528707,[ 94 243] ; [32 33],[105.62686567 231.37313433] ; [20.37313433 44.62686567],1
s7,1,0.001937,9.608382,[101 221] ; [33 31],[111.78238342 210.21761658] ; [22.21761658 41.78238342],0
s2,1,0.002743,8.971318,[124 211] ; [37 28],[134.8375 200.1625] ; [26.1625 38.8375],0
p1,1,0.006506,7.404516,[ 16 319] ; [ 9 57],[ 20.88528678 314.11471322] ; [ 4.11471322 61.88528678],0
b5,1,0.010638,6.52473,[199 138] ; [50 16],[208.22084367 128.77915633] ; [40.77915633 25.22084367],0
p8,1,0.010692,6.515791,[ 91 243] ; [28 37],[ 99.61403509 234.38596491] ; [19.38596491 45.61403509],0
p3,1,0.016382,5.761419,[ 63 274] ; [21 45],[ 70.24317618 266.75682382] ; [13.75682382 52.24317618],0
b3,1,0.05135,3.796829,[ 62 124] ; [19 19],[ 67.25892857 118.74107143] ; [13.74107143 24.25892857],0
b2,1,0.05135,3.796829,[ 62 124] ; [19 19],[ 67.25892857 118.74107143] ; [13.74107143 24.25892857],0
r3,1,0.058391,3.582502,[291  42] ; [63  3],[295.44360902  37.55639098] ; [58.55639098  7.44360902],0
v1,1,0.063738,3.437351,[126 202] ; [33 32],[132.70229008 195.29770992] ; [26.29770992 38.70229008],0
s5,1,0.069463,3.295666,[ 72 255] ; [20 41],[ 77.53608247 249.46391753] ; [14.46391753 46.53608247],0
b4,1,0.069801,3.287703,[199 138] ; [31 35],[192.3325062 144.6674938] ; [37.6674938 28.3325062],0
s3,1,0.079849,3.067967,[157 175] ; [39 27],[163.49748744 168.50251256] ; [32.50251256 33.49748744],0
p2,1,0.097912,2.739225,[220 117] ; [50 16],[225.78163772 111.21836228] ; [44.21836228 21.78163772],0
v4,1,0.101274,2.68537,[288  44] ; [62  4],[291.95979899  40.04020101] ; [58.04020101  7.95979899],0
r4,1,0.104472,2.63591,[261  76] ; [57  9],[265.92059553  71.07940447] ; [52.07940447 13.92059553],0
v2,1,0.114565,2.490092,[149 168] ; [37 27],[154.75590551 162.24409449] ; [31.24409449 32.75590551],0
r2,1,0.15939,1.98,[297  33] ; [63  3],[300.  30.] ; [60.  6.],0
n5,1,0.304541,1.054202,[210 123] ; [46 20],[213.65413534 119.34586466] ; [42.34586466 23.65413534],0
d3,1,0.318584,0.99475,[201 135] ; [34 30],[197.4 138.6] ; [37.6 26.4],0
n6,1,0.325561,0.966476,[243  90] ; [52 14],[246.20300752  86.79699248] ; [48.79699248 17.20300752],0
p9,1,0.327455,0.958938,[232  95] ; [50 15],[235.23979592  91.76020408] ; [46.76020408 18.23979592],0
s6,1,0.340406,0.9089,[169 165] ; [36 27],[172.46851385 161.53148615] ; [32.53148615 30.46851385],0
u3,1,0.351011,0.8698,[57 62] ; [14 10],[59.08391608 59.91608392] ; [11.91608392 12.08391608],0
n2,1,0.362903,0.827821,[77 35] ; [18  5],[78.81481481 33.18518519] ; [16.18518519  6.81481481],0
u2,1,0.369722,0.804598,[56 60] ; [14 10],[58. 58.] ; [12. 12.],0
a4,1,0.37768,0.778241,[131 204] ; [22 44],[127.81795511 207.18204489] ; [25.18204489 40.81795511],0
n4,1,0.38311,0.760697,[220 115] ; [47 19],[223.05486284 111.94513716] ; [43.94513716 22.05486284],0
a7,1,0.434299,0.611299,[223 112] ; [40 25],[220.2625 114.7375] ; [42.7375 22.2625],0
s4,1,0.459497,0.54712,[ 59 276] ; [ 9 56],[ 56.95 278.05] ; [11.05 53.95],0
u1,1,0.459523,0.547057,[ 40 297] ; [10 56],[ 41.81141439 295.18858561] ; [ 8.18858561 57.81141439],0
b1,1,0.469295,0.523635,[127 210] ; [28 38],[129.61538462 207.38461538] ; [25.38461538 40.61538462],0
a5,1,0.469295,0.523635,[210 127] ; [38 28],[207.38461538 129.61538462] ; [40.61538462 25.38461538],0
p11,1,0.525408,0.403265,[228 109] ; [42 24],[225.78163772 111.21836228] ; [44.21836228 21.78163772],0
a6,1,0.576297,0.312259,[210 126] ; [43 22],[211.99002494 124.00997506] ; [41.00997506 23.99002494],0
d5,1,0.577296,0.310627,[244  92] ; [45 20],[242.15461347  93.84538653] ; [46.84538653 18.15461347],0
s1,1,0.582424,0.302332,[ 11 322] ; [ 3 61],[ 11.74307305 321.25692695] ; [ 2.25692695 61.74307305],0
n1,1,0.606441,0.26539,[39 72] ; [ 9 13],[40.06015038 70.93984962] ; [ 7.93984962 14.06015038],0
p10,1,0.631722,0.229733,[221 113] ; [45 20],[222.66666667 111.33333333] ; [43.33333333 21.66666667],0
a1,1,0.653366,0.201682,[ 16 321] ; [ 4 62],[ 16.72456576 320.27543424] ; [ 3.27543424 62.72456576],0
v3,1,0.660942,0.192381,[101 224] ; [22 43],[102.5 222.5] ; [20.5 44.5],0
n3,1,0.683958,0.165704,[71 38] ; [16  7],[71.84090909 37.15909091] ; [15.15909091  7.84090909],0
r1,1,0.722511,0.126099,[240  94] ; [46 20],[238.81  95.19] ; [47.19 18.81],0
d2,1,0.723468,0.125194,[139 194] ; [26 40],[137.70676692 195.29323308] ; [27.29323308 38.70676692],0
a2,1,0.73846,0.111485,[ 62 275] ; [11 55],[ 61.04466501 275.95533499] ; [11.95533499 54.04466501],0
p12,1,0.763047,0.090891,[ 13 322] ; [ 3 61],[ 13.43358396 321.56641604] ; [ 2.56641604 61.43358396],0
d4,1,0.791054,0.070195,[253  81] ; [51 15],[253.84  80.16] ; [50.16 15.84],0
u4,1,0.825658,0.04852,[  4 333] ; [ 1 65],[  4.18114144 332.81885856] ; [ 0.81885856 65.18114144],0
d1,1,0.831398,0.04533,[158 179] ; [30 36],[157.21091811 179.78908189] ; [30.78908189 35.21091811],0
a3,1,0.919342,0.010254,[218 116] ; [42 23],[217.64411028 116.35588972] ; [42.35588972 22.64411028],0
a8,1,0.92023,0.010029,[ 42 272] ; [ 8 54],[ 41.75531915 272.24468085] ; [ 8.24468085 53.75531915],0
