Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,35.924426,[3 1] ; [ 3 95],[0.23529412 3.76470588] ; [ 5.76470588 92.23529412],1
s6,1,0.054204,3.706395,[2 2] ; [84 14],[3.37254902 0.62745098] ; [82.62745098 15.37254902],0
a1,1,0.094904,2.789159,[1 3] ; [ 5 94],[0.23300971 3.76699029] ; [ 5.76699029 93.23300971],0
p3,1,0.130087,2.291469,[3 1] ; [37 62],[1.55339806 2.44660194] ; [38.44660194 60.55339806],0
r2,1,0.14007,2.177185,[3 1] ; [93  6],[3.72815534 0.27184466] ; [92.27184466  6.72815534],0
p8,1,0.211258,1.562785,[3 1] ; [42 55],[1.78217822 2.21782178] ; [43.21782178 53.78217822],0
s5,1,0.233365,1.420233,[3 1] ; [42 52],[1.83673469 2.16326531] ; [43.16326531 50.83673469],0
v1,1,0.242758,1.364504,[3 1] ; [43 52],[1.85858586 2.14141414] ; [44.14141414 50.85858586],0
p1,1,0.244549,1.35418,[1 3] ; [ 8 90],[0.35294118 3.64705882] ; [ 8.64705882 89.35294118],0
d5,1,0.276499,1.184218,[2 2] ; [73 25],[2.94117647 1.05882353] ; [72.05882353 25.94117647],0
s8,1,0.280197,1.166136,[1 3] ; [52 47],[2.05825243 1.94174757] ; [50.94174757 48.05825243],0
s7,1,0.380942,0.76766,[1 3] ; [44 49],[1.8556701 2.1443299] ; [43.1443299 49.8556701],0
a6,1,0.403961,0.696503,[2 2] ; [69 30],[2.75728155 1.24271845] ; [68.24271845 30.75728155],0
d3,1,0.412719,0.670955,[2 2] ; [68 30],[2.74509804 1.25490196] ; [67.25490196 30.74509804],0
r1,1,0.441492,0.592401,[2 2] ; [67 31],[2.70588235 1.29411765] ; [66.29411765 31.70588235],0
p6,1,0.470668,0.520408,[2 2] ; [32 66],[1.33333333 2.66666667] ; [32.66666667 65.33333333],0
b5,1,0.519683,0.414523,[2 2] ; [65 34],[2.60194175 1.39805825] ; [64.39805825 34.60194175],0
b2,1,0.577556,0.310202,[1 1] ; [15 33],[0.64 1.36] ; [15.36 32.64],0
b3,1,0.577556,0.310202,[1 1] ; [15 33],[0.64 1.36] ; [15.36 32.64],0
d2,1,0.615086,0.252835,[1 3] ; [37 62],[1.47572816 2.52427184] ; [36.52427184 62.47572816],0
r4,1,0.640616,0.217937,[3 1] ; [83 16],[3.33980583 0.66019417] ; [82.66019417 16.33980583],0
n5,1,0.660282,0.193182,[1 3] ; [35 63],[1.41176471 2.58823529] ; [34.58823529 63.41176471],0
b1,1,0.670282,0.181273,[1 3] ; [35 64],[1.39805825 2.60194175] ; [34.60194175 64.39805825],0
p7,1,0.68328,0.166458,[2 2] ; [56 37],[2.39175258 1.60824742] ; [55.60824742 37.39175258],0
s3,1,0.686072,0.163371,[3 1] ; [82 17],[3.30097087 0.69902913] ; [81.69902913 17.30097087],0
a5,1,0.701807,0.146599,[2 2] ; [59 40],[2.36893204 1.63106796] ; [58.63106796 40.36893204],0
a3,1,0.732816,0.116541,[2 2] ; [58 41],[2.33009709 1.66990291] ; [57.66990291 41.33009709],0
b4,1,0.732816,0.116541,[2 2] ; [58 41],[2.33009709 1.66990291] ; [57.66990291 41.33009709],0
v2,1,0.948522,0.004168,[2 2] ; [47 44],[2.06315789 1.93684211] ; [46.93684211 44.06315789],0
v3,1,0.98067,0.000587,[1 3] ; [23 71],[0.97959184 3.02040816] ; [23.02040816 70.97959184],0
d1,1,0.984197,0.000392,[2 2] ; [50 49],[2.01941748 1.98058252] ; [49.98058252 49.01941748],0
