Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,8.3e-05,15.488261,[47 76] ; [32 12],[58.18562874 64.81437126] ; [20.81437126 23.18562874],1
p2,1,0.000144,14.44776,[82 42] ; [42  2],[91.52380952 32.47619048] ; [32.47619048 11.52380952],1
p9,1,0.00113,10.60202,[82 38] ; [41  3],[90. 30.] ; [33. 11.],0
v1,1,0.004113,8.233277,[47 75] ; [28 16],[55.12048193 66.87951807] ; [19.87951807 24.12048193],0
p8,1,0.004991,7.882698,[54 70] ; [30 14],[62. 62.] ; [22. 22.],0
p7,1,0.006131,7.511378,[60 63] ; [32 12],[67.76047904 55.23952096] ; [24.23952096 19.76047904],0
p3,1,0.008458,6.933827,[42 81] ; [25 19],[49.34730539 73.65269461] ; [17.65269461 26.34730539],0
s8,1,0.010521,6.544535,[ 24 100] ; [17 27],[30.26190476 93.73809524] ; [10.73809524 33.26190476],0
s7,1,0.014054,6.031327,[22 93] ; [16 26],[27.8343949 87.1656051] ; [10.1656051 31.8343949],0
n5,1,0.01789,5.606866,[80 43] ; [37  7],[86.17365269 36.82634731] ; [30.82634731 13.17365269],0
n6,1,0.031397,4.631109,[97 26] ; [41  3],[101.64071856  21.35928144] ; [36.35928144  7.64071856],0
n4,1,0.037784,4.31474,[91 33] ; [39  5],[95.95238095 28.04761905] ; [34.04761905  9.95238095],0
u1,1,0.057679,3.602907,[ 18 106] ; [12 32],[ 22.14285714 101.85714286] ; [ 7.85714286 36.14285714],0
p12,1,0.080872,3.047291,[  2 122] ; [ 3 41],[  3.69047619 120.30952381] ; [ 1.30952381 42.69047619],0
a5,1,0.097366,2.748173,[92 32] ; [38  6],[95.95238095 28.04761905] ; [34.04761905  9.95238095],0
v3,1,0.150497,2.067202,[41 76] ; [20 22],[44.88679245 72.11320755] ; [16.11320755 25.88679245],0
a7,1,0.173839,1.849519,[91 32] ; [37  7],[94.2754491 28.7245509] ; [33.7245509 10.2754491],0
b3,1,0.256876,1.285515,[32 46] ; [13 11],[34.41176471 43.58823529] ; [10.58823529 13.41176471],0
b2,1,0.256876,1.285515,[32 46] ; [13 11],[34.41176471 43.58823529] ; [10.58823529 13.41176471],0
p11,1,0.263303,1.251304,[91 33] ; [36  8],[93.73809524 30.26190476] ; [33.26190476 10.73809524],0
r4,1,0.287338,1.132051,[98 26] ; [38  6],[100.38095238  23.61904762] ; [35.61904762  8.38095238],0
d2,1,0.321057,0.984636,[90 32] ; [29 15],[87.45783133 34.54216867] ; [31.54216867 12.45783133],0
n2,1,0.324574,0.970426,[20 18] ; [7 3],[21.375 16.625] ; [5.625 4.375],0
p10,1,0.349375,0.875725,[89 34] ; [35  9],[91.32934132 31.67065868] ; [32.67065868 11.32934132],0
r3,1,0.390217,0.738265,[109  14] ; [41  3],[110.47904192  12.52095808] ; [39.52095808  4.47904192],0
r1,1,0.392992,0.729665,[96 27] ; [37  7],[97.95808383 25.04191617] ; [35.04191617  8.95808383],0
p1,1,0.427293,0.630171,[  7 117] ; [ 4 40],[  8.11904762 115.88095238] ; [ 2.88095238 41.11904762],0
