Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,75.744046,[15 71] ; [116  37],[47.13807531 38.86192469] ; [83.86192469 69.13807531],1
d5,1,0.0,59.786632,[52 34] ; [151   3],[72.74166667 13.25833333] ; [130.25833333  23.74166667],1
d3,1,0.0,59.397251,[35 51] ; [136  19],[61.02074689 24.97925311] ; [109.97925311  45.02074689],1
d4,1,0.0,50.304239,[59 27] ; [152   1],[75.92468619 10.07531381] ; [135.07531381  17.92468619],1
a5,1,0.0,42.522945,[47 39] ; [141  14],[67.08713693 18.91286307] ; [120.91286307  34.08713693],1
a2,1,0.0,41.36676,[ 3 83] ; [66 89],[24.62240664 61.37759336] ; [ 44.37759336 110.62240664],1
a4,1,0.0,39.121959,[21 65] ; [103  52],[44.24896266 41.75103734] ; [79.75103734 75.24896266],1
a3,1,3e-06,21.807071,[50 35] ; [132  22],[64.72803347 20.27196653] ; [117.27196653  36.72803347],1
u1,1,2.4e-05,17.817886,[ 7 79] ; [ 50 105],[20.34024896 65.65975104] ; [ 36.65975104 118.34024896],1
p4,1,0.000682,11.537726,[40 46] ; [106  48],[52.31666667 33.68333333] ; [93.68333333 60.31666667],1
p3,1,0.001789,9.754473,[33 53] ; [92 63],[44.60580913 41.39419087] ; [80.39419087 74.60580913],0
a6,1,0.003458,8.548798,[44 42] ; [108  46],[54.46666667 31.53333333] ; [97.53333333 56.46666667],0
s8,1,0.014515,5.974422,[39 47] ; [95 59],[48.01666667 37.98333333] ; [85.98333333 68.01666667],0
r1,1,0.038703,4.27385,[65 20] ; [133  20],[70.71428571 14.28571429] ; [127.28571429  25.71428571],0
p6,1,0.043459,4.077452,[28 57] ; [71 82],[35.35714286 49.64285714] ; [63.64285714 89.35714286],0
p10,1,0.047209,3.93794,[67 18] ; [137  18],[72.25 12.75] ; [131.75  23.25],0
a8,1,0.074069,3.190454,[15 66] ; [ 14 125],[10.67727273 70.32272727] ; [ 18.32272727 120.67727273],0
a7,1,0.102996,2.658523,[52 34] ; [109  45],[57.69166667 28.30833333] ; [103.30833333  50.69166667],0
v3,1,0.109817,2.55686,[26 60] ; [61 89],[31.70338983 54.29661017] ; [55.29661017 94.70338983],0
b5,1,0.133643,2.249671,[43 43] ; [93 62],[48.53112033 37.46887967] ; [87.46887967 67.53112033],0
v1,1,0.153109,2.041002,[43 41] ; [93 60],[48.20253165 35.79746835] ; [87.79746835 65.20253165],0
p8,1,0.154295,2.029271,[39 47] ; [83 68],[44.27004219 41.72995781] ; [77.72995781 73.27004219],0
n5,1,0.154383,2.028398,[59 26] ; [119  34],[63.57142857 21.42857143] ; [114.42857143  38.57142857],0
n4,1,0.158841,1.985225,[58 27] ; [118  36],[62.59414226 22.40585774] ; [113.40585774  40.59414226],0
n1,1,0.204666,1.60876,[ 9 15] ; [19 16],[11.38983051 12.61016949] ; [16.61016949 18.38983051],0
v2,1,0.220449,1.501447,[44 41] ; [90 60],[48.46808511 36.53191489] ; [85.53191489 64.46808511],0
r4,1,0.23215,1.42764,[76 10] ; [144  11],[78.50622407  7.49377593] ; [141.49377593  13.50622407],0
b3,1,0.239533,1.383342,[15 29] ; [45 56],[18.20689655 25.79310345] ; [41.79310345 59.20689655],0
b2,1,0.239533,1.383342,[15 29] ; [45 56],[18.20689655 25.79310345] ; [41.79310345 59.20689655],0
n6,1,0.247037,1.33998,[71 14] ; [135  17],[73.88185654 11.11814346] ; [132.11814346  19.88185654],0
