Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,103.518968,[48 83] ; [239  39],[91.92420538 39.07579462] ; [195.07579462  82.92420538],1
n6,1,0.0,33.245272,[85 46] ; [246  31],[106.27696078  24.72303922] ; [224.72303922  52.27696078],1
p10,1,4e-06,21.23706,[80 50] ; [227  48],[98.54320988 31.45679012] ; [208.45679012  66.54320988],1
v1,1,5e-06,20.84416,[41 86] ; [154 117],[62.22361809 64.77638191] ; [132.77638191 138.22361809],1
a2,1,0.002,9.549885,[ 13 118] ; [ 63 215],[ 24.34229829 106.65770171] ; [ 51.65770171 226.34229829],0
p9,1,0.002104,9.456572,[92 38] ; [230  44],[103.61386139  26.38613861] ; [218.38613861  55.61386139],0
p4,1,0.004266,8.167154,[53 77] ; [155 122],[66.43734644 63.56265356] ; [141.56265356 135.43734644],0
p11,1,0.009965,6.641224,[95 36] ; [232  46],[104.73594132  26.26405868] ; [222.26405868  55.73594132],0
a8,1,0.013503,6.101956,[  7 115] ; [ 37 219],[ 14.2010582 107.7989418] ; [ 29.7989418 226.2010582],0
s1,1,0.027391,4.866008,[  5 126] ; [  2 268],[  2.28678304 128.71321696] ; [  4.71321696 265.28678304],0
a4,1,0.047519,3.926922,[43 88] ; [119 157],[52.14250614 78.85749386] ; [109.85749386 166.14250614],0
a5,1,0.047696,3.920675,[81 50] ; [199  79],[89.68215159 41.31784841] ; [190.31784841  87.68215159],0
p2,1,0.066337,3.371408,[98 32] ; [231  47],[104.82843137  25.17156863] ; [224.17156863  53.82843137],0
p8,1,0.068408,3.32081,[55 75] ; [142 131],[63.5483871 66.4516129] ; [133.4516129 139.5483871],0
d5,1,0.070358,3.274648,[96 34] ; [227  51],[102.91666667  27.08333333] ; [220.08333333  57.91666667],0
d2,1,0.072518,3.225088,[47 84] ; [125 151],[55.36117936 75.63882064] ; [116.63882064 159.36117936],0
b2,1,0.075399,3.161389,[16 49] ; [57 97],[21.66666667 43.33333333] ; [ 51.33333333 102.66666667],0
b3,1,0.075399,3.161389,[16 49] ; [57 97],[21.66666667 43.33333333] ; [ 51.33333333 102.66666667],0
a6,1,0.07829,3.10005,[85 46] ; [204  74],[92.56479218 38.43520782] ; [196.43520782  81.56479218],0
p3,1,0.080182,3.061206,[46 85] ; [123 155],[54.12958435 76.87041565] ; [114.87041565 163.12958435],0
