Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.198494,[311   9] ; [39 19],[296.2962963  23.7037037] ; [53.7037037  4.2962963],1
d3,1,0.000522,12.036844,[242  78] ; [31 27],[231.11111111  88.88888889] ; [41.88888889 16.11111111],1
u1,1,0.000818,11.200117,[ 95 225] ; [ 5 53],[ 84.65608466 235.34391534] ; [15.34391534 42.65608466],1
a2,1,0.001456,10.132944,[105 215] ; [ 7 51],[ 94.81481481 225.18518519] ; [17.18518519 40.81481481],0
d1,1,0.001548,10.020381,[218 102] ; [27 31],[207.40740741 112.59259259] ; [37.59259259 20.40740741],0
d2,1,0.002963,8.830268,[194 126] ; [23 35],[183.7037037 136.2962963] ; [33.2962963 24.7037037],0
s6,1,0.003618,8.466446,[274  43] ; [39 16],[266.72311828  50.27688172] ; [46.27688172  8.72311828],0
a4,1,0.011518,6.383539,[173 146] ; [21 37],[164.15384615 154.84615385] ; [29.84615385 28.15384615],0
v4,1,0.018597,5.539037,[312   8] ; [53  5],[308.99470899  11.00529101] ; [56.00529101  1.99470899],0
a5,1,0.02017,5.397082,[263  57] ; [40 18],[256.50793651  63.49206349] ; [46.49206349 11.50793651],0
a7,1,0.03784,4.312221,[231  89] ; [34 24],[224.33862434  95.66137566] ; [40.66137566 17.33862434],0
a3,1,0.043455,4.077616,[270  48] ; [43 15],[264.71808511  53.28191489] ; [48.28191489  9.71808511],0
s3,1,0.044096,4.05288,[242  75] ; [37 21],[235.848  81.152] ; [43.152 14.848],0
r3,1,0.048531,3.891493,[310  10] ; [53  5],[307.3015873  12.6984127] ; [55.6984127  2.3015873],0
s2,1,0.048688,3.886072,[238  81] ; [36 22],[231.84615385  87.15384615] ; [42.15384615 15.84615385],0
v2,1,0.050672,3.819097,[195 119] ; [27 29],[188.4 125.6] ; [33.6 22.4],0
n4,1,0.056906,3.625339,[283  37] ; [46 12],[278.51851852  41.48148148] ; [50.48148148  7.51851852],0
r2,1,0.064038,3.42958,[311   8] ; [51  4],[308.76470588  10.23529412] ; [53.23529412  1.76470588],0
d4,1,0.078425,3.097243,[276  43] ; [45 13],[271.61538462  47.38461538] ; [49.38461538  8.61538462],0
a6,1,0.098023,2.737425,[212 107] ; [32 26],[206.46153846 112.53846154] ; [37.53846154 20.46153846],0
d5,1,0.09931,2.716593,[270  49] ; [44 14],[265.69230769  53.30769231] ; [48.30769231  9.69230769],0
p7,1,0.109747,2.557856,[223  87] ; [35 22],[217.92915531  92.07084469] ; [40.07084469 16.92915531],0
v1,1,0.132534,2.262574,[185 128] ; [26 28],[179.95367847 133.04632153] ; [31.04632153 22.95367847],0
p10,1,0.147487,2.098054,[280  39] ; [46 11],[276.57978723  42.42021277] ; [49.42021277  7.57978723],0
a8,1,0.151191,2.060195,[ 53 231] ; [ 6 50],[ 49.28235294 234.71764706] ; [ 9.71764706 46.28235294],0
s4,1,0.162333,1.952358,[ 62 256] ; [16 42],[ 65.96808511 252.03191489] ; [12.03191489 45.96808511],0
s5,1,0.170017,1.882792,[145 165] ; [19 33],[140.44198895 169.55801105] ; [23.55801105 28.44198895],0
p4,1,0.198895,1.65047,[225  94] ; [36 22],[220.84615385  98.15384615] ; [40.15384615 17.84615385],0
u2,1,0.290539,1.117122,[31 19] ; [7 8],[29.23076923 20.76923077] ; [8.76923077 6.23076923],0
u3,1,0.297453,1.085576,[34 16] ; [8 7],[32.30769231 17.69230769] ; [9.69230769 5.30769231],0
p11,1,0.313976,1.013875,[258  62] ; [50  8],[260.74074074  59.25925926] ; [47.25925926 10.74074074],0
p12,1,0.332453,0.93932,[ 36 282] ; [ 4 53],[ 33.92 284.08] ; [ 6.08 50.92],0
n5,1,0.333489,0.935304,[275  45] ; [47 11],[272.59259259  47.40740741] ; [49.40740741  8.59259259],0
b1,1,0.340367,0.909048,[126 194] ; [19 39],[122.75132275 197.24867725] ; [22.24867725 35.75132275],0
s8,1,0.341323,0.905458,[228  90] ; [38 20],[224.96808511  93.03191489] ; [41.03191489 16.96808511],0
u4,1,0.341335,0.905412,[ 14 306] ; [ 1 57],[ 12.6984127 307.3015873] ; [ 2.3015873 55.6984127],0
n3,1,0.358191,0.844226,[38 19] ; [17  5],[39.6835443 17.3164557] ; [15.3164557  6.6835443],0
p8,1,0.390962,0.735949,[185 130] ; [30 27],[182.05645161 132.94354839] ; [32.94354839 24.05645161],0
p5,1,0.469185,0.523896,[ 57 260] ; [ 8 49],[ 55.09358289 261.90641711] ; [ 9.90641711 47.09358289],0
s1,1,0.48949,0.477646,[ 15 302] ; [ 4 54],[ 16.06133333 300.93866667] ; [ 2.93866667 55.06133333],0
p3,1,0.592246,0.286851,[186 133] ; [36 22],[187.84615385 131.15384615] ; [34.15384615 23.84615385],0
p6,1,0.653622,0.201364,[151 166] ; [28 27],[152.53494624 164.46505376] ; [26.46505376 28.53494624],0
v3,1,0.667289,0.18479,[151 159] ; [26 31],[149.50953678 160.49046322] ; [27.49046322 29.50953678],0
a1,1,0.703524,0.144832,[ 18 302] ; [ 4 54],[ 18.62433862 301.37566138] ; [ 3.37566138 54.62433862],0
b5,1,0.719025,0.129428,[185 135] ; [35 23],[186.24338624 133.75661376] ; [33.75661376 24.24338624],0
p2,1,0.728224,0.120749,[275  44] ; [49  9],[274.15384615  44.84615385] ; [49.84615385  8.15384615],0
p1,1,0.750922,0.100758,[ 34 285] ; [ 7 51],[ 34.69230769 284.30769231] ; [ 6.30769231 51.69230769],0
n2,1,0.772484,0.083595,[43 15] ; [17  5],[43.5 14.5] ; [16.5  5.5],0
b4,1,0.775558,0.081289,[183 137] ; [32 26],[182.01058201 137.98941799] ; [32.98941799 25.01058201],0
n1,1,0.890431,0.018977,[28 30] ; [11 11],[28.275 29.725] ; [10.725 11.275],0
p9,1,0.939362,0.005787,[285  33] ; [50  6],[284.83957219  33.16042781] ; [50.16042781  5.83957219],0
b2,1,0.999021,2e-06,[ 98 129] ; [19 25],[ 98.00369004 128.99630996] ; [18.99630996 25.00369004],0
b3,1,0.999021,2e-06,[ 98 129] ; [19 25],[ 98.00369004 128.99630996] ; [18.99630996 25.00369004],0
