Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,75.287171,[ 19 144] ; [77 52],[ 53.5890411 109.4109589] ; [42.4109589 86.5890411],1
s6,1,0.000113,14.89911,[86 74] ; [97 31],[101.66666667  58.33333333] ; [81.33333333 46.66666667],1
n4,1,0.000368,12.686459,[105  58] ; [108  22],[118.49488055  44.50511945] ; [94.50511945 35.49488055],1
n5,1,0.000834,11.164665,[96 66] ; [101  29],[109.29452055  52.70547945] ; [87.70547945 42.29452055],1
p6,1,0.001569,9.995848,[ 16 147] ; [30 98],[ 25.76632302 137.23367698] ; [ 20.23367698 107.76632302],0
s2,1,0.003232,8.671461,[64 96] ; [73 54],[76.37630662 83.62369338] ; [60.62369338 66.37630662],0
p2,1,0.003309,8.628687,[102  61] ; [102  28],[113.48805461  49.51194539] ; [90.51194539 39.48805461],0
p8,1,0.003312,8.627288,[ 32 131] ; [45 84],[ 42.98287671 120.01712329] ; [34.01712329 94.98287671],0
d2,1,0.00481,7.949557,[66 96] ; [74 55],[77.93814433 84.06185567] ; [62.06185567 66.93814433],0
d1,1,0.00686,7.309348,[77 86] ; [82 48],[88.45392491 74.54607509] ; [70.54607509 59.45392491],0
v1,1,0.012581,6.227097,[65 96] ; [68 55],[75.39788732 85.60211268] ; [57.60211268 65.39788732],0
s1,1,0.016565,5.741922,[  3 157] ; [ 10 119],[  7.19723183 152.80276817] ; [  5.80276817 123.19723183],0
s7,1,0.017876,5.60828,[ 52 105] ; [57 64],[61.55755396 95.44244604] ; [47.44244604 73.55755396],0
p5,1,0.023596,5.124089,[  5 157] ; [ 12 116],[  9.49655172 152.50344828] ; [  7.50344828 120.49655172],0
n6,1,0.026367,4.931817,[122  41] ; [111  19],[129.62116041  33.37883959] ; [103.37883959  26.62116041],0
s8,1,0.027145,4.881562,[ 52 111] ; [57 71],[ 61.05498282 101.94501718] ; [47.94501718 80.05498282],0
v2,1,0.055355,3.671362,[67 84] ; [71 56],[74.95683453 76.04316547] ; [63.04316547 63.95683453],0
p12,1,0.066672,3.363101,[  9 152] ; [ 15 115],[ 13.27835052 147.72164948] ; [ 10.72164948 119.27835052],0
d5,1,0.068721,3.313297,[121  42] ; [108  22],[127.39590444  35.60409556] ; [101.60409556  28.39590444],0
u1,1,0.069997,3.283086,[ 21 142] ; [ 27 103],[ 26.70307167 136.29692833] ; [ 21.29692833 108.70307167],0
p1,1,0.100237,2.701774,[  9 153] ; [ 14 116],[ 12.76027397 149.23972603] ; [ 10.23972603 119.76027397],0
r2,1,0.10576,2.616466,[162   1] ; [126   4],[160.21843003   2.78156997] ; [127.78156997   2.21843003],0
p10,1,0.112191,2.523078,[110  51] ; [99 30],[116.03103448  44.96896552] ; [92.96896552 36.03103448],0
s3,1,0.139864,2.179459,[76 84] ; [72 56],[82.22222222 77.77777778] ; [65.77777778 62.22222222],0
a5,1,0.149472,2.077626,[109  54] ; [97 33],[114.60068259  48.39931741] ; [91.39931741 38.60068259],0
a7,1,0.167728,1.903137,[115  48] ; [101  29],[120.16382253  42.83617747] ; [95.83617747 34.16382253],0
n2,1,0.1771,1.821795,[43 11] ; [22 11],[40.34482759 13.65517241] ; [24.65517241  8.34482759],0
d3,1,0.206244,1.5976,[100  63] ; [89 41],[105.14334471  57.85665529] ; [83.85665529 46.14334471],0
v3,1,0.23855,1.389143,[ 47 105] ; [46 76],[ 51.59124088 100.40875912] ; [41.40875912 80.59124088],0
u4,1,0.295274,1.095418,[  3 160] ; [  5 125],[  4.45051195 158.54948805] ; [  3.54948805 126.45051195],0
u2,1,0.328883,0.953291,[29 24] ; [29 16],[31.36734694 21.63265306] ; [26.63265306 18.36734694],0
p9,1,0.366555,0.81531,[123  37] ; [104  24],[126.11111111  33.88888889] ; [100.88888889  27.11111111],0
v4,1,0.425856,0.634099,[154   8] ; [126   4],[155.34246575   6.65753425] ; [124.65753425   5.34246575],0
a4,1,0.459304,0.54759,[69 93] ; [61 69],[72.12328767 89.87671233] ; [57.87671233 72.12328767],0
s5,1,0.472671,0.515724,[ 36 116] ; [33 87],[ 38.55882353 113.44117647] ; [30.44117647 89.55882353],0
a2,1,0.488195,0.480502,[ 31 132] ; [ 29 101],[ 33.37883959 129.62116041] ; [ 26.62116041 103.37883959],0
b1,1,0.498189,0.458791,[ 54 109] ; [48 82],[ 56.7440273 106.2559727] ; [45.2559727 84.7440273],0
r3,1,0.498513,0.458102,[157   6] ; [127   3],[157.99317406   5.00682594] ; [126.00682594   3.99317406],0
n3,1,0.50114,0.452521,[34 17] ; [25  9],[35.4 15.6] ; [23.6 10.4],0
a8,1,0.534036,0.386706,[ 14 140] ; [ 13 101],[ 15.51492537 138.48507463] ; [ 11.48507463 102.51492537],0
n1,1,0.546478,0.363664,[23 30] ; [17 17],[24.36781609 28.63218391] ; [15.63218391 18.36781609],0
a6,1,0.580567,0.305319,[114  49] ; [87 43],[111.81911263  51.18088737] ; [89.18088737 40.81911263],0
s4,1,0.591081,0.288659,[ 29 132] ; [ 20 108],[ 27.29757785 133.70242215] ; [ 21.70242215 106.29757785],0
r1,1,0.665429,0.186996,[132  31] ; [107  22],[133.41438356  29.58561644] ; [105.58561644  23.41438356],0
