Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003693,8.428793,[23  9] ; [15 25],[16.88888889 15.11111111] ; [21.11111111 18.88888889],0
n1,1,0.021133,5.315777,[7 4] ; [ 2 10],[4.30434783 6.69565217] ; [4.69565217 7.30434783],0
a7,1,0.04681,3.952205,[15 17] ; [28 12],[19.11111111 12.88888889] ; [23.88888889 16.11111111],0
a8,1,0.052358,3.764292,[ 2 28] ; [ 9 28],[ 4.92537313 25.07462687] ; [ 6.07462687 30.92537313],0
b1,1,0.091565,2.846641,[20 12] ; [17 23],[16.44444444 15.55555556] ; [20.55555556 19.44444444],0
a2,1,0.119393,2.425263,[ 4 28] ; [11 29],[ 6.66666667 25.33333333] ; [ 8.33333333 31.66666667],0
a6,1,0.134838,2.235899,[14 18] ; [24 15],[17.12676056 14.87323944] ; [20.87323944 18.12676056],0
r1,1,0.172218,1.863529,[22 10] ; [33  7],[24.44444444  7.55555556] ; [30.55555556  9.44444444],0
d2,1,0.201349,1.632564,[14 18] ; [23 16],[16.67605634 15.32394366] ; [20.32394366 18.67605634],0
p11,1,0.225254,1.470579,[13 19] ; [22 18],[15.55555556 16.44444444] ; [19.44444444 20.55555556],0
u1,1,0.228456,1.450446,[ 5 27] ; [11 29],[ 7.11111111 24.88888889] ; [ 8.88888889 31.11111111],0
p5,1,0.252559,1.309091,[ 4 28] ; [ 2 38],[ 2.66666667 29.33333333] ; [ 3.33333333 36.66666667],0
p1,1,0.266499,1.234681,[ 4 28] ; [ 2 37],[ 2.70422535 29.29577465] ; [ 3.29577465 35.70422535],0
s8,1,0.266715,1.233566,[17 15] ; [16 24],[14.66666667 17.33333333] ; [18.33333333 21.66666667],0
v3,1,0.267702,1.228484,[ 8 22] ; [15 23],[10.14705882 19.85294118] ; [12.85294118 25.14705882],0
n5,1,0.275732,1.188008,[17 14] ; [27 13],[19.21126761 11.78873239] ; [24.78873239 15.21126761],0
s6,1,0.288844,1.125,[25  7] ; [35  5],[26.66666667  5.33333333] ; [33.33333333  6.66666667],0
b3,1,0.309108,1.034483,[ 8 10] ; [ 8 19],[ 6.4 11.6] ; [ 9.6 17.4],0
b2,1,0.309108,1.034483,[ 8 10] ; [ 8 19],[ 6.4 11.6] ; [ 9.6 17.4],0
n4,1,0.316811,1.002068,[19 12] ; [29 11],[20.95774648 10.04225352] ; [27.04225352 12.95774648],0
v2,1,0.333998,0.933333,[13 17] ; [22 18],[15. 15.] ; [20. 20.],0
b4,1,0.361026,0.834322,[21 11] ; [22 18],[19.11111111 12.88888889] ; [23.88888889 16.11111111],0
