Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.5e-05,18.682514,[38 16] ; [107 171],[23.58433735 30.41566265] ; [121.41566265 156.58433735],1
s5,1,0.001134,10.594343,[23 27] ; [ 64 206],[13.59375 36.40625] ; [ 73.40625 196.59375],0
s3,1,0.002635,9.044216,[38 16] ; [133 144],[27.89728097 26.10271903] ; [143.10271903 133.89728097],0
s6,1,0.004719,7.984216,[40 13] ; [150 125],[30.70121951 22.29878049] ; [159.29878049 115.70121951],0
s7,1,0.004778,7.961536,[30 24] ; [ 94 174],[20.79503106 33.20496894] ; [103.20496894 164.79503106],0
n4,1,0.008058,7.020624,[29 26] ; [198  81],[37.38023952 17.61976048] ; [189.61976048  89.38023952],0
r1,1,0.015618,5.84538,[39 16] ; [235  43],[45.25525526  9.74474474] ; [228.74474474  49.25525526],0
a2,1,0.021518,5.284377,[ 4 51] ; [ 57 223],[10.01492537 44.98507463] ; [ 50.98507463 229.01492537],0
p9,1,0.028724,4.784061,[47  5] ; [210  63],[41.12 10.88] ; [215.88  57.12],0
d2,1,0.031844,4.606872,[15 40] ; [119 159],[22.13213213 32.86786787] ; [111.86786787 166.13213213],0
d1,1,0.046028,3.980563,[20 35] ; [143 137],[26.76119403 28.23880597] ; [136.23880597 143.76119403],0
p10,1,0.066325,3.371705,[44  9] ; [196  81],[38.54545455 14.45454545] ; [201.45454545  75.54545455],0
n2,1,0.08661,2.936275,[16  1] ; [58 19],[13.38297872  3.61702128] ; [60.61702128 16.38297872],0
b3,1,0.088281,2.905449,[ 5 20] ; [ 60 100],[ 8.78378378 16.21621622] ; [ 56.21621622 103.78378378],0
b2,1,0.088281,2.905449,[ 5 20] ; [ 60 100],[ 8.78378378 16.21621622] ; [ 56.21621622 103.78378378],0
p11,1,0.099373,2.715575,[36 19] ; [213  67],[40.88059701 14.11940299] ; [208.11940299  71.88059701],0
n5,1,0.099742,2.709668,[30 25] ; [184  94],[35.34534535 19.65465465] ; [178.65465465  99.34534535],0
