Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,28.493986,[72 63] ; [ 28 102],[50.94339623 84.05660377] ; [49.05660377 80.94339623],1
r3,1,0.0,25.906626,[132   3] ; [102  30],[118.31460674  16.68539326] ; [115.68539326  16.31460674],1
v1,1,9.3e-05,15.271859,[73 58] ; [42 90],[57.28136882 73.71863118] ; [57.71863118 74.28136882],1
s8,1,0.000356,12.750112,[64 73] ; [34 98],[49.91078067 87.08921933] ; [48.08921933 83.91078067],1
p10,1,0.00049,12.153909,[105  30] ; [77 56],[91.67910448 43.32089552] ; [90.32089552 42.67910448],1
d4,1,0.000494,12.136872,[117  19] ; [90 42],[105.04477612  30.95522388] ; [101.95522388  30.04477612],1
p9,1,0.000783,11.281912,[109  25] ; [81 48],[96.80608365 37.19391635] ; [93.19391635 35.80608365],1
v4,1,0.001145,10.576826,[128   8] ; [107  25],[119.25373134  16.74626866] ; [115.74626866  16.25373134],0
p7,1,0.00191,9.634491,[76 57] ; [49 80],[63.45419847 69.54580153] ; [61.54580153 67.45419847],0
s2,1,0.00325,8.661542,[68 68] ; [43 90],[56.11895911 79.88104089] ; [54.88104089 78.11895911],0
p11,1,0.004745,7.97407,[107  30] ; [83 50],[96.40740741 40.59259259] ; [93.59259259 39.40740741],0
d1,1,0.005114,7.838757,[80 57] ; [55 78],[68.5 68.5] ; [66.5 66.5],0
n6,1,0.007024,7.266885,[117  19] ; [96 36],[108.08955224  27.91044776] ; [104.91044776  27.08955224],0
p3,1,0.008566,6.911207,[44 93] ; [ 24 108],[ 34.63197026 102.36802974] ; [33.36802974 98.63197026],0
s7,1,0.009182,6.786983,[69 62] ; [46 80],[58.61867704 72.38132296] ; [56.38132296 69.61867704],0
a7,1,0.021669,5.272161,[96 40] ; [76 57],[86.95910781 49.04089219] ; [85.04089219 47.95910781],0
r4,1,0.024323,5.071483,[117  20] ; [99 34],[109.6  27.4] ; [106.4  26.6],0
d5,1,0.032215,4.587021,[110  27] ; [91 41],[102.36802974  34.63197026] ; [98.63197026 33.36802974],0
n1,1,0.037363,4.333789,[ 8 20] ; [26 23],[12.36363636 15.63636364] ; [21.63636364 27.36363636],0
p5,1,0.039476,4.240259,[  3 134] ; [ 10 122],[  6.62081784 130.37918216] ; [  6.37918216 125.62081784],0
n3,1,0.043131,4.090249,[25  5] ; [29 18],[21.03896104  8.96103896] ; [32.96103896 14.03896104],0
r1,1,0.046106,3.977713,[109  28] ; [91 41],[101.85873606  35.14126394] ; [98.14126394 33.85873606],0
d3,1,0.062086,3.480764,[87 50] ; [69 63],[79.44981413 57.55018587] ; [76.55018587 55.44981413],0
p6,1,0.063487,3.443873,[ 30 104] ; [ 18 114],[ 24.18045113 109.81954887] ; [ 23.81954887 108.18045113],0
s1,1,0.071987,3.237114,[  3 131] ; [  9 123],[  6.04511278 127.95488722] ; [  5.95488722 126.04511278],0
u3,1,0.08796,2.911314,[21 17] ; [14 25],[17.27272727 20.72727273] ; [17.72727273 21.27272727],0
s3,1,0.143877,2.135991,[76 60] ; [61 69],[70.04511278 65.95488722] ; [66.95488722 63.04511278],0
r2,1,0.15248,2.047261,[126   7] ; [118  13],[122.92424242  10.07575758] ; [121.07575758   9.92424242],0
p2,1,0.166333,1.915683,[98 39] ; [84 48],[92.69144981 44.30855019] ; [89.30855019 42.69144981],0
s6,1,0.185719,1.751254,[79 57] ; [65 65],[73.62406015 62.37593985] ; [70.37593985 59.62406015],0
a6,1,0.23002,1.44074,[91 45] ; [79 53],[86.26865672 49.73134328] ; [83.73134328 48.26865672],0
a2,1,0.242024,1.368765,[ 25 112] ; [ 32 101],[ 28.92222222 108.07777778] ; [ 28.07777778 104.92222222],0
u4,1,0.3282,0.955988,[  3 134] ; [  1 132],[  2.02962963 134.97037037] ; [  1.97037037 131.02962963],0
b2,1,0.332659,0.938519,[36 50] ; [28 53],[32.95808383 53.04191617] ; [31.04191617 49.95808383],0
b3,1,0.332659,0.938519,[36 50] ; [28 53],[32.95808383 53.04191617] ; [31.04191617 49.95808383],0
p12,1,0.348867,0.877574,[  5 131] ; [  8 122],[  6.64661654 129.35338346] ; [  6.35338346 123.64661654],0
n2,1,0.366579,0.815228,[23  6] ; [35 15],[21.29113924  7.70886076] ; [36.70886076 13.29113924],0
s5,1,0.409637,0.679854,[35 93] ; [ 30 101],[32.12355212 95.87644788] ; [32.87644788 98.12355212],0
a8,1,0.410032,0.678708,[25 99] ; [ 20 104],[ 22.5 101.5] ; [ 22.5 101.5],0
u2,1,0.426202,0.63315,[19 17] ; [17 22],[17.28 18.72] ; [18.72 20.28],0
d2,1,0.439934,0.596456,[65 71] ; [56 74],[61.86466165 74.13533835] ; [59.13533835 70.86466165],0
b5,1,0.657877,0.196113,[86 51] ; [80 53],[84.22962963 52.77037037] ; [81.77037037 51.22962963],0
n5,1,0.700727,0.147717,[105  30] ; [106  27],[106.28731343  28.71268657] ; [104.71268657  28.28731343],0
p8,1,0.721942,0.12664,[43 90] ; [40 92],[41.65660377 91.34339623] ; [41.34339623 90.65660377],0
s4,1,0.746383,0.104596,[ 17 120] ; [ 18 113],[ 17.89179104 119.10820896] ; [ 17.10820896 113.89179104],0
a1,1,0.753758,0.0984,[  8 129] ; [  9 124],[  8.62592593 128.37407407] ; [  8.37407407 124.62592593],0
b4,1,0.835134,0.043314,[80 57] ; [76 57],[79.15555556 57.84444444] ; [76.84444444 56.15555556],0
b1,1,0.840022,0.04075,[55 82] ; [55 78],[55.81481481 81.18518519] ; [54.18518519 78.81481481],0
a3,1,0.849695,0.035913,[99 37] ; [94 37],[98.3071161 37.6928839] ; [94.6928839 36.3071161],0
a5,1,0.878886,0.02322,[99 38] ; [95 38],[98.43703704 38.56296296] ; [95.56296296 37.43703704],0
p1,1,0.891189,0.018714,[ 10 127] ; [  9 122],[  9.71268657 127.28731343] ; [  9.28731343 121.71268657],0
u1,1,0.941725,0.005344,[ 20 117] ; [ 19 114],[ 19.78888889 117.21111111] ; [ 19.21111111 113.78888889],0
a4,1,0.967059,0.001705,[61 76] ; [58 73],[60.83208955 76.16791045] ; [58.16791045 72.83208955],0
