Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,45.308357,[ 1 32] ; [79 35],[17.95918367 15.04081633] ; [62.04081633 51.95918367],1
d4,1,0.0,40.934013,[11 22] ; [100  14],[24.91836735  8.08163265] ; [86.08163265 27.91836735],1
p11,1,0.001494,10.086108,[22 11] ; [102  12],[27.83673469  5.16326531] ; [96.16326531 17.83673469],0
d3,1,0.004697,7.992368,[15 18] ; [82 32],[21.7755102 11.2244898] ; [75.2244898 38.7755102],0
r3,1,0.017681,5.627505,[26  7] ; [106   8],[29.63265306  3.36734694] ; [102.36734694  11.63265306],0
a6,1,0.020911,5.334156,[17 16] ; [83 31],[22.44897959 10.55102041] ; [77.55102041 36.44897959],0
s1,1,0.025141,5.014147,[ 4 29] ; [  3 110],[ 1.58219178 31.41780822] ; [  5.41780822 107.58219178],0
d2,1,0.026037,4.953532,[ 9 24] ; [56 58],[14.59183673 18.40816327] ; [50.40816327 63.59183673],0
r4,1,0.031017,4.652032,[23 10] ; [98 16],[27.16326531  5.83673469] ; [93.83673469 20.16326531],0
n4,1,0.032519,4.570906,[20 13] ; [90 24],[24.69387755  8.30612245] ; [85.30612245 28.69387755],0
a5,1,0.03452,4.46876,[19 14] ; [87 27],[23.79591837  9.20408163] ; [82.20408163 31.79591837],0
a2,1,0.055047,3.680653,[ 3 30] ; [28 86],[ 6.95918367 26.04081633] ; [24.04081633 89.95918367],0
r1,1,0.057355,3.612263,[20 13] ; [88 26],[24.24489796  8.75510204] ; [83.75510204 30.24489796],0
s3,1,0.084109,2.983661,[13 19] ; [28 84],[ 9.11111111 22.88888889] ; [31.88888889 80.11111111],0
p1,1,0.085577,2.955666,[ 6 27] ; [  9 105],[ 3.36734694 29.63265306] ; [ 11.63265306 102.36734694],0
b5,1,0.097956,2.738503,[23 10] ; [61 53],[18.85714286 14.14285714] ; [65.14285714 48.85714286],0
v4,1,0.102631,2.664176,[29  4] ; [109   5],[30.97959184  2.02040816] ; [107.02040816   6.97959184],0
s5,1,0.114108,2.496383,[ 2 31] ; [19 92],[ 4.8125 28.1875] ; [16.1875 94.8125],0
p10,1,0.114915,2.485289,[23 10] ; [93 20],[26.21917808  6.78082192] ; [89.78082192 23.21917808],0
r2,1,0.135951,2.2232,[27  6] ; [102  10],[29.35862069  3.64137931] ; [99.64137931 12.35862069],0
a1,1,0.180585,1.792803,[ 2 31] ; [  2 112],[ 0.89795918 32.10204082] ; [  3.10204082 110.89795918],0
p12,1,0.184828,1.758373,[ 3 30] ; [  4 110],[ 1.57142857 31.42857143] ; [  5.42857143 108.57142857],0
b1,1,0.217386,1.521543,[17 16] ; [45 69],[13.91836735 19.08163265] ; [48.08163265 65.91836735],0
n5,1,0.217805,1.518772,[21 12] ; [85 29],[23.79591837  9.20408163] ; [82.20408163 31.79591837],0
p9,1,0.225241,1.470663,[24  9] ; [93 20],[26.44520548  6.55479452] ; [90.55479452 22.44520548],0
p2,1,0.245038,1.351376,[27  6] ; [101  12],[28.93150685  4.06849315] ; [99.06849315 13.93150685],0
n1,1,0.254891,1.296296,[5 4] ; [ 7 14],[3.6 5.4] ; [ 8.4 12.6],0
v3,1,0.289275,1.122995,[10 22] ; [45 63],[12.57142857 19.42857143] ; [42.42857143 65.57142857],0
s8,1,0.314838,1.010271,[11 22] ; [28 86],[ 8.75510204 24.24489796] ; [30.24489796 83.75510204],0
a7,1,0.314838,1.010271,[22 11] ; [86 28],[24.24489796  8.75510204] ; [83.75510204 30.24489796],0
b3,1,0.325796,0.965534,[ 7 14] ; [34 41],[ 8.96875 12.03125] ; [32.03125 42.96875],0
b2,1,0.325796,0.965534,[ 7 14] ; [34 41],[ 8.96875 12.03125] ; [32.03125 42.96875],0
v1,1,0.351834,0.86683,[16 17] ; [64 47],[18.33333333 14.66666667] ; [61.66666667 49.33333333],0
n3,1,0.457439,0.552155,[8 1] ; [17  5],[7.25806452 1.74193548] ; [17.74193548  4.25806452],0
v2,1,0.466103,0.5312,[16 16] ; [63 47],[17.8028169 14.1971831] ; [61.1971831 48.8028169],0
a4,1,0.470388,0.521065,[13 20] ; [53 61],[14.81632653 18.18367347] ; [51.18367347 62.81632653],0
