Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,69.22709,[22 95] ; [80 28],[53.04 63.96] ; [48.96 59.04],1
s6,1,0.0,30.812792,[43 73] ; [78 27],[63.51131222 52.48868778] ; [57.48868778 47.51131222],1
s7,1,4e-06,21.158584,[28 81] ; [55 41],[44.13170732 64.86829268] ; [38.86829268 57.13170732],1
s8,1,0.000226,13.598297,[23 93] ; [46 62],[35.73214286 80.26785714] ; [33.26785714 74.73214286],1
r3,1,0.000235,13.525352,[83 34] ; [96 10],[93.91479821 23.08520179] ; [85.08520179 20.91479821],1
r4,1,0.00024,13.487717,[71 47] ; [89 19],[83.53982301 34.46017699] ; [76.46017699 31.53982301],1
s5,1,0.000421,12.438559,[21 94] ; [40 60],[32.62790698 82.37209302] ; [28.37209302 71.62790698],1
p9,1,0.000884,11.055484,[53 60] ; [72 32],[65.0921659 47.9078341] ; [59.9078341 44.0921659],1
n2,1,0.005563,7.686543,[24 23] ; [34  9],[30.28888889 16.71111111] ; [27.71111111 15.28888889],0
r2,1,0.006849,7.312278,[95 20] ; [100   6],[101.47058824  13.52941176] ; [93.52941176 12.47058824],0
n3,1,0.008727,6.877794,[22 23] ; [32 10],[27.93103448 17.06896552] ; [26.06896552 15.93103448],0
p2,1,0.009385,6.748131,[62 56] ; [75 33],[71.53097345 46.46902655] ; [65.46902655 42.53097345],0
r1,1,0.013127,6.151927,[71 45] ; [82 25],[79.58744395 36.41255605] ; [73.41255605 33.58744395],0
p7,1,0.018284,5.568733,[43 73] ; [56 50],[51.72972973 64.27027027] ; [47.27027027 58.72972973],0
a8,1,0.021234,5.307495,[  5 100] ; [14 85],[ 9.77941176 95.22058824] ; [ 9.22058824 89.77941176],0
p1,1,0.022562,5.201928,[  4 114] ; [12 95],[  8.39111111 109.60888889] ; [ 7.60888889 99.39111111],0
s4,1,0.023384,5.139749,[18 99] ; [30 78],[24.96 92.04] ; [23.04 84.96],0
d2,1,0.033748,4.507429,[49 68] ; [60 47],[56.93303571 60.06696429] ; [52.06696429 54.93303571],0
v4,1,0.040962,4.177593,[92 25] ; [95 12],[97.67410714 19.32589286] ; [89.32589286 17.67410714],0
p4,1,0.046564,3.961083,[40 77] ; [51 57],[47.32 69.68] ; [43.68 64.32],0
p10,1,0.056699,3.631391,[52 64] ; [60 44],[59.05454545 56.94545455] ; [52.94545455 51.05454545],0
d1,1,0.082361,3.017691,[53 65] ; [61 47],[59.52212389 58.47787611] ; [54.47787611 53.52212389],0
p6,1,0.141881,2.157442,[26 90] ; [33 73],[30.82882883 85.17117117] ; [28.17117117 77.82882883],0
a6,1,0.146052,2.11301,[66 52] ; [70 37],[71.32444444 46.67555556] ; [64.67555556 42.32444444],0
u3,1,0.179263,1.803724,[18 25] ; [20 15],[20.94871795 22.05128205] ; [17.05128205 17.94871795],0
v1,1,0.181671,1.783902,[42 76] ; [47 59],[46.88392857 71.11607143] ; [42.11607143 63.88392857],0
v2,1,0.184083,1.764348,[47 69] ; [50 51],[51.85253456 64.14746544] ; [45.14746544 55.85253456],0
a5,1,0.197623,1.659854,[70 48] ; [73 35],[74.66371681 43.33628319] ; [68.33628319 39.66371681],0
u1,1,0.22318,1.483806,[ 14 104] ; [19 89],[ 17.2300885 100.7699115] ; [15.7699115 92.2300885],0
a7,1,0.231235,1.433251,[74 42] ; [77 31],[78.19642857 37.80357143] ; [72.80357143 35.19642857],0
a1,1,0.2461,1.345306,[ 10 108] ; [  5 103],[  7.83185841 110.16814159] ; [  7.16814159 100.83185841],0
d4,1,0.279396,1.170025,[85 33] ; [83 23],[88.5 29.5] ; [79.5 26.5],0
p3,1,0.337262,0.920813,[38 80] ; [41 66],[41.43111111 76.56888889] ; [37.56888889 69.43111111],0
p8,1,0.366086,0.816908,[30 88] ; [33 74],[33.04 84.96] ; [29.96 77.04],0
d3,1,0.433408,0.613674,[70 46] ; [70 37],[72.82511211 43.17488789] ; [67.17488789 39.82511211],0
n1,1,0.49225,0.471605,[16 30] ; [18 25],[17.57303371 28.42696629] ; [16.42696629 26.57303371],0
u2,1,0.49936,0.456296,[16 26] ; [16 19],[17.45454545 24.54545455] ; [14.54545455 20.45454545],0
n6,1,0.629152,0.233213,[73 43] ; [70 36],[74.72072072 41.27927928] ; [68.27927928 37.72072072],0
s1,1,0.653782,0.201165,[  7 109] ; [ 8 98],[  7.83783784 108.16216216] ; [ 7.16216216 98.83783784],0
b4,1,0.658778,0.195011,[61 57] ; [59 49],[62.65486726 55.34513274] ; [57.34513274 50.65486726],0
a2,1,0.788085,0.072252,[28 90] ; [24 84],[27.15044248 90.84955752] ; [24.84955752 83.15044248],0
a3,1,0.789667,0.071152,[75 41] ; [71 36],[75.94618834 40.05381166] ; [70.05381166 36.94618834],0
v3,1,0.803383,0.061987,[35 78] ; [30 72],[34.1627907 78.8372093] ; [30.8372093 71.1627907],0
b2,1,0.834261,0.043782,[22 45] ; [17 32],[22.52586207 44.47413793] ; [16.47413793 32.52586207],0
b3,1,0.834261,0.043782,[22 45] ; [17 32],[22.52586207 44.47413793] ; [16.47413793 32.52586207],0
a4,1,0.880061,0.022768,[51 66] ; [46 62],[50.44 66.56] ; [46.56 61.44],0
n5,1,0.91844,0.010486,[68 48] ; [62 45],[67.62331839 48.37668161] ; [62.37668161 44.62331839],0
p12,1,0.921315,0.009757,[  2 116] ; [  2 105],[  2.09777778 115.90222222] ; [  1.90222222 105.09777778],0
b5,1,0.925984,0.00863,[75 43] ; [68 40],[74.66371681 43.33628319] ; [68.33628319 39.66371681],0
d5,1,0.932552,0.007163,[88 29] ; [81 26],[88.27232143 28.72767857] ; [80.72767857 26.27232143],0
n4,1,0.944402,0.004863,[69 48] ; [63 43],[69.25560538 47.74439462] ; [62.74439462 43.25560538],0
b1,1,0.962308,0.002233,[63 55] ; [58 50],[63.17699115 54.82300885] ; [57.82300885 50.17699115],0
