Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,183.308387,[ 10 116] ; [432 163],[77.24271845 48.75728155] ; [364.75728155 230.24271845],1
d4,1,0.0,99.724391,[68 56] ; [539  56],[104.68428373  19.31571627] ; [502.31571627  92.68428373],1
d3,1,0.0,37.787654,[61 64] ; [453 142],[89.23611111 35.76388889] ; [424.76388889 170.23611111],1
d2,1,0.0,33.947048,[34 92] ; [330 264],[63.7 62.3] ; [300.3 293.7],1
a4,1,0.0,29.316892,[31 93] ; [307 287],[58.37325905 65.62674095] ; [279.62674095 314.37325905],1
a3,1,1e-06,23.360114,[69 56] ; [453 140],[90.87743733 34.12256267] ; [431.12256267 161.87743733],1
a5,1,5e-06,20.829889,[76 49] ; [475 120],[95.65972222 29.34027778] ; [455.34027778 139.65972222],1
u1,1,5e-06,20.695507,[  7 119] ; [140 455],[ 25.68932039 100.31067961] ; [121.31067961 473.68932039],1
a2,1,8e-06,19.946599,[ 13 113] ; [176 419],[33.02912621 92.97087379] ; [155.97087379 439.02912621],1
p4,1,0.000159,14.257242,[55 66] ; [378 214],[73.48246844 47.51753156] ; [359.51753156 232.48246844],1
p2,1,0.000448,12.321865,[91 33] ; [509  82],[104.05594406  19.94405594] ; [495.94405594  95.05594406],1
s8,1,0.001035,10.763912,[41 84] ; [289 302],[57.61173184 67.38826816] ; [272.38826816 318.61173184],0
n4,1,0.009397,6.745825,[87 38] ; [476 118],[97.87899861 27.12100139] ; [465.12100139 128.87899861],0
p1,1,0.009648,6.698849,[ 17 107] ; [ 40 550],[  9.89915966 114.10084034] ; [ 47.10084034 542.89915966],0
s6,1,0.014649,5.958247,[73 49] ; [415 169],[84.3286119 37.6713881] ; [403.6713881 180.3286119],0
n5,1,0.040004,4.217719,[83 41] ; [448 143],[92.08951049 31.91048951] ; [438.91048951 152.08951049],0
p9,1,0.040417,4.200281,[95 28] ; [496  89],[102.67372881  20.32627119] ; [488.32627119  96.67372881],0
a7,1,0.042147,4.129303,[84 41] ; [451 143],[93.01112656 31.98887344] ; [441.98887344 152.01112656],0
p3,1,0.056542,3.636006,[52 72] ; [304 288],[61.65363128 62.34636872] ; [294.34636872 297.65363128],0
s7,1,0.081675,3.031256,[51 67] ; [295 272],[59.60291971 58.39708029] ; [286.39708029 280.60291971],0
p10,1,0.107081,2.596784,[92 29] ; [484 104],[98.30183357 22.69816643] ; [477.69816643 110.30183357],0
s1,1,0.108924,2.569771,[  7 114] ; [ 17 571],[  4.09590973 116.90409027] ; [ 19.90409027 568.09590973],0
s2,1,0.13598,2.222872,[56 66] ; [314 275],[63.48804501 58.51195499] ; [306.51195499 282.48804501],0
p7,1,0.145395,2.119913,[72 49] ; [384 194],[78.93562232 42.06437768] ; [377.06437768 200.93562232],0
v2,1,0.173652,1.851131,[65 54] ; [349 220],[71.60755814 47.39244186] ; [342.39244186 226.60755814],0
v1,1,0.189986,1.717727,[63 61] ; [332 248],[69.57386364 54.42613636] ; [325.42613636 254.57386364],0
s5,1,0.195942,1.672368,[35 83] ; [206 368],[41.09537572 76.90462428] ; [199.90462428 374.09537572],0
n6,1,0.204524,1.609771,[100  25] ; [500  91],[104.74860335  20.25139665] ; [495.25139665  95.74860335],0
n2,1,0.221499,1.494634,[19  4] ; [87 37],[16.58503401  6.41496599] ; [89.41496599 34.58503401],0
p11,1,0.270591,1.213749,[105  21] ; [470 125],[100.48543689  25.51456311] ; [474.51456311 120.48543689],0
p8,1,0.281703,1.158856,[60 63] ; [316 268],[65.41442716 57.58557284] ; [310.58557284 273.41442716],0
b1,1,0.329194,0.952066,[52 74] ; [218 377],[47.18446602 78.81553398] ; [222.81553398 372.18446602],0
b5,1,0.338254,0.917036,[70 56] ; [358 237],[74.7961165 51.2038835] ; [353.2038835 241.7961165],0
b2,1,0.386724,0.749219,[32 43] ; [134 225],[28.68663594 46.31336406] ; [137.31336406 221.68663594],0
b3,1,0.386724,0.749219,[32 43] ; [134 225],[28.68663594 46.31336406] ; [137.31336406 221.68663594],0
s3,1,0.456812,0.553694,[74 48] ; [334 252],[70.30508475 51.69491525] ; [337.69491525 248.30508475],0
a6,1,0.459248,0.547726,[84 41] ; [419 175],[87.44784423 37.55215577] ; [415.55215577 178.44784423],0
u4,1,0.530334,0.393752,[  2 124] ; [ 15 580],[  2.97087379 123.02912621] ; [ 14.02912621 580.97087379],0
p6,1,0.577988,0.309499,[42 80] ; [217 368],[44.69306931 77.30693069] ; [214.30693069 370.69306931],0
v4,1,0.65276,0.202438,[120   5] ; [574  19],[120.82172702   4.17827298] ; [573.17827298  19.82172702],0
r4,1,0.677353,0.173121,[122   4] ; [580  15],[122.67961165   3.32038835] ; [579.32038835  15.67961165],0
r2,1,0.6863,0.163121,[122   4] ; [576  15],[122.66108787   3.33891213] ; [575.33891213  15.66108787],0
v3,1,0.688931,0.160245,[49 74] ; [237 330],[50.9826087 72.0173913] ; [235.0173913 331.9826087],0
p12,1,0.730305,0.118832,[ 11 112] ; [ 47 540],[ 10.04788732 112.95211268] ; [ 47.95211268 539.04788732],0
a8,1,0.750557,0.101064,[ 16 101] ; [ 79 454],[17.1 99.9] ; [ 77.9 455.1],0
n3,1,0.83752,0.042052,[16  6] ; [92 31],[16.3862069  5.6137931] ; [91.6137931 31.3862069],0
u2,1,0.853859,0.033928,[34 22] ; [83 57],[33.42857143 22.57142857] ; [83.57142857 56.42857143],0
u3,1,0.861219,0.030563,[35 21] ; [90 51],[35.53299492 20.46700508] ; [89.46700508 51.53299492],0
p5,1,0.867584,0.027798,[ 14 109] ; [ 64 525],[ 13.4747191 109.5252809] ; [ 64.5252809 524.4747191],0
n1,1,0.878489,0.023374,[ 8 14] ; [43 81],[ 7.68493151 14.31506849] ; [43.31506849 80.68493151],0
a1,1,0.90512,0.014208,[  5 121] ; [ 25 570],[  5.24271845 120.75728155] ; [ 24.75728155 570.24271845],0
b4,1,0.964597,0.00197,[73 53] ; [346 249],[73.22330097 52.77669903] ; [345.77669903 249.22330097],0
s4,1,0.986674,0.000279,[ 20 104] ; [ 94 491],[ 19.93794076 104.06205924] ; [ 94.06205924 490.93794076],0
