Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7.9e-05,15.580268,[64 94] ; [32 11],[75.46268657 82.53731343] ; [20.53731343 22.46268657],1
d2,1,0.248089,1.334035,[89 76] ; [31 18],[92.52336449 72.47663551] ; [27.47663551 21.52336449],0
p8,1,0.261444,1.261095,[124  39] ; [41  8],[126.86320755  36.13679245] ; [38.13679245 10.86320755],0
p5,1,0.270223,1.215615,[ 43 122] ; [ 9 40],[ 40.09345794 124.90654206] ; [11.90654206 37.09345794],0
p7,1,0.318266,0.996059,[141  22] ; [45  4],[143.00943396  19.99056604] ; [42.99056604  6.00943396],0
p9,1,0.324213,0.971877,[154  10] ; [44  5],[152.45070423  11.54929577] ; [45.54929577  3.45070423],0
r3,1,0.347944,0.880939,[161   3] ; [46  2],[160.13207547   3.86792453] ; [46.86792453  1.13207547],0
b4,1,0.350597,0.871294,[92 73] ; [31 18],[94.8364486 70.1635514] ; [28.1635514 20.8364486],0
r4,1,0.408415,0.683409,[154  11] ; [44  5],[152.6635514  12.3364486] ; [45.3364486  3.6635514],0
p2,1,0.427191,0.630448,[151  14] ; [43  6],[149.57943925  15.42056075] ; [44.42056075  4.57943925],0
a4,1,0.442984,0.588541,[84 81] ; [28 21],[86.35514019 78.64485981] ; [25.64485981 23.35514019],0
u3,1,0.446931,0.578423,[22 10] ; [8 6],[20.86956522 11.13043478] ; [9.13043478 4.86956522],0
u4,1,0.475624,0.508881,[  7 158] ; [ 1 48],[  6.1682243 158.8317757] ; [ 1.8317757 47.1682243],0
s1,1,0.53716,0.380828,[  4 161] ; [ 2 47],[  4.62616822 160.37383178] ; [ 1.37383178 47.62616822],0
p4,1,0.578401,0.308827,[147  18] ; [45  4],[148.03738318  16.96261682] ; [43.96261682  5.03738318],0
n2,1,0.6247,0.239316,[18  7] ; [8 2],[18.57142857  6.42857143] ; [7.42857143 2.57142857],0
a2,1,0.6679,0.184068,[ 49 116] ; [13 36],[ 47.80373832 117.19626168] ; [14.19626168 34.80373832],0
p1,1,0.67693,0.173602,[ 26 138] ; [ 9 40],[ 26.94835681 137.05164319] ; [ 8.05164319 40.94835681],0
p12,1,0.703091,0.145277,[ 27 136] ; [ 7 42],[ 26.14150943 136.85849057] ; [ 7.85849057 41.14150943],0
a5,1,0.725572,0.123217,[135  30] ; [39 10],[134.1588785  30.8411215] ; [39.8411215  9.1588785],0
u1,1,0.744555,0.106164,[ 40 125] ; [13 36],[ 40.86448598 124.13551402] ; [12.13551402 36.86448598],0
n1,1,0.74753,0.103618,[11 14] ; [5 5],[11.42857143 13.57142857] ; [4.57142857 5.42857143],0
r1,1,0.765392,0.089047,[135  30] ; [41  8],[135.70093458  29.29906542] ; [40.29906542  8.70093458],0
s8,1,0.80265,0.06246,[97 67] ; [28 21],[96.24413146 67.75586854] ; [28.75586854 20.24413146],0
b1,1,0.849157,0.036174,[80 85] ; [23 26],[79.41588785 85.58411215] ; [23.58411215 25.41588785],0
p10,1,0.868503,0.02741,[145  18] ; [44  5],[145.31603774  17.68396226] ; [43.68396226  5.31603774],0
d5,1,0.936792,0.006289,[138  26] ; [41  8],[137.82159624  26.17840376] ; [41.17840376  7.82159624],0
v4,1,0.95455,0.003248,[157   7] ; [47  2],[157.07042254   6.92957746] ; [46.92957746  2.07042254],0
a6,1,0.971442,0.001282,[110  54] ; [33 16],[110.10328638  53.89671362] ; [32.89671362 16.10328638],0
b5,1,0.995121,3.7e-05,[91 74] ; [27 22],[90.98130841 74.01869159] ; [27.01869159 21.98130841],0
