Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.00598,7.556253,[8 6] ; [ 4 22],[4.2 9.8] ; [ 7.8 18.2],0
s8,1,0.050304,3.831293,[8 8] ; [ 6 22],[ 5.09090909 10.90909091] ; [ 8.90909091 19.09090909],0
v3,1,0.063574,3.441592,[7 9] ; [ 5 23],[ 4.36363636 11.63636364] ; [ 7.63636364 20.36363636],0
d5,1,0.066359,3.370855,[13  3] ; [15 13],[10.18181818  5.81818182] ; [17.81818182 10.18181818],0
n3,1,0.085192,2.962963,[2 4] ; [7 2],[3.6 2.4] ; [5.4 3.6],0
n2,1,0.085192,2.962963,[2 4] ; [7 2],[3.6 2.4] ; [5.4 3.6],0
s1,1,0.092036,2.838393,[ 3 13] ; [ 1 27],[ 1.45454545 14.54545455] ; [ 2.54545455 25.45454545],0
a6,1,0.104698,2.632479,[ 4 12] ; [14 14],[6.54545455 9.45454545] ; [11.45454545 16.54545455],0
n1,1,0.132026,2.268519,[1 5] ; [5 4],[2.4 3.6] ; [3.6 5.4],0
u3,1,0.136422,2.217857,[4 4] ; [ 3 12],[2.43478261 5.56521739] ; [ 4.56521739 10.43478261],0
a5,1,0.138069,2.199349,[10  6] ; [11 17],[7.63636364 8.36363636] ; [13.36363636 14.63636364],0
s5,1,0.179603,1.800907,[ 5 11] ; [ 4 24],[ 3.27272727 12.72727273] ; [ 5.72727273 22.27272727],0
p6,1,0.200359,1.639759,[ 5 11] ; [ 4 23],[ 3.34883721 12.65116279] ; [ 5.65116279 21.34883721],0
p5,1,0.21266,1.553227,[ 4 12] ; [ 3 25],[ 2.54545455 13.45454545] ; [ 4.45454545 23.54545455],0
r4,1,0.249537,1.325893,[ 6 10] ; [ 6 22],[ 4.36363636 11.63636364] ; [ 7.63636364 20.36363636],0
r3,1,0.30276,1.061996,[13  3] ; [18  9],[11.53488372  4.46511628] ; [19.46511628  7.53488372],0
s6,1,0.304559,1.054126,[10  6] ; [13 15],[8.36363636 7.63636364] ; [14.63636364 13.36363636],0
p11,1,0.306891,1.044007,[9 7] ; [20  8],[10.54545455  5.45454545] ; [18.45454545  9.54545455],0
n5,1,0.307841,1.039916,[11  5] ; [23  5],[12.36363636  3.63636364] ; [21.63636364  6.36363636],0
d4,1,0.336219,0.924795,[12  4] ; [17 11],[10.54545455  5.45454545] ; [18.45454545  9.54545455],0
v4,1,0.392225,0.732032,[7 9] ; [16 12],[8.36363636 7.63636364] ; [14.63636364 13.36363636],0
b4,1,0.446867,0.578587,[11  5] ; [16 12],[9.81818182 6.18181818] ; [17.18181818 10.81818182],0
p2,1,0.462941,0.538776,[12  4] ; [18 10],[10.90909091  5.09090909] ; [19.09090909  8.90909091],0
a4,1,0.469221,0.52381,[ 5 11] ; [ 6 22],[ 4. 12.] ; [ 7. 21.],0
p10,1,0.482096,0.494118,[10  5] ; [15 12],[8.92857143 6.07142857] ; [16.07142857 10.92857143],0
p9,1,0.494525,0.466667,[9 6] ; [19  8],[10.  5.] ; [18.  9.],0
v1,1,0.540751,0.37415,[ 6 10] ; [ 8 20],[ 5.09090909 10.90909091] ; [ 8.90909091 19.09090909],0
p1,1,0.552098,0.353571,[ 2 14] ; [ 2 26],[ 1.45454545 14.54545455] ; [ 2.54545455 25.45454545],0
a1,1,0.552098,0.353571,[ 2 14] ; [ 2 26],[ 1.45454545 14.54545455] ; [ 2.54545455 25.45454545],0
n6,1,0.561484,0.337142,[10  5] ; [21  7],[10.81395349  4.18604651] ; [20.18604651  7.81395349],0
p12,1,0.620236,0.245536,[ 1 15] ; [ 3 25],[ 1.45454545 14.54545455] ; [ 2.54545455 25.45454545],0
s4,1,0.634153,0.226471,[ 3 13] ; [ 7 21],[ 3.63636364 12.36363636] ; [ 6.36363636 21.63636364],0
d1,1,0.654301,0.200521,[ 5 11] ; [ 7 21],[ 4.36363636 11.63636364] ; [ 7.63636364 20.36363636],0
a3,1,0.665956,0.186369,[8 7] ; [13 15],[7.3255814 7.6744186] ; [13.6744186 14.3255814],0
u1,1,0.681567,0.168367,[ 1 15] ; [ 1 27],[ 0.72727273 15.27272727] ; [ 1.27272727 26.72727273],0
p4,1,0.689691,0.15942,[9 7] ; [14 14],[8.36363636 7.63636364] ; [14.63636364 13.36363636],0
d2,1,0.718381,0.130049,[ 6 10] ; [ 9 19],[ 5.45454545 10.54545455] ; [ 9.54545455 18.45454545],0
p8,1,0.718381,0.130049,[ 6 10] ; [ 9 19],[ 5.45454545 10.54545455] ; [ 9.54545455 18.45454545],0
s2,1,0.745903,0.105006,[ 5 10] ; [ 8 20],[ 4.53488372 10.46511628] ; [ 8.46511628 19.53488372],0
a8,1,0.747203,0.103896,[ 3 12] ; [ 4 21],[ 2.625 12.375] ; [ 4.375 20.625],0
b5,1,0.819524,0.052056,[8 8] ; [15 13],[8.36363636 7.63636364] ; [14.63636364 13.36363636],0
p7,1,0.819524,0.052056,[8 8] ; [13 15],[7.63636364 8.36363636] ; [13.36363636 14.63636364],0
u2,1,0.878854,0.023232,[4 4] ; [8 7],[4.17391304 3.82608696] ; [7.82608696 7.17391304],0
p3,1,0.90571,0.014031,[ 6 10] ; [10 18],[ 5.81818182 10.18181818] ; [10.18181818 17.81818182],0
v2,1,0.906523,0.013789,[8 8] ; [13 14],[7.81395349 8.18604651] ; [13.18604651 13.81395349],0
d3,1,0.906842,0.013694,[ 6 10] ; [11 17],[6.18181818 9.81818182] ; [10.81818182 17.18181818],0
b3,1,0.918931,0.010359,[4 8] ; [ 6 13],[3.87096774 8.12903226] ; [ 6.12903226 12.87096774],0
b2,1,0.918931,0.010359,[4 8] ; [ 6 13],[3.87096774 8.12903226] ; [ 6.12903226 12.87096774],0
a7,1,0.954133,0.003308,[7 9] ; [12 16],[6.90909091 9.09090909] ; [12.09090909 15.90909091],0
s3,1,1.0,0.0,[ 5 10] ; [ 9 18],[ 5. 10.] ; [ 9. 18.],0
b1,1,1.0,0.0,[8 8] ; [14 14],[8. 8.] ; [14. 14.],0
