Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0121,6.296204,[6 2] ; [11 28],[2.89361702 5.10638298] ; [14.10638298 24.89361702],0
p6,1,0.019313,5.472973,[4 4] ; [ 5 32],[1.6 6.4] ; [ 7.4 29.6],0
p3,1,0.026348,4.933004,[5 3] ; [ 9 30],[2.38297872 5.61702128] ; [11.61702128 27.38297872],0
a6,1,0.044449,4.039442,[7 1] ; [19 20],[4.42553191 3.57446809] ; [21.57446809 17.42553191],0
p2,1,0.066725,3.361805,[6 2] ; [15 23],[3.65217391 4.34782609] ; [17.34782609 20.65217391],0
d2,1,0.066725,3.361805,[6 2] ; [15 23],[3.65217391 4.34782609] ; [17.34782609 20.65217391],0
d4,1,0.07725,3.121837,[7 1] ; [21 18],[4.76595745 3.23404255] ; [23.23404255 15.76595745],0
s3,1,0.136189,2.220499,[5 3] ; [13 25],[3.13043478 4.86956522] ; [14.86956522 23.13043478],0
p5,1,0.157726,1.995892,[2 6] ; [ 3 35],[0.86956522 7.13043478] ; [ 4.13043478 33.86956522],0
p8,1,0.159456,1.979374,[3 5] ; [ 6 32],[1.56521739 6.43478261] ; [ 7.43478261 30.56521739],0
d3,1,0.162513,1.950688,[5 3] ; [14 25],[3.23404255 4.76595745] ; [15.76595745 23.23404255],0
b1,1,0.174757,1.841655,[6 2] ; [19 20],[4.25531915 3.74468085] ; [20.74468085 18.25531915],0
s6,1,0.177339,1.81978,[4 3] ; [12 27],[2.43478261 4.56521739] ; [13.56521739 25.43478261],0
a3,1,0.196962,1.664762,[6 2] ; [19 19],[4.34782609 3.65217391] ; [20.65217391 17.34782609],0
a5,1,0.27031,1.215171,[6 2] ; [21 18],[4.59574468 3.40425532] ; [22.40425532 16.59574468],0
d5,1,0.27031,1.215171,[6 2] ; [21 18],[4.59574468 3.40425532] ; [22.40425532 16.59574468],0
d1,1,0.295727,1.093362,[4 4] ; [12 27],[2.72340426 5.27659574] ; [13.27659574 25.72340426],0
r4,1,0.30127,1.068562,[3 5] ; [ 8 31],[1.87234043 6.12765957] ; [ 9.12765957 29.87234043],0
u3,1,0.334405,0.931765,[1 1] ; [ 4 16],[0.45454545 1.54545455] ; [ 4.54545455 15.45454545],0
p12,1,0.366244,0.816367,[1 6] ; [ 2 37],[0.45652174 6.54347826] ; [ 2.54347826 36.45652174],0
p4,1,0.371484,0.798693,[4 4] ; [13 26],[2.89361702 5.10638298] ; [14.10638298 24.89361702],0
p1,1,0.378098,0.776877,[2 6] ; [ 5 34],[1.19148936 6.80851064] ; [ 5.80851064 33.19148936],0
b4,1,0.395665,0.721461,[6 2] ; [23 16],[4.93617021 3.06382979] ; [24.06382979 14.93617021],0
s2,1,0.418609,0.654218,[3 5] ; [ 9 29],[2.08695652 5.91304348] ; [ 9.91304348 28.08695652],0
p11,1,0.477489,0.504593,[5 3] ; [19 20],[4.08510638 3.91489362] ; [19.91489362 19.08510638],0
b5,1,0.477489,0.504593,[3 5] ; [20 19],[3.91489362 4.08510638] ; [19.08510638 19.91489362],0
n6,1,0.491556,0.473119,[6 2] ; [23 14],[5.15555556 2.84444444] ; [23.84444444 13.15555556],0
v3,1,0.505499,0.443373,[1 7] ; [ 9 30],[1.70212766 6.29787234] ; [ 8.29787234 30.70212766],0
s7,1,0.561524,0.337072,[2 5] ; [ 7 30],[1.43181818 5.56818182] ; [ 7.56818182 29.43181818],0
p10,1,0.566551,0.328487,[5 3] ; [19 18],[4.26666667 3.73333333] ; [19.73333333 17.26666667],0
v1,1,0.600516,0.274219,[3 5] ; [11 28],[2.38297872 5.61702128] ; [11.61702128 27.38297872],0
r2,1,0.610534,0.259398,[5 3] ; [20 18],[4.34782609 3.65217391] ; [20.65217391 17.34782609],0
p9,1,0.662889,0.190034,[5 3] ; [20 17],[4.44444444 3.55555556] ; [20.55555556 16.44444444],0
a8,1,0.666763,0.185411,[1 7] ; [ 7 30],[1.42222222 6.57777778] ; [ 6.57777778 30.42222222],0
r3,1,0.707447,0.14084,[5 3] ; [21 17],[4.52173913 3.47826087] ; [21.47826087 16.52173913],0
a7,1,0.739735,0.11036,[4 4] ; [17 22],[3.57446809 4.42553191] ; [17.42553191 21.57446809],0
v2,1,0.745405,0.105433,[3 5] ; [12 26],[2.60869565 5.39130435] ; [12.39130435 25.60869565],0
p7,1,0.82077,0.051327,[3 5] ; [13 26],[2.72340426 5.27659574] ; [13.27659574 25.72340426],0
a1,1,0.83464,0.043578,[1 7] ; [ 6 33],[1.19148936 6.80851064] ; [ 5.80851064 33.19148936],0
n4,1,0.83464,0.043578,[7 1] ; [33  6],[6.80851064 1.19148936] ; [33.19148936  5.80851064],0
b3,1,0.862667,0.029922,[2 5] ; [ 8 17],[2.1875 4.8125] ; [ 7.8125 17.1875],0
b2,1,0.862667,0.029922,[2 5] ; [ 8 17],[2.1875 4.8125] ; [ 7.8125 17.1875],0
s8,1,0.906841,0.013695,[2 6] ; [ 9 30],[1.87234043 6.12765957] ; [ 9.12765957 29.87234043],0
a4,1,0.938598,0.005934,[2 6] ; [10 28],[2.08695652 5.91304348] ; [ 9.91304348 28.08695652],0
s4,1,0.980258,0.000612,[1 7] ; [ 5 34],[1.0212766 6.9787234] ; [ 4.9787234 34.0212766],0
