Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.002434,9.189401,[26  6] ; [5 9],[21.56521739 10.43478261] ; [9.43478261 4.56521739],0
s7,1,0.033345,4.527962,[22  7] ; [6 8],[18.88372093 10.11627907] ; [9.11627907 4.88372093],0
s8,1,0.042082,4.131892,[19 12] ; [ 4 10],[15.84444444 15.15555556] ; [7.15555556 6.84444444],0
s2,1,0.054529,3.696429,[19 13] ; [ 4 10],[16. 16.] ; [7. 7.],0
d4,1,0.067818,3.335049,[28  4] ; [9 5],[25.73913043  6.26086957] ; [11.26086957  2.73913043],0
b1,1,0.097782,2.741355,[10 22] ; [8 6],[12.52173913 19.47826087] ; [5.47826087 8.52173913],0
v1,1,0.098508,2.729529,[18 13] ; [4 9],[15.5 15.5] ; [6.5 6.5],0
v4,1,0.128047,2.316028,[30  2] ; [11  3],[28.52173913  3.47826087] ; [12.47826087  1.52173913],0
n6,1,0.138875,2.19038,[29  2] ; [11  3],[27.55555556  3.44444444] ; [12.44444444  1.55555556],0
n2,1,0.20686,1.593266,[8 3] ; [1 2],[7.07142857 3.92857143] ; [1.92857143 1.07142857],0
p1,1,0.214552,1.540445,[ 6 26] ; [5 9],[ 7.65217391 24.34782609] ; [ 3.34782609 10.65217391],0
d1,1,0.216244,1.529121,[20 12] ; [6 8],[18.08695652 13.91304348] ; [7.91304348 6.08695652],0
a3,1,0.225845,1.466837,[24  8] ; [8 6],[22.26086957  9.73913043] ; [9.73913043 4.26086957],0
s5,1,0.22654,1.462455,[17 12] ; [5 8],[15.19047619 13.80952381] ; [6.80952381 6.19047619],0
p8,1,0.252709,1.308267,[23  8] ; [8 6],[21.35555556  9.64444444] ; [9.64444444 4.35555556],0
s3,1,0.317731,0.998264,[21 11] ; [7 7],[19.47826087 12.52173913] ; [8.52173913 5.47826087],0
d5,1,0.325331,0.967393,[25  7] ; [9 5],[23.65217391  8.34782609] ; [10.34782609  3.65217391],0
s6,1,0.359397,0.84,[26  4] ; [9 3],[25.  5.] ; [10.  2.],0
p4,1,0.41757,0.657143,[24  8] ; [12  2],[25.04347826  6.95652174] ; [10.95652174  3.04347826],0
b4,1,0.435797,0.607324,[19 13] ; [10  4],[20.17391304 11.82608696] ; [8.82608696 5.17391304],0
a2,1,0.550487,0.356446,[ 7 25] ; [ 2 12],[ 6.26086957 25.73913043] ; [ 2.73913043 11.26086957],0
v2,1,0.558527,0.342262,[12 20] ; [ 4 10],[11.13043478 20.86956522] ; [4.86956522 9.13043478],0
s1,1,0.591182,0.288502,[ 4 28] ; [ 1 13],[ 3.47826087 28.52173913] ; [ 1.52173913 12.47826087],0
r1,1,0.606741,0.264947,[23  9] ; [9 5],[22.26086957  9.73913043] ; [9.73913043 4.26086957],0
a5,1,0.606741,0.264947,[23  9] ; [9 5],[22.26086957  9.73913043] ; [9.73913043 4.26086957],0
u3,1,0.639994,0.21875,[5 3] ; [3 3],[4.57142857 3.42857143] ; [3.42857143 2.57142857],0
r2,1,0.648834,0.207373,[28  3] ; [12  2],[27.55555556  3.44444444] ; [12.44444444  1.55555556],0
a4,1,0.699234,0.14927,[11 21] ; [ 4 10],[10.43478261 21.56521739] ; [4.56521739 9.43478261],0
n1,1,0.706879,0.141414,[6 5] ; [2 1],[6.28571429 4.71428571] ; [1.71428571 1.28571429],0
p3,1,0.799633,0.064426,[24  8] ; [10  4],[23.65217391  8.34782609] ; [10.34782609  3.65217391],0
d2,1,0.801251,0.063367,[17 15] ; [8 6],[17.39130435 14.60869565] ; [7.60869565 6.39130435],0
b2,1,0.811235,0.057041,[10 12] ; [5 5],[10.3125 11.6875] ; [4.6875 5.3125],0
b3,1,0.811235,0.057041,[10 12] ; [5 5],[10.3125 11.6875] ; [4.6875 5.3125],0
p11,1,0.833108,0.044402,[26  6] ; [11  3],[25.73913043  6.26086957] ; [11.26086957  2.73913043],0
r4,1,0.833108,0.044402,[26  6] ; [11  3],[25.73913043  6.26086957] ; [11.26086957  2.73913043],0
b5,1,0.845211,0.038116,[17 15] ; [7 7],[16.69565217 15.30434783] ; [7.30434783 6.69565217],0
p2,1,0.857327,0.03232,[29  3] ; [12  1],[29.15555556  2.84444444] ; [11.84444444  1.15555556],0
n4,1,0.868573,0.027381,[28  4] ; [12  2],[27.82608696  4.17391304] ; [12.17391304  1.82608696],0
r3,1,0.868573,0.027381,[28  4] ; [12  2],[27.82608696  4.17391304] ; [12.17391304  1.82608696],0
p12,1,0.872092,0.025922,[ 6 25] ; [ 3 11],[ 6.2 24.8] ; [ 2.8 11.2],0
p7,1,0.894876,0.01746,[22  8] ; [10  4],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
p10,1,0.899494,0.015952,[27  4] ; [12  2],[26.86666667  4.13333333] ; [12.13333333  1.86666667],0
s4,1,0.907366,0.01354,[ 5 27] ; [ 2 12],[ 4.86956522 27.13043478] ; [ 2.13043478 11.86956522],0
n3,1,0.92265,0.009428,[7 4] ; [2 1],[7.07142857 3.92857143] ; [1.92857143 1.07142857],0
a6,1,0.930072,0.007701,[21 11] ; [9 5],[20.86956522 11.13043478] ; [9.13043478 4.86956522],0
p6,1,0.951895,0.003639,[17 14] ; [7 6],[16.90909091 14.09090909] ; [7.09090909 5.90909091],0
u2,1,1.0,0.0,[4 4] ; [3 3],[4. 4.] ; [3. 3.],0
