Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,109.086249,[ 63 199] ; [118  36],[113.99519231 148.00480769] ; [67.00480769 86.99519231],1
s6,1,0.0,59.106986,[133 140] ; [138  23],[170.46774194 102.53225806] ; [100.53225806  60.46774194],1
s2,1,0.0,57.935338,[ 96 175] ; [118  43],[134.24537037 136.75462963] ; [79.75462963 81.24537037],1
s3,1,0.0,28.544059,[123 148] ; [115  45],[149.64733179 121.35266821] ; [88.35266821 71.64733179],1
d2,1,1.6e-05,18.611506,[110 161] ; [101  62],[131.75345622 139.24654378] ; [79.24654378 83.75345622],1
p10,1,6.9e-05,15.849123,[179  92] ; [134  26],[196.80510441  74.19489559] ; [116.19489559  43.80510441],1
u1,1,9.4e-05,15.251242,[ 36 238] ; [ 46 117],[ 51.41418764 222.58581236] ; [ 30.58581236 132.41418764],1
s5,1,0.000389,12.582102,[ 58 208] ; [58 95],[ 73.64200477 192.35799523] ; [ 42.35799523 110.64200477],1
a5,1,0.000572,11.864688,[168 106] ; [126  37],[184.33867277  89.66132723] ; [109.66132723  53.33867277],1
p9,1,0.000689,11.51857,[195  75] ; [139  22],[209.23433875  60.76566125] ; [124.76566125  36.23433875],1
d5,1,0.000791,11.262111,[202  70] ; [143  20],[215.72413793  56.27586207] ; [129.27586207  33.72413793],1
v3,1,0.001529,10.043912,[ 74 190] ; [65 85],[ 88.63768116 175.36231884] ; [50.36231884 99.63768116],0
a2,1,0.002603,9.066457,[ 54 220] ; [ 53 110],[ 67.08924485 206.91075515] ; [ 39.91075515 123.08924485],0
u3,1,0.002774,8.950567,[49 44] ; [30  7],[56.51538462 36.48461538] ; [22.48461538 14.51538462],0
b5,1,0.002787,8.941955,[163 111] ; [120  43],[177.4416476  96.5583524] ; [105.5583524  57.4416476],0
n4,1,0.002837,8.909219,[181  93] ; [128  33],[194.63448276  79.36551724] ; [114.36551724  46.63448276],0
v1,1,0.002976,8.822404,[110 159] ; [85 67],[124.59619952 144.40380048] ; [70.40380048 81.59619952],0
p3,1,0.003237,8.668646,[ 81 192] ; [71 92],[ 95.17431193 177.82568807] ; [ 56.82568807 106.17431193],0
p4,1,0.003424,8.566786,[106 166] ; [87 76],[120.68045977 151.31954023] ; [72.31954023 90.68045977],0
p6,1,0.005953,7.564375,[ 50 219] ; [ 49 114],[ 61.64583333 207.35416667] ; [ 37.35416667 125.64583333],0
v2,1,0.00688,7.303952,[126 136] ; [94 58],[139.22705314 122.77294686] ; [80.77294686 71.22705314],0
d1,1,0.010033,6.629002,[135 139] ; [101  62],[147.97254005 126.02745995] ; [88.02745995 74.97254005],0
a3,1,0.012065,6.301285,[180  93] ; [126  37],[191.60091743  81.39908257] ; [114.39908257  48.60091743],0
u2,1,0.016167,5.784624,[47 44] ; [27  9],[53.02362205 37.97637795] ; [20.97637795 15.02362205],0
r1,1,0.017097,5.686427,[198  75] ; [133  28],[208.20967742  64.79032258] ; [122.79032258  38.20967742],0
r4,1,0.017444,5.651127,[235  39] ; [152  11],[242.64988558  31.35011442] ; [144.35011442  18.64988558],0
u4,1,0.026053,4.952527,[  2 272] ; [  6 157],[  5.01601831 268.98398169] ; [  2.98398169 160.01601831],0
a4,1,0.029085,4.762549,[113 160] ; [85 78],[123.97706422 149.02293578] ; [74.02293578 88.97706422],0
p12,1,0.029587,4.733114,[  9 264] ; [ 13 149],[ 13.80689655 259.19310345] ; [  8.19310345 153.80689655],0
v4,1,0.039569,4.236261,[247  24] ; [157   6],[252.26728111  18.73271889] ; [151.73271889  11.26728111],0
p7,1,0.060197,3.531939,[105 163] ; [78 83],[114.32167832 153.67832168] ; [68.67832168 92.32167832],0
n6,1,0.078999,3.085372,[210  63] ; [136  26],[217.14482759  55.85517241] ; [128.85517241  33.14482759],0
n5,1,0.081345,3.037828,[172 100] ; [115  46],[180.28637413  91.71362587] ; [106.71362587  54.28637413],0
a8,1,0.082911,3.006895,[ 27 229] ; [ 24 121],[ 32.55860349 223.44139651] ; [ 18.44139651 126.55860349],0
p1,1,0.087783,2.914559,[ 10 263] ; [ 12 151],[ 13.77522936 259.22477064] ; [  8.22477064 154.77522936],0
r2,1,0.160449,1.969988,[250  21] ; [155   7],[253.47575058  17.52424942] ; [151.52424942  10.47575058],0
n1,1,0.202113,1.627042,[29 63] ; [18 24],[32.26865672 59.73134328] ; [14.73134328 27.26865672],0
b1,1,0.277878,1.17744,[100 174] ; [68 95],[105.33638444 168.66361556] ; [ 62.66361556 100.33638444],0
s4,1,0.278566,1.174074,[ 41 230] ; [ 31 131],[ 45.06235566 225.93764434] ; [ 26.93764434 135.06235566],0
b2,1,0.418721,0.653901,[51 94] ; [48 72],[54.16981132 90.83018868] ; [44.83018868 75.16981132],0
b3,1,0.418721,0.653901,[51 94] ; [48 72],[54.16981132 90.83018868] ; [44.83018868 75.16981132],0
a1,1,0.522091,0.40976,[ 10 264] ; [  8 155],[ 11.28604119 262.71395881] ; [  6.71395881 156.28604119],0
