Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,53.04458,[ 4 35] ; [46  7],[21.19565217 17.80434783] ; [28.80434783 24.19565217],1
d4,1,0.0,26.866623,[21 18] ; [52  1],[30.94565217  8.05434783] ; [42.05434783 10.94565217],1
a4,1,2e-06,22.518916,[ 8 31] ; [38 16],[19.29032258 19.70967742] ; [26.70967742 27.29032258],1
u1,1,7e-06,20.207511,[ 1 38] ; [24 30],[10.48387097 28.51612903] ; [14.51612903 39.48387097],1
a2,1,1.6e-05,18.627522,[ 2 37] ; [25 29],[11.32258065 27.67741935] ; [15.67741935 38.32258065],1
d3,1,2.6e-05,17.696613,[19 20] ; [47  6],[27.97826087 11.02173913] ; [38.02173913 14.97826087],1
a3,1,0.000412,12.477342,[22 17] ; [47  6],[29.25  9.75] ; [39.75 13.25],1
a5,1,0.001992,9.556527,[21 18] ; [45  9],[27.67741935 11.32258065] ; [38.32258065 15.67741935],0
p6,1,0.003134,8.72766,[10 28] ; [31 23],[16.93478261 21.06521739] ; [24.06521739 29.93478261],0
a6,1,0.007403,7.1725,[18 21] ; [39 14],[24.16304348 14.83695652] ; [32.83695652 20.16304348],0
s3,1,0.008082,7.0153,[21 18] ; [43 11],[26.83870968 12.16129032] ; [37.16129032 16.83870968],0
b4,1,0.047908,3.913215,[18 21] ; [36 18],[22.64516129 16.35483871] ; [31.35483871 22.64516129],0
s8,1,0.060799,3.515448,[20 19] ; [38 16],[24.32258065 14.67741935] ; [33.67741935 20.32258065],0
n1,1,0.087655,2.916925,[ 6 10] ; [15  8],[8.61538462 7.38461538] ; [12.38461538 10.61538462],0
r1,1,0.107959,2.583854,[29  9] ; [48  6],[31.80434783  6.19565217] ; [45.19565217  8.80434783],0
p3,1,0.109165,2.566274,[13 26] ; [27 27],[16.77419355 22.22580645] ; [23.22580645 30.77419355],0
n6,1,0.119413,2.425008,[27 11] ; [44  8],[29.97777778  8.02222222] ; [41.02222222 10.97777778],0
n4,1,0.150849,2.063643,[25 13] ; [42 11],[27.97802198 10.02197802] ; [39.02197802 13.97802198],0
p8,1,0.181848,1.782459,[11 27] ; [23 31],[14.04347826 23.95652174] ; [19.95652174 34.04347826],0
p2,1,0.197624,1.65985,[32  7] ; [38 16],[29.35483871  9.64516129] ; [40.64516129 13.35483871],0
v4,1,0.204343,1.611062,[35  4] ; [52  2],[36.48387097  2.51612903] ; [50.51612903  3.48387097],0
s6,1,0.210256,1.569664,[29  9] ; [45  7],[31.24444444  6.75555556] ; [42.75555556  9.24444444],0
r4,1,0.217399,1.52146,[32  7] ; [49  5],[33.96774194  5.03225806] ; [47.03225806  6.96774194],0
b5,1,0.231529,1.431443,[22 17] ; [37 17],[24.74193548 14.25806452] ; [34.25806452 19.74193548],0
a7,1,0.233017,1.422353,[26 13] ; [42 12],[28.51612903 10.48387097] ; [39.48387097 14.51612903],0
