Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,33.413624,[ 24 371] ; [16 37],[ 35.26785714 359.73214286] ; [ 4.73214286 48.26785714],1
p2,1,0.264533,1.244879,[325  70] ; [46  6],[327.84116331  67.15883669] ; [43.15883669  8.84116331],0
r4,1,0.26625,1.235966,[357  40] ; [45  8],[354.65333333  42.34666667] ; [47.34666667  5.65333333],0
a2,1,0.268854,1.222583,[143 254] ; [15 38],[139.39111111 257.60888889] ; [18.60888889 34.39111111],0
u3,1,0.295525,1.094278,[54 33] ; [5 1],[55.19354839 31.80645161] ; [3.80645161 2.19354839],0
a5,1,0.446301,0.580029,[328  69] ; [46  7],[329.95111111  67.04888889] ; [44.04888889  8.95111111],0
v2,1,0.465426,0.532815,[246 138] ; [30 21],[243.64137931 140.35862069] ; [32.35862069 18.64137931],0
a4,1,0.577613,0.310109,[232 163] ; [29 24],[230.12276786 164.87723214] ; [30.87723214 22.12276786],0
u1,1,0.68419,0.165448,[102 295] ; [15 38],[103.22 293.78] ; [13.78 39.22],0
d2,1,0.775307,0.081476,[287 106] ; [37 15],[286.13932584 106.86067416] ; [37.86067416 14.13932584],0
d4,1,0.829093,0.046597,[387   6] ; [51  1],[386.81797753   6.18202247] ; [51.18202247  0.81797753],0
u2,1,0.849175,0.036165,[54 32] ; [4 2],[54.2173913 31.7826087] ; [3.7826087 2.2173913],0
r1,1,0.853768,0.033971,[331  63] ; [44  9],[330.53691275  63.46308725] ; [44.46308725  8.53691275],0
n2,1,0.854191,0.033773,[60 30] ; [9 4],[60.29126214 29.70873786] ; [8.70873786 4.29126214],0
d3,1,0.862997,0.029777,[347  49] ; [46  6],[347.38392857  48.61607143] ; [45.61607143  6.38392857],0
d5,1,0.870593,0.026538,[386   9] ; [51  1],[386.16331096   8.83668904] ; [50.83668904  1.16331096],0
a8,1,0.947763,0.004292,[ 52 296] ; [ 7 41],[ 51.84848485 296.15151515] ; [ 7.15151515 40.84848485],0
v4,1,0.953043,0.003468,[373  22] ; [49  3],[372.9082774  22.0917226] ; [49.0917226  2.9082774],0
b4,1,0.991515,0.000113,[240 157] ; [32 21],[239.96444444 157.03555556] ; [32.03555556 20.96444444],0
