Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,73.936658,[52 84] ; [269  71],[91.71428571 44.28571429] ; [229.28571429 110.71428571],1
d3,1,0.0,40.088294,[68 68] ; [270  71],[96.36897275 39.63102725] ; [241.63102725  99.36897275],1
a2,1,1e-06,24.669693,[ 12 124] ; [104 238],[ 33.0041841 102.9958159] ; [ 82.9958159 259.0041841],1
b5,1,4e-06,21.210798,[54 82] ; [215 127],[76.53556485 59.46443515] ; [192.46443515 149.53556485],1
u1,1,8e-06,19.860544,[  8 128] ; [ 80 262],[ 25.0376569 110.9623431] ; [ 62.9623431 279.0376569],1
d1,1,0.002601,9.068286,[68 68] ; [222 120],[82.51046025 53.48953975] ; [207.48953975 134.51046025],0
r4,1,0.003422,8.56757,[117  19] ; [322  20],[124.90376569  11.09623431] ; [314.09623431  27.90376569],0
v4,1,0.006242,7.479108,[126   9] ; [331   6],[130.70974576   4.29025424] ; [326.29025424  10.70974576],0
b4,1,0.010412,6.563083,[64 72] ; [205 137],[76.53556485 59.46443515] ; [192.46443515 149.53556485],0
v2,1,0.010999,6.465521,[70 64] ; [213 115],[82.08225108 51.91774892] ; [200.91774892 127.08225108],0
b1,1,0.015229,5.889741,[64 72] ; [120 222],[52.35146444 83.64853556] ; [131.64853556 210.35146444],0
r1,1,0.017441,5.651414,[104  32] ; [290  49],[112.80842105  23.19157895] ; [281.19157895  57.80842105],0
p4,1,0.028453,4.800411,[87 48] ; [254  87],[96.71218487 38.28781513] ; [244.28781513  96.71218487],0
r2,1,0.02869,4.786089,[120  13] ; [321  15],[125.05970149   7.94029851] ; [315.94029851  20.05970149],0
r3,1,0.031505,4.625208,[128   8] ; [332   7],[131.70526316   4.29473684] ; [328.29473684  10.70526316],0
d4,1,0.046797,3.952684,[105  30] ; [291  50],[112.31092437  22.68907563] ; [283.68907563  57.31092437],0
p10,1,0.06049,3.523901,[113  20] ; [310  31],[118.68987342  14.31012658] ; [304.31012658  36.68987342],0
