Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-05,19.595617,[26 57] ; [43 20],[39.2260274 43.7739726] ; [29.7739726 33.2260274],1
p3,1,5.8e-05,16.169368,[27 58] ; [41 22],[39.05405405 45.94594595] ; [28.94594595 34.05405405],1
s6,1,9.6e-05,15.211245,[33 52] ; [43 17],[44.55172414 40.44827586] ; [31.44827586 28.55172414],1
v3,1,0.000153,14.339711,[16 66] ; [31 32],[26.57931034 55.42068966] ; [20.42068966 42.57931034],1
s8,1,0.007003,7.27214,[18 67] ; [27 38],[25.5 59.5] ; [19.5 45.5],0
p2,1,0.007299,7.197797,[52 31] ; [53 11],[59.28571429 23.71428571] ; [45.71428571 18.28571429],0
s3,1,0.007581,7.129874,[29 54] ; [37 28],[37.01351351 45.98648649] ; [28.98648649 36.01351351],0
s2,1,0.011144,6.44215,[27 58] ; [34 31],[34.56666667 50.43333333] ; [26.43333333 38.56666667],0
p11,1,0.015649,5.841884,[54 31] ; [53 12],[60.63333333 24.36666667] ; [46.36666667 18.63333333],0
p5,1,0.027531,4.85722,[ 4 80] ; [10 55],[ 7.89261745 76.10738255] ; [ 6.10738255 58.89261745],0
p10,1,0.030553,4.677907,[53 29] ; [51 12],[58.8137931 23.1862069] ; [45.1862069 17.8137931],0
s7,1,0.030979,4.654137,[23 56] ; [29 33],[29.13475177 49.86524823] ; [22.86524823 39.13475177],0
p4,1,0.032782,4.557139,[35 49] ; [38 26],[41.43243243 42.56756757] ; [31.56756757 32.43243243],0
p12,1,0.041384,4.160203,[ 1 84] ; [ 5 59],[ 3.42281879 81.57718121] ; [ 2.57718121 61.42281879],0
p8,1,0.041398,4.159647,[27 56] ; [31 32],[32.97260274 50.02739726] ; [25.02739726 37.97260274],0
p6,1,0.044336,4.04372,[23 59] ; [27 34],[28.67132867 53.32867133] ; [21.32867133 39.67132867],0
v4,1,0.044571,4.034789,[66 18] ; [59  6],[70.46979866 13.53020134] ; [54.53020134 10.46979866],0
p9,1,0.047405,3.930938,[58 24] ; [55 10],[63.03401361 18.96598639] ; [49.96598639 15.03401361],0
s5,1,0.06075,3.51678,[17 63] ; [21 38],[21.8705036 58.1294964] ; [16.1294964 42.8705036],0
r4,1,0.123472,2.372721,[47 38] ; [44 21],[51.56666667 33.43333333] ; [39.43333333 25.56666667],0
p7,1,0.148023,2.092508,[38 45] ; [37 27],[42.34693878 40.65306122] ; [32.65306122 31.34693878],0
a1,1,0.181492,1.785363,[ 9 76] ; [ 3 62],[ 6.8 78.2] ; [ 5.2 59.8],0
n4,1,0.199978,1.642534,[53 32] ; [47 18],[56.66666667 28.33333333] ; [43.33333333 21.66666667],0
d2,1,0.214314,1.542045,[43 40] ; [27 38],[39.25675676 43.74324324] ; [30.74324324 34.25675676],0
b5,1,0.228954,1.447349,[48 37] ; [43 22],[51.56666667 33.43333333] ; [39.43333333 25.56666667],0
n5,1,0.258075,1.279052,[52 32] ; [46 19],[55.24832215 28.75167785] ; [42.75167785 22.24832215],0
r3,1,0.280732,1.163542,[69 16] ; [57  8],[71.4 13.6] ; [54.6 10.4],0
d4,1,0.284215,1.146825,[66 19] ; [55 10],[68.56666667 16.43333333] ; [52.43333333 12.56666667],0
a8,1,0.29499,1.096708,[ 8 74] ; [ 3 57],[ 6.35211268 75.64788732] ; [ 4.64788732 55.35211268],0
b2,1,0.330373,0.947437,[23 28] ; [14 26],[20.73626374 30.26373626] ; [16.26373626 23.73626374],0
b3,1,0.330373,0.947437,[23 28] ; [14 26],[20.73626374 30.26373626] ; [16.26373626 23.73626374],0
