Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,77.604861,[21 83] ; [222  98],[59.60377358 44.39622642] ; [183.39622642 136.60377358],1
s3,1,0.0,63.740388,[28 76] ; [226  92],[62.5971564 41.4028436] ; [191.4028436 126.5971564],1
s7,1,0.0,40.399588,[32 67] ; [208  96],[58.95781638 40.04218362] ; [181.04218362 122.95781638],1
s5,1,0.0,32.442835,[16 88] ; [147 167],[40.55502392 63.44497608] ; [122.44497608 191.55502392],1
s8,1,0.0,29.614971,[32 74] ; [194 126],[56.23474178 49.76525822] ; [169.76525822 150.23474178],1
r4,1,0.000112,14.927783,[89 17] ; [307  15],[98.07476636  7.92523364] ; [297.92523364  24.07476636],1
r3,1,0.001376,10.238148,[95 11] ; [312   9],[101.03512881   4.96487119] ; [305.96487119  15.03512881],0
r1,1,0.002447,9.179679,[78 28] ; [277  44],[88.1264637 17.8735363] ; [266.8735363  54.1264637],0
r2,1,0.012505,6.237777,[93 11] ; [307  13],[98.11320755  5.88679245] ; [301.88679245  18.11320755],0
s4,1,0.013803,6.063222,[10 96] ; [ 63 254],[18.29314421 87.70685579] ; [ 54.70685579 262.29314421],0
d4,1,0.016594,5.738811,[81 25] ; [277  44],[88.87119438 17.12880562] ; [269.12880562  51.87119438],0
p5,1,0.01955,5.451673,[11 92] ; [ 67 253],[18.9929078 84.0070922] ; [ 59.0070922 260.9929078],0
p12,1,0.024361,5.068767,[  5 101] ; [ 40 281],[11.17096019 94.82903981] ; [ 33.82903981 287.17096019],0
u1,1,0.025108,5.016434,[15 91] ; [ 79 243],[23.28037383 82.71962617] ; [ 70.71962617 251.28037383],0
d3,1,0.051354,3.796688,[69 37] ; [241  81],[76.77570093 29.22429907] ; [233.22429907  88.77570093],0
p6,1,0.052214,3.768906,[44 61] ; [168 150],[52.62411348 52.37588652] ; [159.37588652 158.62411348],0
n4,1,0.066729,3.361697,[91 15] ; [295  26],[95.82201405 10.17798595] ; [290.17798595  30.82201405],0
p2,1,0.0676,3.340367,[91 14] ; [297  24],[95.63380282  9.36619718] ; [292.36619718  28.63380282],0
