Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,212.760286,[ 33 214] ; [216  65],[116.48295455 130.51704545] ; [132.51704545 148.48295455],1
s6,1,0.0,95.389315,[105 141] ; [231  45],[158.34482759  87.65517241] ; [177.65517241  98.34482759],1
s7,1,0.0,80.759125,[ 51 187] ; [165 106],[100.99803536 137.00196464] ; [115.00196464 155.99803536],1
s8,1,0.0,66.35968,[ 48 200] ; [151 130],[ 93.29300567 154.70699433] ; [105.70699433 175.29300567],1
s4,1,2.4e-05,17.805608,[ 31 216] ; [ 76 201],[ 50.4370229 196.5629771] ; [ 56.5629771 220.4370229],1
s5,1,7.5e-05,15.673323,[ 56 190] ; [103 161],[ 76.69411765 169.30588235] ; [ 82.30588235 181.69411765],1
r2,1,0.001564,10.00222,[224  25] ; [268   9],[232.90494297  16.09505703] ; [259.09505703  17.90494297],0
r1,1,0.008093,7.012805,[175  74] ; [223  55],[188.04933586  60.95066414] ; [209.95066414  68.04933586],0
p10,1,0.011881,6.328598,[178  70] ; [223  52],[190.14913958  57.85086042] ; [210.85086042  64.14913958],0
n4,1,0.014595,5.964662,[162  88] ; [208  71],[174.85822306  75.14177694] ; [195.14177694  83.85822306],0
d2,1,0.018213,5.575569,[ 96 153] ; [137 144],[109.46603774 139.53396226] ; [123.53396226 157.46603774],0
d4,1,0.021655,5.273302,[187  63] ; [233  48],[197.74011299  52.25988701] ; [222.25988701  58.74011299],0
p7,1,0.03096,4.655163,[137 111] ; [173  95],[148.99224806  99.00775194] ; [161.00775194 106.99224806],0
a3,1,0.033715,4.509096,[155  95] ; [198  82],[166.50943396  83.49056604] ; [186.49056604  93.50943396],0
a8,1,0.035017,4.444326,[ 21 208] ; [ 41 224],[ 28.74089069 200.25910931] ; [ 33.25910931 231.74089069],0
r3,1,0.035159,4.437447,[228  22] ; [267  12],[233.93194707  16.06805293] ; [261.06805293  17.93194707],0
p9,1,0.04316,4.089107,[190  55] ; [234  43],[199.00383142  45.99616858] ; [224.99616858  52.00383142],0
s1,1,0.044842,4.024574,[  4 245] ; [ 13 263],[  8.06285714 240.93714286] ; [  8.93714286 267.06285714],0
p12,1,0.047221,3.937509,[  7 242] ; [ 18 259],[ 11.83460076 237.16539924] ; [ 13.16539924 263.83460076],0
r4,1,0.049738,3.850276,[212  38] ; [254  27],[219.39736347  30.60263653] ; [246.60263653  34.39736347],0
p5,1,0.077916,3.107855,[ 14 236] ; [ 27 251],[ 19.41287879 230.58712121] ; [ 21.58712121 256.41287879],0
p6,1,0.084035,2.98509,[ 78 170] ; [106 168],[ 87.41762452 160.58237548] ; [ 96.58237548 177.41762452],0
n5,1,0.117566,2.449445,[163  84] ; [201  77],[171.25333333  75.74666667] ; [192.74666667  85.25333333],0
p4,1,0.123721,2.369569,[129 121] ; [162 116],[137.78409091 112.21590909] ; [153.21590909 124.78409091],0
u1,1,0.130221,2.289868,[ 31 219] ; [ 48 233],[ 37.19397363 212.80602637] ; [ 41.80602637 239.19397363],0
n1,1,0.16231,1.952567,[25 50] ; [30 37],[29.04929577 45.95070423] ; [25.95070423 41.04929577],0
p3,1,0.195046,1.679085,[102 148] ; [129 149],[109.375 140.625] ; [121.625 156.375],0
p2,1,0.203207,1.619173,[199  51] ; [234  45],[204.63137996  45.36862004] ; [228.36862004  50.63137996],0
n2,1,0.210966,1.564786,[52 22] ; [54 14],[55.23943662 18.76056338] ; [50.76056338 17.23943662],0
p1,1,0.219271,1.509136,[ 13 236] ; [ 22 257],[ 16.50568182 232.49431818] ; [ 18.49431818 260.50568182],0
u4,1,0.222875,1.485765,[  1 249] ; [  4 277],[  2.35404896 247.64595104] ; [  2.64595104 278.35404896],0
d1,1,0.230712,1.436466,[124 126] ; [154 127],[130.88512241 119.11487759] ; [147.11487759 133.88512241],0
u3,1,0.342849,0.89975,[53 41] ; [52 30],[56.07954545 37.92045455] ; [48.92045455 33.07954545],0
a2,1,0.362392,0.829585,[ 48 202] ; [ 63 218],[ 52.25988701 197.74011299] ; [ 58.74011299 222.25988701],0
u2,1,0.406377,0.689376,[48 46] ; [47 35],[50.73863636 43.26136364] ; [44.26136364 37.73863636],0
b5,1,0.413128,0.669782,[159  91] ; [169 112],[154.42561205  95.57438795] ; [173.57438795 107.42561205],0
a1,1,0.478684,0.501859,[  7 243] ; [ 11 270],[  8.47457627 241.52542373] ; [  9.52542373 271.47457627],0
n3,1,0.495619,0.464305,[51 22] ; [51 17],[52.80851064 20.19148936] ; [49.19148936 18.80851064],0
v1,1,0.518961,0.415957,[105 144] ; [121 148],[108.63706564 140.36293436] ; [117.36293436 151.63706564],0
v2,1,0.543565,0.368972,[101 145] ; [103 165],[ 97.63424125 148.36575875] ; [106.36575875 161.63424125],0
p8,1,0.566792,0.328079,[123 124] ; [131 146],[119.72900763 127.27099237] ; [134.27099237 142.72900763],0
b4,1,0.620124,0.245694,[137 113] ; [160 121],[139.83050847 110.16949153] ; [157.16949153 123.83050847],0
a4,1,0.624279,0.239899,[101 149] ; [119 161],[103.77358491 146.22641509] ; [116.22641509 163.77358491],0
p11,1,0.65567,0.198826,[191  59] ; [210  71],[188.79472693  61.20527307] ; [212.20527307  68.79472693],0
a6,1,0.730851,0.118331,[169  81] ; [186  95],[167.13747646  82.86252354] ; [187.86252354  93.13747646],0
b2,1,0.733113,0.116272,[48 84] ; [ 60 114],[46.58823529 85.41176471] ; [ 61.41176471 112.58823529],0
b3,1,0.733113,0.116272,[48 84] ; [ 60 114],[46.58823529 85.41176471] ; [ 61.41176471 112.58823529],0
b1,1,0.747745,0.103436,[ 98 152] ; [114 167],[ 99.81167608 150.18832392] ; [112.18832392 168.81167608],0
d5,1,0.752505,0.099438,[196  53] ; [218  63],[194.50188679  54.49811321] ; [219.49811321  61.50188679],0
n6,1,0.779456,0.078416,[204  46] ; [225  54],[202.74102079  47.25897921] ; [226.25897921  52.74102079],0
a5,1,0.828588,0.046878,[173  77] ; [192  89],[171.84557439  78.15442561] ; [193.15442561  87.84557439],0
a7,1,0.838277,0.041656,[177  72] ; [202  79],[178.05849057  70.94150943] ; [200.94150943  80.05849057],0
d3,1,0.892446,0.018282,[161  87] ; [184  97],[161.73913043  86.26086957] ; [183.26086957  97.73913043],0
