Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,125.649685,[233  77] ; [ 72 185],[166.75485009 143.24514991] ; [138.24514991 118.75485009],1
s8,1,0.0,121.716914,[213  96] ; [ 59 202],[147.45263158 161.54736842] ; [124.54736842 136.45263158],1
s3,1,0.0,79.058132,[235  72] ; [101 154],[183.54448399 123.45551601] ; [152.45551601 102.54448399],1
s6,1,0.0,59.532938,[256  48] ; [138 116],[214.65232975  89.34767025] ; [179.34767025  74.65232975],1
s5,1,0.0,36.128624,[140 157] ; [ 56 194],[106.42047532 190.57952468] ; [ 89.57952468 160.42047532],1
a3,1,0.0,35.031657,[262  47] ; [165  96],[231.47894737  77.52105263] ; [195.52105263  65.47894737],1
p6,1,1.4e-05,18.809028,[156 151] ; [ 84 173],[130.63829787 176.36170213] ; [109.36170213 147.63829787],1
p3,1,0.000136,14.560175,[192 118] ; [120 141],[169.38704028 140.61295972] ; [142.61295972 118.38704028],1
p5,1,0.000138,14.531353,[ 58 252] ; [ 20 240],[ 42.42105263 267.57894737] ; [ 35.57894737 224.42105263],1
p4,1,0.000306,13.03127,[230  80] ; [156 104],[209.92982456 100.07017544] ; [176.07017544  83.92982456],1
u1,1,0.001191,10.504268,[ 78 233] ; [ 37 224],[ 62.52622378 248.47377622] ; [ 52.47377622 208.52622378],0
s1,1,0.003065,8.768075,[ 16 292] ; [  2 253],[  9.84724689 298.15275311] ; [  8.15275311 246.84724689],0
v3,1,0.004392,8.11427,[146 158] ; [ 90 160],[129.50180505 174.49819495] ; [106.49819495 143.50180505],0
n6,1,0.006102,7.519872,[286  22] ; [224  37],[276.06326889  31.93673111] ; [233.93673111  27.06326889],0
p7,1,0.007787,7.081875,[227  77] ; [166  92],[212.58362989  91.41637011] ; [180.41637011  77.58362989],0
p9,1,0.008321,6.963084,[283  26] ; [217  40],[272.96819788  36.03180212] ; [227.03180212  29.96819788],0
a5,1,0.014932,5.924449,[254  57] ; [191  70],[241.9493007  69.0506993] ; [203.0506993  57.9493007],0
a1,1,0.018124,5.584127,[ 20 291] ; [  6 255],[ 14.13636364 296.86363636] ; [ 11.86363636 249.13636364],0
a6,1,0.022796,5.184013,[198 112] ; [190  71],[210.64798599  99.35201401] ; [177.35201401  83.64798599],0
s4,1,0.022902,5.175961,[ 55 254] ; [ 28 227],[ 45.47340426 263.52659574] ; [ 37.52659574 217.47340426],0
v4,1,0.027364,4.867667,[301   6] ; [246  14],[296.17107584  10.82892416] ; [250.82892416   9.17107584],0
n5,1,0.0287,4.785514,[276  33] ; [215  44],[267.11091549  41.88908451] ; [223.88908451  35.11091549],0
d1,1,0.030355,4.689094,[205 106] ; [149 112],[192.47202797 118.52797203] ; [161.52797203  99.47202797],0
